,best_network_score,mean_network_score,model_score
YAL022C,0.21932131627784462,-4.003062110533025,0.1024273775632302
YAL020C,-0.9266291536797121,-12.41493199178073,-6.281853662788056
YGL090W,-0.052041555396888664,-9.324719210192283,0.30664924617302874
YBR296C,-191.19943970640992,-4174.666976673401,0.41513693539568264
YHR129C,0.3423740623445904,-2.330807223150558,-2.7489963128880164
YGL184C,-0.06740909925303981,-77.76342480226106,-0.8796618506317222
YDR146C,0.07555314565231011,-2.105744739680899,0.04512947044593609
YNR027W,0.436064351081528,-0.35346947235672216,0.46706732631162984
YGR227W,-0.3388060759340094,-22.79816771797425,-0.5498506850112785
YMR153W,0.6440398990072707,-5.657143927148056,0.46815200766027737
YBR048W,-0.02473703364775164,-0.6873892681151973,-1.8906682799218388
YKL143W,-0.2630435481785425,-1.5874436866331578,-4.018890082170547
YGL256W,0.20972040449787022,-37.68833589397885,-3.0611327626718987
YBR028C,0.4015670694974437,-6.192746773863101,-19.752979999017406
YKR057W,0.04038514729446361,-6.436208170439764,-1.4753023561918963
YCR063W,0.2714738458893325,-0.29477581424257926,-0.07816067269109297
YLR355C,0.24256536376467194,-0.9041181613582928,-0.6206066302493815
YOR178C,-12.086871436761623,-571.1374345980471,-2.9204390468649217
YMR208W,0.09073980534875177,-6.704898501294723,-0.22238514766653344
YDR238C,0.5193818301908435,-1.0506494738880343,0.6042848996376838
YOR151C,0.3412733045795771,-4.904193280344219,-6.083415443678226
YHR128W,0.16413228569742294,-0.9514448543417477,0.06302943670871335
YNL130C-A,-0.5551847960073,-1.7130257410217926,-2.1252207598230717
YMR200W,0.20039046250409281,-0.19251747673394232,0.3580791910188103
YLR325C,0.0754656802052697,-7.902254069727747,-2.423567426503939
YOR110W,-0.6860705671661045,-6.109510493114203,-0.4132031203066221
YBL088C,-7.423599365631381,-90.62948849805368,-1.566700919054724
YJR099W,0.4899822764445513,-3.5040857782742956,0.33157707989736596
YFL030W,-2.0943320395614706,-219.66669014330478,-6.038219002871121
YDR324C,0.47343030727739766,-1.4519388306396293,-2.2218138135725845
YNL300W,-0.5871946062353944,-1.0902212190481455,-0.13503215343202102
YER183C,0.6705032312737568,-3.847509613234132,-0.9396735935096159
YDR167W,0.16499917739557413,-12.424089571001737,-56.96295118789008
YFL018C,0.08038892850986815,-1.9729430084694988,0.38863614175399674
YER142C,-3.198237391679519,-65.24245749156482,-1.2412555538051995
YJR104C,0.0653203074234939,-1.2647133285574244,-0.04261195467758203
YJL003W,0.19861141475392208,-0.8021228945474562,-1.0896881536857697
YFR050C,-0.07696986725351204,-8.258395895337616,0.21097856157667208
YML030W,-0.7547546996637196,-6.449786513390398,-0.518533716381578
YOR044W,0.2311536592784241,-0.0946581261210807,0.12105197674730968
YMR167W,0.18815480000865215,-23.637668828390822,0.3697989942568379
YKR097W,-0.029457441383406203,-297.1882513487338,0.04990370590331654
YJR032W,0.3384316983908835,-1.614245406131829,-4.8331051919225905
YNL249C,-1.8406031347606846,-108.40590704454294,0.40172328143979835
YHR043C,0.03376939073214456,-3.235992668185258,0.2725397158256817
YMR011W,0.12320147914223652,-1.0858267239690436,0.01749623161187952
YML049C,-0.9954906285334818,-43.35530912673093,-0.9537166666613711
YHR197W,0.4446462814169321,-1.7153166029200893,-2.587900834723824
YHR052W,0.06373534795015709,-1.198726417737257,-3.0990525640950364
YPR186C,0.07264497366675586,-28.23733305939478,-59.114995342062855
YJR035W,-1.3792719285205153,-60.29818219814984,-0.348834384230733
YNL072W,-0.3888089133756288,-2.7793912367627605,-4.032844463165524
YPL009C,-2.027367530029944,-31.51469629399596,-8.445673059335995
YNR043W,0.518322079742662,-1.18857458010154,-0.17431716403674907
YIL120W,-0.3381542977850242,-102.44252431308244,-0.14422580491153597
YAL064C-A,-1.3646361349582852,-111.17812856703064,-9.918816065283856
YBR252W,0.32677170227563357,-0.31924422791654833,-0.19309124014661067
YPR124W,-1.7804744365293792,-3.3412831812240826,-2.5709573633195237
YAL051W,-3.060180286877469,-53.59968121950762,-1.4694088394616878
YBR011C,0.34279323631029157,-3.753022790375353,0.3702024046038509
YMR093W,0.540777820736887,-1.1764431994523064,-2.4397514527254893
YNL064C,-2.0286897268719533,-148.27628726180157,-145.19462533456826
YGR184C,0.3217666601855926,-27.134578008546818,0.041260321578786806
YNL204C,0.019904628333602827,-13.175505568098094,-11.798798134803322
YOR356W,0.5232363342265103,-2.540553977113804,0.12385417374567324
YGR245C,0.19150083833641446,-1.1603805837458951,-2.309251846117881
YJL174W,0.4844571257925644,-0.043572840154950006,0.4066975676727818
YJL079C,0.08272386643635801,-22.739897457129747,-0.5699286796073281
YOR313C,-2.4329176447341045,-4.299248672964004,-6.097744045570107
YOL011W,0.12637429371177847,-8.396826985226381,-0.55741272649891
YOL077W-A,-1.9588310490164993,-9.247007121542136,-0.07849340164058272
YOR311C,0.3802699731455419,-4.017158532629693,0.5200426145739349
YIR032C,-0.5316960802524315,-28.28617292617878,0.2346242576952164
YGR061C,0.03766790618491669,-20.48981974587193,-27.70106836414528
YNL153C,0.23896938072021187,-0.710544289144305,0.07930413374681558
YDR179C,-0.2898570313403538,-1.4280703375484245,-4.869678301443477
YBR097W,-7.005016919179468,-92.79501884532036,-0.4448389957024423
YDL141W,0.6279725140509196,-1.9350308138018422,0.47794050274060745
YDR201W,0.41215621307995487,0.08438563772788372,0.21214617786465553
YGL200C,0.5489354200847346,-0.16034452364593474,0.4715078118520141
YHR002W,-1.29303277898688,-18.663395831852757,-0.43370149989801315
YEL070W,-3.7815840682240216,-54.06431719780594,-0.9356358022781663
YAL001C,-1.1289393973916462,-25.057397923292,0.13910457060881784
YER075C,-4.347697829126544,-186.83922778266447,-1.5022830102977156
YCR107W,-2.43498875881154,-32.21817655667649,0.05452735766259971
YER157W,-0.12942726552538553,-12.56939197764143,-8.710992909908644
YFR043C,0.6136386169921744,-0.3869312500108466,0.5646810644561808
YLL025W,0.08480029384645978,-0.5763707685814983,-0.16213228192356863
YML061C,0.17975655458403042,-5.634844070319091,-9.660608788192466
YOL051W,-0.3250306257409079,-13.527510701436606,0.10479608214927745
YPR102C,-0.08104980595451532,-2.6543494220608617,-0.34388394400192956
YLR248W,-1.1686309280033484,-5.871846790925493,0.19420958598413735
YLR390W,-0.2170560397835198,-5.986242920893921,-1.3848250477849826
YER119C,0.2990114788118115,-47.42620284646351,-7.84355194082315
YKR039W,-0.6726068231502913,-65.16921967098786,-0.7813624286850688
YJR132W,-0.052765095758617785,-21.4269481048115,-45.84762489552149
YDR368W,0.3138911125931168,-1.7995228628735267,-0.16131243297008152
YBR244W,0.014438860063966885,-19.39242160019801,-0.45040455656049333
YBL018C,0.09930561365900745,-0.43523814771617464,0.25306280100421735
YNL137C,0.3364820379987276,-7.408687641184111,-0.7209609731738368
