,best_network_score,mean_network_score,model_score
YOR077W,-0.059291901673762616,-4.114060664937315,0.5943039989676848
YIL050W,0.16400765864279193,-1.729083679885964,-0.3539445442977092
YAL064C-A,0.5488697191704317,-1.7754400677874385,0.7618000703434724
YHR075C,0.4557861489834078,-0.850681861763469,0.6181440702696941
YDR195W,0.39088361666002003,-0.15077707822055142,0.6227409878356147
YER163C,-0.11690063870666208,-2.4609822016542924,0.1274372765348669
YMR124W,0.2262135902346154,-1.2585969890736997,0.5237613043260351
YBR271W,-1.2809056971431623,-11.437860492042708,-2.0924441078156772
YML004C,-8.671557071600478,-41.16745569121898,-1.36728880889734
YCL005W-A,-17.24556892684973,-54.35941769389427,-6.718502936797942
YPR046W,-0.6538063032448485,-16.723509052258386,-0.6238660581836863
YNL287W,-0.021596817316425865,-4.687882911806773,0.2368321784730658
YGL012W,0.17082815040994434,-1.999476855237888,0.2992586546513319
YPL010W,-0.22285308462586428,-1.8343328270860562,-0.5255483963352706
YHR012W,-0.08354367343503395,-12.116990322338939,-4.197565261112125
YJR099W,0.4826808617174361,-0.6472005641035402,0.25686388969666474
YDL054C,0.1396777805446534,-0.582214722547393,0.37742732677752777
YGR058W,-0.5385141834162674,-9.317538306277468,0.045014314105016065
YER044C-A,0.5707265500468115,-1.6263698257412582,0.7405403026258113
YDL036C,0.19952009772490784,-0.6275820728004696,0.002249100643077706
YLR006C,0.6384148124485978,-2.21852035004357,0.3060044295740188
YBR154C,-1.1043209970844476,-5.232745575422752,-0.775013555696284
YNL214W,0.6194667865449835,-1.5469673521929892,0.4580692746525322
YML009C,-0.7681827318198133,-4.6965565493610315,-0.04782498524468341
YMR257C,0.5119160897663386,-0.7013377290907647,0.6756908206635008
YBR298C,-0.0847376353862332,-6.274844065568252,-0.7204497665594052
YOL097C,0.3090362520916995,-1.8417450535642836,-2.168282970864401
YGL134W,0.6508704438384735,-0.6289744699889221,0.5077210179805182
YBR084W,-0.7461649755735977,-5.147984632506879,-0.31200280117163937
YGL143C,0.2144520406827791,-5.685441066280308,-0.03338972293828988
YKR029C,0.299663951013526,-2.7551869786526986,-0.18952921438708917
YLL031C,-1.7512489034386884,-10.048186798123469,-1.0966402516575566
YHL043W,0.02154880706516631,-0.7886538775819325,-0.026899248273713993
YER011W,0.48329716977385145,-1.2609104778611309,0.7202128482430912
YPL104W,-0.06980268985910994,-1.4098901756242124,-0.014047495559831069
YOR334W,0.5547184737743371,-1.070579005681354,0.7363111420819275
YLR061W,-0.01518098822418008,-3.371192379879457,0.3674795821963847
YOR274W,0.3801323507208205,-0.6732611825994623,0.2670465509018509
YHR068W,-0.0422243929702403,-4.059513448337787,-0.49826808019230795
YPL145C,-1.3510732149899036,-8.467016835298566,-0.6553686358255075
YOR287C,-5.5207675345803615,-39.11325371795585,-7.987511674550509
YAL032C,0.7173269723069123,-4.507400629268427,0.06469419068431118
YGR075C,0.005650846050476543,-0.6603676731187065,0.0542562438274649
YJL093C,-5.944405873473546,-71.4360807602905,-8.689834422802663
YOR125C,0.4969209332542205,-3.2460447161242327,0.44020418988466437
YGL043W,-0.46620442694789227,-3.816903267575559,-0.7561367980465322
YBR059C,0.48527203402255303,-4.691452729280095,-0.00870885354114217
YGL103W,-0.04508197887878995,-2.8817254116311433,0.5344790012236473
YDR328C,-0.2958535538875825,-0.7827824655351863,0.17372247841017105
YMR204C,0.4635224260920772,-1.3576255009081242,0.7627879960755761
YIL129C,-1.221937512553577,-13.311839531578192,-0.8559417184704105
YOR310C,0.43018773303782537,-2.072060163519939,0.09259928764547076
YOR116C,0.08482597104949477,-1.292953439030516,-0.8846936657514544
YKL155C,0.5652401593979086,-0.16085290495177568,0.5510249021683922
YKL029C,0.2921351427312363,-1.8468385920750567,0.2723428741396539
YPR016C,0.38472615603506927,-3.5525003617031627,-0.4485606780936885
YBR246W,-0.1311356909458325,-1.3936484662373552,-0.9534303679987935
YPL019C,0.029939130698727022,-5.363462181074535,0.1441172335798157
YKR088C,-0.950152490102746,-20.643476411595522,-1.5578036215488755
YKR008W,0.05757570500918434,-0.7247327383117766,0.17439101222778736
YPR028W,-2.107436035972829,-10.826351299856583,-3.451159436989721
YLR432W,0.22032561596455275,-0.5646255285051534,-0.06202311961455638
YPR019W,-0.4939467810394679,-1.1177151145329587,-0.6752532326689894
YMR106C,0.7298364657539997,-0.6486797101227539,0.7406277021326317
YLR170C,0.3490682204720009,-1.7947320739221193,0.39920288401697257
YGL203C,-0.19402739542759612,-1.221887797969515,0.41771937356231403
YJR109C,0.297028976659374,-1.447031259950564,-0.9140715244938695
YKR036C,0.13543633836182106,-0.9016959141871043,0.3193121348391651
YMR195W,0.15194603874984275,-2.3973771658530456,-0.04546355454187623
YPL201C,0.48699145192990806,-2.0574999698648004,0.7301489702900854
YCL055W,-0.8520680669431127,-2.819336853396774,-0.32764701103351423
YLR039C,-0.13969123922667886,-0.512609151659191,-0.2404520059941541
YHR135C,-0.08230022807432362,-1.9149092883131014,-0.04057677336711989
YHR021W-A,0.5386775314197498,-1.0682184109748953,0.6688398594701039
YNL031C,-0.07976666299208827,-0.8987695127004744,-0.0039616446869027875
YPL218W,0.509183230654451,-0.9022923190314585,0.6747277145040307
YGR218W,-3.909903535238353,-36.27437696467133,-2.5795854438747456
YER019C-A,-21.045443380259435,-71.57825986670127,-14.133630903500082
YKR044W,0.1272832161552319,-3.8630952037377795,-1.8413266851077572
YGL097W,0.3064987765741292,-0.6992139021437354,0.22668887067468005
YOR010C,0.6995766098821543,-1.9542173267105196,0.7269543278294486
YDR173C,0.2864058095888193,-0.8629830592495064,0.4465303853068832
YOR073W,0.3031519858657184,-3.2410268774474287,0.09615700697192357
YGL027C,0.27519606574355854,-0.1689084942145585,0.20562301373374442
YOR171C,-0.293206649625866,-4.905716198963521,-2.379681359382775
YOR172W,0.6021442543368971,-0.35566018803549465,0.3535942019303412
YBR251W,0.5722735190046109,-1.506190376061277,0.7179491812096221
YBR245C,-0.2537717577074372,-2.2522095512870215,0.05390196629394961
YHL021C,-25.452775569577344,-743.0611550700212,-108.09157488214132
YDR212W,0.2279998558943824,-4.047746741799168,0.4449798852217727
YAL026C,-0.08349296788640719,-0.8231844334590322,0.4706969899122301
YDR411C,-2.5140132654393677,-54.80544132246701,-7.240602174809274
YHL031C,-0.011572239172924603,-2.116598918597098,0.30983474131039535
YML103C,-2.6450513641454947,-17.27030240081873,-0.45564640615951674
YGR150C,0.16424127077905137,-0.4025077559377625,0.19582533127545948
YPL178W,-3.5761525161409393,-9.599429808971728,-2.6163286062043856
YKL098W,-0.29033265120990526,-0.9784824262329015,0.027012772878386725
YGR102C,-0.9653784659986494,-64.69117938794578,-12.449198635551078
YHR171W,0.3913083815898083,-0.25237603777497375,0.39438765452415375
YER040W,0.6156184172316648,-0.7028682624993398,0.17106585954334844
YDR502C,-0.15040312986485627,-14.991406126005952,-0.8291654881651368
YBR213W,-1.1372581362259866,-54.96299856144677,-4.288150861391485
YJR054W,-0.4025439886333306,-1.7974742158234482,-0.14649509897425764
YGL125W,-0.23558817761543088,-5.942764505806876,-0.35830137875150986
YDR023W,0.33651880863881073,-0.47630968315078315,0.2556705827624586
YLR229C,-0.19213261815368904,-0.9535270326693198,0.11080254927697289
YOR130C,-4.826050787688358,-30.01644725499762,-1.499954850240065
YEL031W,-3.1826597876772627,-57.958615361911576,-6.536376415019338
YGR220C,0.42212928734450933,-0.5599884903342132,0.3743833414715586
YPR122W,-0.24536385846291275,-10.236587108217387,-0.6530586837669189
YPL240C,-5.7996415273707305,-25.59587154699436,-2.121614504727331
YGR271W,-1.9352758879867633,-7.235991777968348,0.19317667444285574
YMR131C,0.5044422576434782,-1.1920580376078693,0.07388826853327617
YHR103W,-0.5243555614102975,-1.1050126950456425,0.006989941756781026
YPL253C,0.19409290035981752,-1.420344632736073,0.0999923168874449
YMR079W,-0.3679489791105716,-1.589678130624049,-0.3227222843667391
YML121W,0.6405074554724305,-0.5974262177080795,0.36040662215058394
YMR014W,-0.16019100583713347,-5.648754976528222,-1.562955197339066
YML094W,-3.2183340601370483,-21.061746208417023,-3.698340465140152
YDL080C,-0.2912032524750363,-0.701584652660496,-0.22137150406063863
YKR038C,-0.3704476367611632,-6.838425829859364,-0.3074138710700939
YIL037C,-7.698279436809959,-35.7685296786595,-18.221638050615088
YEL071W,-0.5184915308061309,-5.885674107107848,-2.0991455645640413
YLR362W,0.4211614180153466,-0.1658110505237744,0.29668941243894104
YNL129W,0.3090159411767507,-3.899296295270426,0.33111877257012734
YDR234W,-0.24709806114778438,-1.906727525028413,-2.386158665109707
YBL033C,-2.929163609843828,-13.994949018136758,-1.6941227596561999
YOL077C,-0.2569836231231174,-4.78595425735133,-0.9532354221264135
YPR030W,0.6077663246665538,-1.0447986269948355,0.4592320694527542
YMR098C,0.15074039803096348,-3.0424100186702088,-0.5541517614940515
YMR175W,0.47819010160027586,-1.658313587660782,0.3950253023049039
YJR137C,-24.244488472785676,-228.85426425325807,-45.417318013815375
YDR238C,0.5122747384908602,-3.8626134583789877,0.19573211423231981
YKL220C,-5.3100940206819525,-9.463293697024707,-1.8352527264105507
YLR307W,0.4326390580962821,-1.899448118985269,0.7339794414816723
YMR234W,-0.15553129216735562,-1.0974759291068141,-0.014051282241637453
YLL035W,0.5110949838331837,-1.3387956880989191,0.3112597051833017
YNL005C,0.24419448639633873,-0.2495624955262897,-0.14704249212237153
YOR119C,-0.9032928371334986,-2.6802634976988693,-1.46343753942349
YDR058C,0.20495331159949853,-2.735849706289909,0.2381080794671441
YDR001C,-14.718585065596079,-236.80128640425437,-6.702620166856299
YFL053W,0.4204949928197884,-0.842166490500437,0.6677856624445919
YBL037W,0.5837676959199204,-2.0196961626806673,0.4644484022827623
YIL158W,0.33193883960355314,-1.4250531373715227,0.15945033157163102
YCR036W,-4.47655382682319,-27.688620955655967,-0.5213092118060108
YHR167W,0.5140345138691481,-2.1765394133418297,0.5550404035587158
YPL127C,0.19477172126748457,-0.9919603184269056,0.3101706739798938
YEL050C,0.5248172321276509,-0.5501739130101682,0.46189740531074286
YLR381W,0.030595692946460272,-0.7339595397178313,-0.05626060374052808
YLR083C,-0.054302443691955006,-4.50931865827734,-2.2437844428799734
YOR259C,-0.7217863299633838,-11.368752870630022,-9.083612658376387
YHR205W,-0.33115916634787845,-0.6876007752804254,-0.2549923944166488
YDL168W,-1.3297549699499878,-8.200440086166722,-0.6731369416592283
YBL040C,0.583035273381949,-13.036954981944987,0.3793950004648034
YOR341W,0.3036723855663186,-1.1097971867548033,-0.020925820356643744
YLR304C,-2.6347612714709383,-7.008836616459844,-2.697439679873086
YPL132W,0.6482848025551775,-1.0555541631309504,0.7067243790853336
YLL028W,0.28062859126108075,-6.737838818123687,-0.9899478623454933
YKL064W,-16.804796949439226,-171.53734831079097,-19.9773768757263
YBL049W,0.26352136948010413,-3.253992112200609,-0.36908756262049425
YHR042W,-1.4000862066297706,-7.936847261553178,-7.103940055347799
YDR378C,-5.501694566651446,-17.308236405328238,-3.2627189906281715
YPR176C,-2.815654817273077,-7.013228198153726,-0.002146372949053643
YOR278W,0.25511704645415606,-0.7470326668359841,0.25572640388807893
YGL250W,0.47582660119995507,-0.14902687613735843,0.19346003511453616
YGR188C,0.5068400678335367,-2.1937590909270503,0.6797590877873929
YAL060W,-117.60651640673427,-2540.5209167663265,-71.27054823558994
YDR197W,0.2756275716522105,-0.6062058582891436,0.44494217200517827
YJR032W,-0.012605449488732368,-3.458385667096279,0.09803499214802214
YEL048C,0.3480174394744714,-1.5432866503062035,0.2854012663409556
YAL029C,-0.018697854511851596,-18.53099091314629,0.20937505086329306
YHL030W,-2.6251666503389424,-75.43525404757015,-9.243257461737777
YDL095W,0.3853982565675049,-1.4444833411771993,0.5276349173756307
YPL126W,0.31999533783995227,-2.1969147887131184,-0.15841908593084647
YER174C,0.4538878842839849,-0.47979213460638265,0.28599353079456946
YLR144C,-2.5260765883844494,-21.033920263832407,-3.5066891502295094
YPR008W,0.4199124749957841,-1.500223940124303,-0.08595204745996399
YPL231W,-0.1327944083093659,-14.931578552306945,-2.5940071906183
YOR320C,0.21378299678490614,-0.723497029471419,0.35340637024147326
YHL038C,0.49375601864355795,-1.4317851895152722,0.4899381623435556
YDR447C,0.014614579502299718,-2.662504541392003,0.455350722488015
YDL112W,-0.001092311730640083,-5.197833378261165,-0.10352750846101111
YOR023C,0.49704925200973005,-0.53293242536576,0.4045223954264353
YHR188C,0.309558780995595,-2.8906699281776294,0.49962711875947124
YDR093W,-3.869458497761907,-20.43786588662658,-2.04193453063876
YNL305C,-4.863360151739393,-50.68040627139055,-1.7121539438406146
YML072C,-1.7544872305451578,-6.471381087000739,-0.3882490352751815
YGL215W,-0.6075524768111574,-3.380063544764239,-0.7365700251291704
YER082C,-2.289214265127511,-12.347721086216529,-2.002605076314914
YDR479C,0.1541580731932232,-1.3614859571536844,0.2931351853374189
YKL132C,0.5790048976350469,-0.9521890957499465,0.6172025599415768
YDR289C,0.623045827976245,-0.9136091893726451,0.49711039866520534
YOL092W,-0.4651791887315263,-5.984772656428088,-1.0138603004598719
YDR480W,-0.5862960967815669,-2.017152839182369,-0.04142219812050405
YNR069C,-0.3697800083141142,-0.9021334674578939,-0.10350696241430905
YLR309C,-12.717133944653536,-108.59740385909095,-1.9138364683712552
YGR253C,-4.7994414036591175,-16.577394695970792,-5.260666481988951
YOR112W,0.27705435877818135,-1.7021320970846572,0.740726718219858
YLR275W,-1.78865687639937,-13.0144441652224,-0.8917320431747306
YOL145C,-0.4563122175552511,-7.493764571784043,-0.4341243379353214
YNL264C,0.1022057181359847,-4.28947634118723,0.07298181833585198
YOL055C,0.14806227652339254,-1.121272373559624,0.2299438738096992
YNL225C,0.5269674827561424,-0.3221342324223678,0.6299920679905531
YDR471W,-0.36255550689484417,-8.727021819685982,-2.07335675513748
YKL085W,-1.649129834709558,-76.73756619912211,-12.028857702474673
YKL209C,0.4151175629394296,-0.3386284542595101,0.1867518071048811
YKL055C,0.5298179072020662,-1.7762463708152507,0.7453379447315738
YOR018W,-0.006464267496292831,-0.7614628857348208,0.3980492489906259
YDR276C,-0.9699260731964474,-4.814348973310765,-0.5018752468725496
YIL026C,-0.07537260499551554,-1.2716596060053502,-0.19677962601050641
YDR372C,0.1131938388526696,-0.24024953765134574,0.06825795892482603
YIL056W,0.6241391936847202,-0.2762277824637297,0.14237182007180688
YOR324C,0.667271624500392,-1.9148989484629597,-0.131464317887946
YPL160W,-0.3821441622106949,-6.6568741950527395,0.14788417339365803
YNL253W,0.5095000552981361,-2.037904495796067,0.19914028550208282
YKL197C,0.5745301390496982,-0.28764726156085,0.30862379845213717
YIL160C,0.375711779551633,-0.9926414073363552,0.36018334652519013
YCL057C-A,-0.4088452974257546,-2.6477753097091874,0.040105264435225926
YGL227W,0.30483222973957813,-1.992013042709114,0.23853603206543522
YOR378W,0.6874659945093535,-1.4173550738774028,0.7123964527638509
YDL213C,0.19099590046893603,-2.645574685546957,-1.4360038950966658
YLL045C,0.054700593008825724,-0.5147038527782094,-1.1479634101035805
YOL058W,-0.08838385146208691,-0.9070496388918197,0.009200943926633088
YDR316W,0.4261754851564799,-0.5540922593245357,0.6049677899764985
YDR513W,-1.183628563783326,-43.59767770226974,-5.233287917363292
YML006C,0.512806315645548,-0.836452137484806,0.4720575103663241
YHR186C,0.1830023234180052,-1.1136409060094754,0.2354811238446009
YDL053C,-2.7134176030066803,-11.874603984276137,-1.2109385770209147
YDL003W,0.02569199956150403,-0.5192778792950529,-0.006232007909888093
YGR129W,0.28051325769669494,-2.8209359966637897,0.41150331371243876
YDR531W,-0.20192477395406233,-1.2094605055610623,-0.05919279276871257
YOR382W,0.47771412717680983,-8.312064950027683,-3.9510438918495416
YOL136C,-0.26544760720412147,-1.827508219483716,-0.1483446700284578
YLR258W,-22.724248359971472,-194.5366040807156,-15.840920446531735
YCR073C,-0.7328854822432825,-3.3030741832860535,-0.12154688112751724
YBR101C,-7.305675645273415,-35.93615326525268,-28.244040564210582
YKL174C,0.2227984493787897,-1.6361040651744354,0.24871809446354542
YDR027C,-0.22207354064369228,-2.0576123438207854,0.3107817984617481
YML047C,-21.684943925998986,-155.2922717704762,-34.25596208851228
YNL176C,0.27569055981772167,-1.7752819820769141,0.5682597107661078
YOR213C,-1.034014227410649,-8.909523174614081,-0.6053721864753733
YKL191W,0.2679399417173529,-0.7586052106405315,0.07082243529318835
YKL025C,0.4667916661667933,-0.1791039009322372,0.1424909418210746
YEL007W,-0.19222142106616827,-4.577377965087172,-0.2041909350340299
YDR007W,-46.80114233479192,-478.05703170001016,-116.67330904120305
YJL121C,0.14153882290089015,-0.40772212867388236,0.3279900965120762
YOL009C,-0.22359821580194109,-1.422850085424555,0.48626273743340037
YDR287W,0.48087167514365226,-0.5402276728540839,0.29592256902286884
YFL011W,0.5569664745429407,-1.3673102020682673,0.7776738326111916
YDR434W,-1.489813074620418,-58.7905034581171,-3.2836262830162513
YDR047W,-5.110734806968952,-112.50839578411463,-6.543645421713949
YER145C,-0.23024443289526828,-1.4979607366718966,-3.7955458731537632
YER031C,0.324033972166593,-1.7208972702856382,0.12268493241634455
YGR110W,0.6123446417934876,-0.4304118166569382,-0.1008019232032524
YMR273C,-0.17526181653203973,-2.301468733864748,0.6382775189992795
YFL049W,-0.010149685724945812,-2.2645151360030917,0.007597009162895141
YDL048C,0.6377783730514537,-0.18540625919863768,0.44366724492960286
YGR020C,-3.234082220484951,-12.79134995142263,-2.4060013483448235
YNL080C,0.4513313542040024,-0.1676324823452464,0.17257270666519745
YOR138C,0.4381243797012078,-0.7817149077617527,0.45075033695445443
YMR083W,-3.0678738518393915,-10.792265770901695,-4.023121220858965
YML081W,0.08762480565697076,-5.533632921541474,0.15482852632356953
YBR070C,-0.42067171290475625,-1.5767782576154792,-0.628501613456903
YCR088W,0.22221868278201465,-3.8415846755324092,0.1176657411604504
YGR264C,-0.2661422600740241,-3.4008015153091913,-0.672874168991773
YHR018C,0.15003062555849322,-0.4026021169734613,-0.8103051815764818
YNL069C,-0.5893422933429998,-16.772888066333852,-0.7964685092344458
YIL121W,0.6025567891549468,-0.8286991539550435,0.46060661109850737
YBR165W,0.06839452765006708,-1.0158615304262575,0.5429545645676827
YJR138W,-0.2487927939664015,-1.8534966514625502,0.030723216951619725
YPL006W,-28.510188730717005,-215.35717678083938,-13.012892060018165
YKL082C,-0.3783793821505835,-3.068444785708255,-1.7301805368692418
YAL034C,0.40530491549142444,-3.338777460727255,0.23788819573911227
YOL076W,-0.006022745217603198,-1.5726934392424192,0.553206658388836
YKL214C,-0.6862916484144115,-4.287247758409133,0.4928720499029559
YLR016C,0.025142601070684646,-0.3036028457266243,0.1592121831456481
YLR284C,-0.5057141574850361,-11.710318213466152,-0.11924123157404995
YPL018W,0.40893872831881667,-2.517201248230781,0.4629916969283735
YOR158W,0.29177757687197453,-0.26569259202550644,0.3917581945278054
YNL041C,0.011541827640843837,-0.6287686047714351,-0.35917077615682697
YPL236C,-0.17531939806637692,-0.6319974502120407,0.4108687283940764
YIR003W,0.4358485177661942,-1.8206019563493874,-1.0500433964702847
YER029C,-0.6894112137047417,-5.278699511999913,0.3817327001488481
YNL232W,-0.5457436290508395,-5.003419257138879,-0.4187298210241819
YDR060W,0.15043564405840731,-1.1662704655741143,0.24615301012701538
YOL081W,-45.210891412690614,-175.66664723470583,-56.435918741472406
YKL163W,-28.36748345440237,-780.5683187332941,-5.185636532079093
YDR174W,0.4614722558173181,-1.5847790611060582,-2.0306645985604397
YOR132W,0.18162590426559155,-2.2500955446320097,-0.9684850856056905
YFR049W,0.25639582469944305,-0.6763879263802891,0.07250285667919976
YMR170C,0.04942584936614121,-3.1081888834582156,0.005211063849337649
YBR223C,0.04460047323480214,-2.154133582573909,0.6790338896923773
YBR142W,-0.6504295508198605,-8.720743604142736,-3.6491863508692943
YNL304W,-0.24399724259061956,-2.8187179579875346,0.625292452960768
YKR064W,0.26895242570580613,-0.7622366829122237,0.2523278354622167
YLR033W,0.15455238947121247,-0.15863650561082981,0.5597388746362608
YLR106C,-1.023229304692953,-19.963309681156435,-1.212104801690905
YGL154C,-1.8791791349755989,-4.244987653932118,-2.65858947750028
YHR209W,-1.2655412458803128,-16.02303513576299,0.10336456167115811
YBR253W,-1.245488272267585,-5.888690535342342,0.39077131739981497
YOR128C,-2.489036621551127,-6.049923953833901,0.11916444928315188
YDL046W,0.13764349091575698,-0.793816384174796,0.5384940348409707
YCR009C,-1.2902943024260716,-4.329298991753001,0.38248507416422567
YOR262W,-0.19511300872656778,-2.634323232628741,0.19614775800883105
YFL041W,-0.017426141649233506,-3.594655982159493,-0.10173766201013719
YOR288C,-1.5172070824090984,-23.68518380091144,0.20403160874315032
YOR286W,-0.8083394333346398,-4.449173584367875,-0.05993891841867087
YGR019W,-11.089485878211278,-96.87994344155678,-3.258598968741481
YDR304C,0.4102770225905519,-0.5162713816111836,0.5346699423618232
YMR006C,0.6341560180429573,-1.733666929105596,0.180658264351703
YPR120C,0.41944223110314366,-0.6340078699501208,0.48689662633784636
YGL253W,-0.15764796448242793,-1.1070364863028892,-0.2014054096011683
YMR165C,0.417277532554506,-0.2329205966758371,0.34774626820431637
YDR301W,0.14521434467006789,-0.10177580424725717,0.5393915840694206
YLR237W,0.18410634702286632,-2.1349566022332356,0.13659346301333614
YER107C,0.2483911611261031,-1.8530787986447914,0.3961261727286859
YIL131C,0.2365935006343201,-2.259051414879235,-0.17959845810135563
YNL067W,0.07248254961420549,-3.122150528979357,-2.9087994658404392
YKR034W,0.5965262414749262,-1.6676613550384185,0.5118298862964118
YER036C,0.5883985887017097,-0.6179459701351114,-0.16601857691836527
YPR017C,-0.6765060383835906,-5.17283512315692,0.0688159723278291
YPR165W,-0.26561800067385966,-1.6758209803972566,-0.09111516771751167
YDL006W,0.6535403205810153,-1.181990074750207,0.507649939460126
YLR306W,0.5625285485697382,-1.6802891070739239,0.6792296366018913
YJL004C,-0.23947236286193724,-1.8026753745187092,-0.7908542955844288
YFR013W,0.2831944065388293,-0.225667182509537,0.11460003176718545
YGL256W,-0.2298843564419859,-9.549179829030741,0.18978230620109776
YKL137W,-0.04762901253074288,-2.3163400555062377,0.38376928297838564
YOR017W,0.3356487876249451,-0.5971956001564567,0.5964848245355618
YPR115W,0.322699028844573,-3.5040213758896437,-0.03672134331174148
YDL127W,-0.5154667888179828,-3.697025006008583,-0.865346229529034
YDL098C,0.028159987243822737,-3.1880618051251495,0.6178639770312535
YKR060W,-0.36553455553038716,-5.789619665985382,-0.6431671656015363
YDR231C,0.3850279404310183,-1.0002636941887437,-0.5687049253331962
YIL135C,0.5675504105062276,-1.102750555395459,0.06414287267039258
YEL055C,-1.7267298143529701,-13.851694265884756,-3.004450436452216
YJL019W,0.6243178486426249,-0.8076597116157718,0.6588691032801276
YPR200C,0.5869097080250686,-2.4761203510927676,0.690773135483187
YJR126C,-0.1507055706647515,-1.8433697352624545,-0.01143721877098014
YOL088C,-0.21871405003986952,-3.780917277773733,-1.5282709237933003
YMR071C,0.21231833141833092,-0.22861310856065375,-0.46866161871013706
YPL009C,-6.491623305567647,-22.2100769826563,-1.699971250717634
YKL096W,0.08631521799893065,-1.4302742339952663,-0.0771618203409842
YGL005C,-0.24142604788642652,-2.635236594313265,0.5804469651504981
YGL161C,-3.8530023978775874,-26.024715389901935,-3.642864042064365
YNL286W,0.28801196957638325,-0.7763742851639565,0.4830044690386302
YIL139C,-0.3624951578120657,-2.0145045821748324,-0.5651557815835875
YML081C-A,-7.336092249205061,-26.954387706665536,-4.016104639373067
YNL188W,0.4696637409476983,-0.5344538552714664,0.5955818390351569
YDR139C,-2.9827371186141196,-8.411727790206294,-2.0503131619245965
YKR069W,-50.862988677680534,-267.2853160797073,-16.727197167458492
YOL001W,0.3658233646786181,-2.6195837958477894,0.6095740798560906
YPL017C,0.5122700195638611,-1.6506432240155189,0.35210716799016123
YNL081C,0.41526782983231597,-1.1835412960730165,0.5648958322270935
YLR427W,0.6646451486850538,-1.4288801171633096,0.5197776170863995
YOR279C,-0.003650060463820726,-1.7419646031043865,0.6856362366521566
YBL052C,0.25487531671142305,-0.7511315510170902,0.601235099024046
YOR298C-A,-4.134700345226031,-32.517602242646234,-23.688208570092648
YLR189C,-11.110972332994107,-41.79663642426882,-2.0113230774225257
YJL084C,0.4423665392153001,-0.44768580258342294,0.5485618578478018
YBR276C,-2.210900921802137,-9.426627330998329,-0.6745113193888299
YER012W,-1.599186418699927,-21.182167825281795,-11.107331506586206
YKR093W,-1.2568561050853937,-14.768383774335277,-12.817170094069166
YKL012W,-1.9757829910030609,-10.966003415893601,-1.991941868141577
YLR132C,0.5279514553591481,-3.0054103923634794,0.4764636717237602
YFR032C-A,-6.233645300626591,-18.327178872709432,-2.1375775047003662
YPL026C,0.4258501801759035,-1.9544107648659363,-0.39289280611215166
YAL016W,-15.995930130267023,-93.26667129807572,-25.47662418658701
YNR023W,0.3721425162753942,-0.8564925640239427,0.6854027440577356
YPL256C,-0.47307937012398754,-1.23837622230054,-0.29830016827683736
YBL106C,0.07754322335516639,-2.8183047952888995,-0.7258770485282012
YJL036W,0.6907410261312944,-3.304090150120075,-1.364966808963787
YER110C,0.5197794853686024,-0.9274677250279747,-0.17831225167116482
YLR273C,0.6816668981271058,-0.737078606038154,0.609310755717555
YDR323C,0.3154816453448622,-0.8566650336678907,0.5292237961894981
YER048W-A,-14.210944476501954,-42.852548616327006,-10.636584206272344
YBL021C,-0.04491370668725736,-2.6822201341113443,0.6674230653492582
YER172C,0.012935676849352262,-5.028693051163739,-0.07465557669993213
YMR277W,-0.26551646212795643,-3.72618555671289,-4.032467786754003
YNL003C,-0.8810638818624812,-5.784678113570018,-0.02423021893960271
YHR195W,0.17918502701007552,-1.4417231257260807,0.2248557351637513
YNL282W,-4.717414223776627,-33.38687342102929,-3.644628897364316
YMR237W,-3.9711650480926743,-40.05881644006649,-5.473269842011547
YDL233W,0.6683118008664415,-1.9592488534802592,0.5466250486524301
YDR030C,0.4436288215983472,-1.124969612474749,0.6756140010125192
YER089C,0.22978394236787647,-1.351335826128484,0.16345385474713364
YGR134W,-0.02861628936767171,-0.7588858267372361,-0.025040378515275984
YLR268W,-1.0501484857903356,-4.382485200525588,0.013019986197522737
YNR031C,-0.8088057711923085,-2.157748812789484,-0.40688084247980233
YER002W,-1.1871097215866002,-5.7420428222319595,-1.709435482575186
YOR140W,0.5054050699804231,-3.0587774828849126,0.3421396900460707
YMR244C-A,-0.07595281442728144,-42.198011045484996,-4.05808868603849
YHR163W,-3.0729885911978103,-16.345180100272433,-5.839788696524132
YNL137C,0.07226439750436305,-1.8648756862929792,-0.39043461476548247
YPR034W,-0.005585545182274276,-1.8307769905013307,-0.1652092113987384
YKR007W,-1.7274426407852896,-40.426820954904564,-3.7057448425275843
YOR153W,-3.246980250744643,-40.97100633633055,-7.797532833856954
YGR270W,-11.709693546421182,-25.19991483016585,-2.3643302016292798
YML092C,-1.873906650997841,-40.8589277970366,-5.030337276405065
YBR036C,-1.7949282501945052,-24.839244662290756,-1.2375413956130321
YLR364W,-1.1948176245588111,-22.135224000257924,-3.778536912456353
YKL190W,-0.07807161601213075,-3.9695533414955286,0.2753066674498368
YDR295C,0.3650781157337302,-0.2901942265710211,0.1804160971990955
YLR240W,0.08469996574722778,-1.3121971915299113,0.013493452610652424
YER053C,-3.020685579602793,-118.75650134693711,-4.411493856357501
YDR309C,0.3430802750868776,-0.3308669536771228,0.22701736313123339
YBL007C,-9.309497159900888,-36.70964995566031,-5.167052681781434
YPR185W,0.43773244786145193,-0.25650966599177477,0.12931596199186118
YGL156W,-2.124514310698467,-101.48558387252412,-2.061448005661784
YDL209C,0.2161247909245924,-3.2676820490504523,0.46839202889042697
