,network_score,model_score,moded_network_score,diff,network_model_score
YKL178C,0.5551139262243638,0.2822310921550435,0.18889427648190382,-0.27288283406932035,0.6277797460635278
YFR003C,0.8824986852935209,0.6092390448997537,0.04719084681485575,-0.27325964039376727,0.9167843657832186
YDL046W,0.7651696398341192,0.49145440347734615,0.11845169765363783,-0.2737152363567731,0.8977238809847442
YBR006W,0.8203425582462718,0.5465618453311587,-0.7539195036110737,-0.2737807129151131,0.7577771751656103
YDR483W,0.8381390131274963,0.5642379465966747,0.2945904049148774,-0.2739010665308216,0.9052320217805323
YCL035C,0.6480609961080988,0.37311207545624103,-0.26248029690940333,-0.2749489206518577,0.6785613547498595
YJR126C,0.9458201725390173,0.6708670438035622,0.5576436461034564,-0.2749531287354551,0.9381462982687968
YML004C,0.8686011957667268,0.5935057101551526,0.7354013666977555,-0.27509548561157415,0.8091796989878878
YKL089W,0.8118553769693174,0.5363635094269974,0.5829527557736144,-0.27549186754232,0.8751403837761451
YDR122W,0.9509830762456927,0.6752054717865161,0.8249401597050328,-0.27577760445917654,0.9188795891553438
YOR080W,0.7696987051070685,0.4934748534625639,0.27911166415188293,-0.2762238516445046,0.7817016482844187
YMR088C,0.8735671994040151,0.5970957077802419,0.5085074455638392,-0.27647149162377316,0.8620343881503401
YDR352W,0.7719453690111332,0.49541865895603,0.7048151862818429,-0.2765267100551032,0.7349905583519277
YEL053C,0.7241271841496297,0.4475871168842648,0.7471768649217181,-0.27654006726536495,0.859215430150255
YGR058W,0.9250421435107845,0.6484311855103488,0.5571707628044629,-0.27661095800043567,0.9528952394870505
YOR250C,0.8256227156018536,0.5488646448409435,0.27821305200781554,-0.2767580707609101,0.8335377319773197
YNL218W,0.8657917421975616,0.5890163716446133,0.23384554483655018,-0.2767753705529483,0.876542270455176
YGL241W,0.547485205031799,0.2701953051217384,0.4681408653938428,-0.2772898999100606,0.2374239490957174
YDR182W,0.9480004340126916,0.6703408204891004,0.7059591456121921,-0.27765961352359125,0.9472650097961338
YML046W,0.633140904690128,0.3554803645527673,0.4003701264838099,-0.27766054013736063,0.5680800402400226
YMR013C,0.8737150253059148,0.5956395846230746,0.53855223663998,-0.2780754406828402,0.8901188223293349
YKL035W,0.3057794228671268,0.02764318360220308,-3.841869935574029,-0.2781362392649237,0.7063147278741413
YNR033W,0.9389706906950366,0.6605270848845117,0.7215951952896409,-0.27844360581052485,0.9539758569587637
YKL057C,0.6347958875474423,0.35593548414093534,0.9185876744526636,-0.278860403406507,0.7951088110606068
YOR274W,0.8524636439519493,0.5731043891390966,0.6745325994803855,-0.27935925481285273,0.8604348880778795
YBR141C,0.7812268435986325,0.5016416890950115,0.6325823524169163,-0.279585154503621,0.8254680814493407
YIL111W,0.7222817128136074,0.44209434321268604,-0.8318458184364406,-0.2801873696009214,0.6982324214650546
YER092W,0.9106521233135962,0.6303948513852298,0.9107819361695348,-0.28025727192836647,0.9287087777074087
YMR218C,0.9223189208180416,0.6419672948088834,0.4014974490985169,-0.2803516260091582,0.8786360085725207
YHR043C,0.7463475842905412,0.4654712889375896,-0.2097698582072165,-0.28087629535295155,0.7659063549282461
YDR128W,0.8546283494404863,0.5735968772721665,0.5745509779903104,-0.2810314721683198,0.8857474782543129
YOL005C,0.8870555395529448,0.6056675241596141,-3.035375132183214,-0.2813880153933307,0.9111788428889256
YNL096C,0.7341275243962374,0.4524608953914123,0.2045896361815266,-0.2816666290048251,0.6337246523194746
YDR031W,0.7967650837882413,0.5149634387560806,0.12801014315216552,-0.28180164503216065,0.7481708307804111
YNL224C,0.8068320274139775,0.5247315944578312,-0.2283032695260896,-0.2821004329561463,0.6750839282400805
YPL195W,0.766543896778367,0.48389454930996256,-0.8106591612655578,-0.2826493474684044,0.5796370720118773
YIL121W,0.8747483679209179,0.5914226467315566,0.7422024176021493,-0.2833257211893613,0.8723615473739822
YLR223C,-0.13268515473793574,-0.4162584321589349,0.2767261580651761,-0.28357327742099914,0.007096227866130955
YCR012W,0.8832447624354618,0.5996103476921484,0.39295104667072345,-0.2836344147433134,0.84552286978941
YDL190C,0.9456442976569617,0.6619663262861228,0.9044765970546877,-0.28367797137083883,0.9583833337545337
YMR119W,0.8784379085620218,0.5946937947954647,0.7726722767332467,-0.28374411376655706,0.8898642274166354
YMR026C,0.9475008743138243,0.6633461800379703,-0.30890695226656306,-0.28415469427585405,0.9738212924431027
YLR174W,0.5755228898144517,0.2910103529112045,-0.27993147996295265,-0.2845125369032472,0.5224264977010897
YBL056W,0.8321770751489632,0.5473422613493729,0.9430375536711746,-0.2848348137995903,0.8954928438464004
YDR030C,0.775776254851217,0.49003455412788954,0.7156792443301132,-0.2857417007233275,0.8195811098734308
YHR203C,0.6443262560196958,0.35791671844562245,0.8225497022350925,-0.2864095375740734,0.5393858332021941
YML068W,0.8811525486121924,0.594715823584864,0.9299521219619956,-0.2864367250273284,0.9341357213951033
YDR026C,0.9093587284105885,0.6228778683562457,0.49810832053874343,-0.2864808600543428,0.8792739226602047
YMR140W,0.8950132595306627,0.608422739477225,0.487285255038427,-0.28659052005343766,0.8872679085226235
YGR246C,0.7153524064213187,0.42874759954206576,0.3192185112921673,-0.28660480687925294,0.7081863130216601
YPL165C,0.7884009585369407,0.5016493696378258,-0.5505321543031128,-0.2867515888991149,0.7830977740340297
YNL031C,0.2324599898019979,-0.054325611896359316,0.14362206224724205,-0.2867856016983572,0.33804197629479893
YMR040W,0.7333340568824274,0.446242591560123,0.18312685443744503,-0.28709146532230434,0.7207801029831449
YMR271C,0.6303820321582017,0.34304004997668436,-1.382576798204064,-0.2873419821815173,0.5936787308126863
YPL270W,0.9447750392252683,0.6569552815263624,0.5662486485290208,-0.2878197576989059,0.9447872906900905
YDR070C,0.51280348626274,0.22475693024988863,-8.415305202762086,-0.28804655601285134,0.3997164068290241
YEL063C,0.919075018978612,0.6310154065887034,0.6848901978826694,-0.2880596123899086,0.9281174791530407
YER119C,0.7628697595304067,0.4747525626612692,0.16024467643301654,-0.2881171968691375,0.7096555346210529
YKL013C,0.7805958081368091,0.4915710097330962,-0.13834404867682526,-0.28902479840371287,0.8009920322328176
YPR162C,0.8148720235087814,0.5253768127860529,0.5993354423497481,-0.28949521072272855,0.834917012494323
YLL046C,0.6995104591055803,0.40985197522839356,0.43585205499245816,-0.28965848387718673,0.6132126069330687
YLR289W,0.8431863651383531,0.553384487716154,0.9417364865035776,-0.2898018774221991,0.9230398693547776
YDR485C,0.8109534053277128,0.5211033701419534,-0.13180287587667605,-0.28985003518575936,0.6656568347139558
YDL099W,0.8581267651219173,0.5679845262755825,0.2489784613761259,-0.29014223884633483,0.9289898701894203
YDL194W,0.8772788583816725,0.5870916246851157,0.5385478280658262,-0.29018723369655686,0.8920545111925882
YDL201W,-0.13873573423494134,-0.42959282779530517,-2.019903143169706,-0.2908570935603638,-0.512272822130436
YJL085W,0.9010569959654838,0.6101039364304284,0.3804496867878857,-0.29095305953505546,0.9223490842556256
YKL040C,0.8435523428073747,0.5525753643582643,0.4629006835175902,-0.2909769784491104,0.8268703714332792
YHR161C,0.9240517561464074,0.6326861294239465,0.8088064347117301,-0.2913656267224609,0.9027811483434647
YML029W,0.9304631965457195,0.6388296270553195,0.32492524472544015,-0.2916335694904,0.9253621533518116
YDR104C,0.951083164435305,0.6589965694436464,0.626835122969432,-0.2920865949916587,0.9332284441420515
YDL233W,0.873906948871121,0.581063855176096,0.3980422123285614,-0.2928430936950249,0.9139246131489633
YGL135W,0.6249422474365092,0.33208302822670277,0.363793319159886,-0.2928592192098064,0.6900889263955856
YDR511W,0.8846623472842274,0.5915456599626694,0.49011400241769587,-0.29311668732155804,0.8636560583912148
YNL015W,0.6594274950372268,0.36568997522568303,-0.4462583380757208,-0.2937375198115437,0.7006288093236401
YMR184W,0.8102736102361977,0.51635045859567,-0.41274563241553586,-0.29392315164052774,0.8629913459713524
YBL016W,0.7334385699325985,0.4395139313396562,0.555607667984549,-0.29392463859294227,0.7454867624779038
YGL158W,0.4985663674036517,0.20461282719255636,0.7120225452939131,-0.2939535402110953,0.6267836129158284
YOL073C,0.8459506419414692,0.5518458656506631,0.10158322347775794,-0.2941047762908061,0.871338068695818
YKL112W,0.7378870350467874,0.4437348984413072,0.9136036809156972,-0.29415213660548023,0.8220851540842352
YJR108W,0.8050415652884636,0.5107709427825385,0.46809507661440664,-0.29427062250592506,0.7699893236682709
YML028W,0.7099314976250869,0.41555179526191055,-0.7207340629325916,-0.29437970236317634,0.7117086226046458
YFL024C,0.8231873482522456,0.5285641183749519,0.8545644481014194,-0.2946232298772937,0.8649464859212188
YCR083W,0.6482513673819561,0.3532169271504956,-0.5400580852358328,-0.2950344402314605,0.6179598168180098
YCL044C,0.8986583090569163,0.60310711213443,0.804244921705616,-0.2955511969224863,0.8835186693507796
YLR128W,0.8037524358486599,0.5076255348213105,0.6863041324225815,-0.2961269010273494,0.8357538798481623
YPR121W,0.9253806450743326,0.6292014006035047,0.957604112078856,-0.2961792444708279,0.915230779812048
YBL063W,0.8278859755344855,0.5307919436098019,0.7518854010198989,-0.29709403192468364,0.8024998975734343
YJL052W,0.49376764499030623,0.19659850415841917,-7.106235286772806,-0.29716914083188706,0.3393453512424296
YOR173W,0.6565620124781146,0.3589162275479997,0.27235837530212814,-0.29764578493011495,0.5433806635753236
YPL206C,0.8974657561117965,0.5997686369609403,0.5147952425852438,-0.29769711915085617,0.9101912000111455
YIR034C,0.8616182717604575,0.5638648476297601,0.48475695090778004,-0.2977534241306974,0.8499928675096443
YOR194C,0.5868270511740776,0.28903081854363943,0.1082215911311194,-0.2977962326304382,0.6453261631299445
YPL031C,0.9083213821200378,0.6104170252525469,0.13187609881087148,-0.29790435686749084,0.9007415258411611
YPR005C,0.7966136254660021,0.49867434520737997,-1.020535419994209,-0.29793928025862215,0.7570260250880378
