,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_top_feature_num,linear_top_feature_num,test_var,test_std
YMR017W,-0.012330947166056427,-0.13209745626844738,0.04366503080752404,0.07390911530079147,0.1722777360317218,0.04702459440404638,0.3839042821108568,0.40597903491340065,0.3731356272461432,0.36718802085382835,0.3471394875560284,0.37247964592934724,6,7,0.14814143151448797,0.38489145419778803
YEL046C,0.6617131264366943,0.4306263887047419,0.718007955753822,0.2759588696120131,0.7163378290322453,0.2033185605287705,0.09488752720497878,0.12310203245144052,0.08663332514338047,0.1388187644462262,0.08688949377121147,0.14561593577787663,9,8,0.027082343954175973,0.1645671411739779
YJL047C,0.8051004848425283,0.7918010305111154,0.740564352353087,0.43382958578466835,0.7411392220331163,0.684635185104935,0.025230383592965634,0.026077008095761276,0.02910940302245424,0.04300233712605978,0.02907713414634513,0.032094091974541904,7,10,0.0033234571673766496,0.05764943336561643
YDR432W,0.7731472469514394,0.7235280089278942,0.8102929855069441,0.5515793915178562,0.7763574630869572,0.4616503649566521,0.09888366846062392,0.1091636662173118,0.09042619097854883,0.13902577494904916,0.09818151919236139,0.15232975873399554,8,9,0.04385894930228965,0.20942528334059776
YPL186C,0.7325021877621056,0.6798916136057422,0.7001147707042393,0.7281026054849431,0.7227114700015329,0.6562058933034649,0.1054776165254841,0.11538483048818242,0.11168059727764167,0.10634148317243909,0.10739056888200915,0.11957748203180152,6,9,0.04232076586986707,0.20572011537491192
YEL051W,0.8288707922707034,0.7545221165503855,0.7983008112135983,0.6581500782494842,0.8446066650043509,0.25512489165369145,0.05492360853533537,0.06578141001035688,0.05962783883794136,0.07762734551782148,0.05233752567503321,0.1145878904061661,7,9,0.017936889155076755,0.13392867189320126
YJR009C,0.8211705376914127,0.8692188609713996,0.8034602314096495,0.7626990486913332,0.7587908546253466,0.4266072539939276,0.8239979796534598,0.7046592694511156,0.863837059259551,0.9491969872812358,0.9569813990948722,1.4754778991241024,6,9,3.863370513954599,1.9655458564873522
YKL219W,0.6617368094016474,0.6214727988088578,0.6554355025304629,0.542029932363477,0.6502183425297761,0.4989005848765936,0.023255697143825263,0.02460087415459167,0.02347130604514706,0.027059548102082647,0.0236483316953353,0.02830505091844013,7,10,0.0016268860041875723,0.04033467496072793
YOR040W,0.8352589543534461,0.8582890349123806,0.8611743559102325,0.7972233160972728,0.8512215715511424,0.6395659803512346,0.03711652279818579,0.034424536538699355,0.03407228209235163,0.04117896079653802,0.03527250937994664,0.05490087443957805,6,11,0.008509144253642466,0.09224502292071082
YHR005C-A,0.9194365006510392,0.8365715745174788,0.8854596252913366,0.6463410509243306,0.8966022765637887,0.6081691894694192,0.16490283836759234,0.23486741521956672,0.1966247890721541,0.34550258098621683,0.1868161674993681,0.3636706570924485,6,10,0.34345597640551606,0.586051172173144
YHR096C,0.7847962123577122,0.5836460588024839,0.7986472996653264,0.678817915258364,0.783590177927838,0.7926495626732837,0.34618716763185997,0.4815233482485389,0.33486113066021783,0.4229233528148399,0.3471558548676734,0.3398118252559461,5,9,0.5666633936422233,0.752770478726566
YER090W,0.7618253542280081,0.646087676080313,0.7191612483431427,0.5318890078690215,0.47932053729653556,0.36632727610372406,0.03801241988374726,0.0463367528919793,0.04127682373293778,0.053290791849096145,0.05620345034466225,0.06200265127315931,8,9,0.006173175807765744,0.07856956031292109
YOR158W,0.5982000067257381,0.3638279616700636,0.579245433573816,0.27708892332691615,0.44596451792924163,0.42124494952597147,0.026793948007663625,0.033714679541749025,0.0274186562469559,0.03593967846243891,0.03146302948690985,0.032157267970195864,7,9,0.0018180952550175956,0.04263912821596609
YCR028C-A,0.04392622788676004,-0.0305773249613277,0.0873115571633053,0.07635285224365262,0.0742340910179119,0.1477624023133467,0.34459776262658287,0.35777257156157,0.33668830152002915,0.33870358847636295,0.3390918433191232,0.3253472169431405,7,8,0.12638241218996854,0.35550304104180114
YKL125W,0.6362108870773214,0.596387290673021,0.6303708579767118,0.5687334943434867,0.6055572035654817,0.3474314249267849,0.02466550385624656,0.025980503246444315,0.0248626974220641,0.026855794653461922,0.025683674489353523,0.03303529738062696,9,8,0.0017017016618812804,0.04125168677619474
YBR054W,0.6669053169228336,0.2576370773395149,0.6142220241395914,0.2946522997400589,0.6699016589836801,0.40822031069030384,0.17009208063806272,0.2539267065533035,0.1830496734472504,0.24751519800467356,0.16932532360230812,0.22671500843030962,8,8,0.088379924198626,0.2972876119158449
YBR058C,0.6986808934248474,0.631519472050392,0.6350108912079369,0.4415060159318105,0.690619013002682,0.5314191362127723,0.027742890878658128,0.03067931436444157,0.03053362242290487,0.03777005592108838,0.028111575650844368,0.034596379504354624,7,11,0.002599141323878548,0.050981774428500895
YHR051W,0.45054792427085133,0.536341140660354,0.2897371127309163,0.3486196723958134,0.339320964401573,0.13896661364578655,0.12818707948327546,0.11775480159335813,0.14574340275934863,0.13957147331860412,0.14056416170293798,0.16046833244306824,7,8,0.030430691796720963,0.1744439503012958
YJR109C,0.2901878617065936,-0.4116309047443336,0.03837455286696878,-1.100485124705299,0.31026700935084073,-1.4401749674649245,0.10072292483621746,0.14204213664871318,0.11723562182350346,0.17326722613131287,0.09928808107302063,0.1867527911662189,7,9,0.014543414199739462,0.12059607870797236
YBR028C,0.7065784731027847,0.7262792669382079,0.6485361484635168,0.4842077499610379,0.6137764203345029,0.526683386615105,0.025216565594106042,0.024355317627840867,0.02759816981128012,0.03343315461427843,0.0289307267167017,0.0320269679198119,7,10,0.0022051241165653625,0.04695874909498082
YOL149W,0.6843495555029173,0.7312386483152644,0.6533079097281494,0.6186251990204922,0.5732645674213181,-0.10249517588477253,0.02646361524454125,0.02441908459468609,0.027734346541968824,0.02908854296181571,0.03076984605054231,0.04945774601877123,7,10,0.002257590038155193,0.047514103570994504
YMR029C,0.8283828252475844,0.800942423177491,0.8042882097664144,0.6533956723633905,0.830579879349437,0.7846439704953542,0.026521842021747993,0.028563581822275093,0.0283225142885106,0.03769122913007882,0.026351528010056312,0.02970994361419717,6,10,0.004170611701979959,0.06458027331917975
YDL084W,0.8691679113844775,0.7579902489266181,0.8432283370133872,0.6887225429568283,0.8893621089106993,0.7692634676175482,0.07176403728356456,0.09760367234865454,0.07855675012546724,0.11069386735061892,0.06599357724332049,0.09530329292212866,6,8,0.04005461757578322,0.2001364973606344
YJL066C,0.8632351096484605,0.7311579086012473,0.8490764665909944,0.6205535623529004,0.8003427132665399,0.7377468352265262,0.03319841451986334,0.0465456034416751,0.03487454214559003,0.055297471368249085,0.04011184283127676,0.04597168279210899,5,9,0.008199987735949788,0.0905537836644598
YJR060W,0.7478346309901596,0.640178520618612,0.7652553913219474,0.6627083857792326,0.7217303963327496,-0.40008775231437266,0.027435613456579078,0.03277294705926863,0.026470964608855608,0.031730340017535545,0.028820720836022735,0.0646471795810986,7,9,0.0030373654319377306,0.05511229837284715
YLR185W,0.8946311820834668,0.8385721817134657,0.8781229304442459,0.638280593476344,0.8484384847505526,0.6714759981774525,0.5366934298850098,0.664292598247791,0.577206517790243,0.994388583590349,0.6436721133842432,0.947662677894966,6,10,2.781593017391076,1.6678108458068848
YCR082W,0.5532488794831503,0.3719690941394036,0.5600074062021452,0.20110681792404284,0.5249014232569049,0.25306443942162393,0.061929415108272955,0.07342681006101301,0.06145919057435538,0.0828149054801969,0.06386398552276996,0.08007661772979748,8,9,0.008735372799823843,0.09346321629295583
YBR151W,0.46377206355445744,0.4415567471350481,0.47606783428661537,0.4460660169163855,0.4271686174975232,0.1884257055389682,0.06254774749517898,0.06383024042367903,0.06182647513536213,0.06357201260705991,0.06464729498269516,0.07694866642822515,8,8,0.007423813451941416,0.0861615543728258
YMR296C,0.35551907785780956,0.022718874281957402,0.3652968146845228,0.10473771212675875,0.2651015060864127,0.25459615186066,0.030777199761139074,0.03789953015818149,0.030542839452828405,0.036274314638563246,0.0328653112084851,0.03309938203808196,9,9,0.0014955511759958712,0.03867235674219857
YNL246W,0.6529622005745133,0.5920483099956455,0.5829500317623078,0.5784775005509223,0.5611952869471175,0.7349125560370249,0.04298147414493149,0.046601219776568,0.04711801242145703,0.04736999037404039,0.04833130902051783,0.037565354786093165,5,9,0.005416752221244245,0.07359858844600381
YBR218C,0.5500095444016178,0.02906254131649233,0.4973461204588048,0.30033157081508643,0.5742627864586944,0.4997434101448406,0.03980296100916209,0.05846680450820884,0.042067649751713,0.04963178204061189,0.03871547006773567,0.041967213967077734,8,8,0.003582453795756481,0.05985360303069884
YNL096C,0.8881163392619743,0.7775761288401726,0.8255605201120694,0.77934088058146,0.8760288127030403,0.8520297059483132,0.11806061456257455,0.1664609632181369,0.1474158216191684,0.16579928224117632,0.12427451761121741,0.13577161194764545,5,9,0.12676417940839274,0.3560395756210154
YDR176W,0.7716861353495651,0.7986590324819444,0.7141526779648539,0.6439031507142465,0.7454789585971453,0.5704981121696556,0.023470343649360653,0.022040395402356517,0.026261550875854366,0.02931145461751475,0.02478079024164885,0.03219110201458441,6,10,0.0024550466539393647,0.0495484273609099
YER185W,0.8275597394859141,0.8265617771855229,0.7865725397323051,0.6871065084103019,0.7861152478993609,0.6688876048646684,0.02766251769862815,0.02774244776732406,0.030774961469357192,0.03726238377652877,0.030807913199828733,0.0383318772774976,7,10,0.004515417140155974,0.06719685364774139
YIR019C,0.3956031489115557,0.3268546697499273,0.26691320710812205,0.18414685456538116,0.5236974053421646,0.10332599807536058,7.49884954670982,7.913852697758625,8.25869146020989,8.712434775712463,6.65694574462658,9.133786013696716,7,9,94.67171081179951,9.729938890445279
YJR132W,0.8231711276929226,0.8222923213423514,0.7845161938302667,0.5749211457726964,0.7884538549782674,0.5910350223667904,0.026191440066237106,0.026256442677537364,0.028912797065261536,0.04060855533735191,0.02864740888330922,0.03983142537522266,7,9,0.00394746888789771,0.0628288857763506
YDL046W,0.39073419227339345,-0.08141460071953777,0.5210974427821684,-0.19388742691578953,0.5175236545813886,-0.5542031000750143,1.349570510331361,1.7979942201045727,1.1965084082391049,1.889182292056443,1.2009645545945749,2.1554902477922666,6,8,3.041847879943561,1.7440894128293885
YGL009C,0.25343140442110446,0.15479655888357235,0.31042038351382717,0.15640624254415647,0.17722294072430478,-0.19999684974608223,1.0050709853223292,1.069405726674242,0.9659487502300169,1.068386903735829,1.0551226942731058,1.274242042393405,7,9,1.3768191318533831,1.1733793639967354
YOL065C,0.846098083863833,0.8089104369989142,0.7703486849653756,0.6521587336331426,0.8376234717499506,0.7019670060591765,0.02526677966433324,0.028154405626275674,0.030864720462692986,0.037985551085191936,0.025953115856025766,0.03516090562280661,6,10,0.004220937263589321,0.06496874066494841
YHR162W,0.8033426795033,0.46419352915818535,0.7840491403308216,-0.07913735723205129,0.8297409427413979,-0.18150588003768275,0.10233014708187081,0.16890889341293078,0.10723239556935106,0.23971041464202136,0.09521462291119995,0.2508224948221368,7,8,0.054181399308881495,0.2327689827036272
YAL031C,0.831766940739319,0.7934458583869408,0.8253948752526596,0.6467667096461045,0.8105022872184405,0.8016867342944529,0.024330566304100156,0.026959603452994287,0.02478706121625531,0.03525553906911675,0.025822514645389632,0.026416326840588224,6,10,0.0035805210414463647,0.059837455171876795
YJL078C,0.5393180609451724,0.29883180170174084,0.5794030301519241,0.3455711802321263,0.569944968394411,0.5134345083159371,0.030506477700784497,0.03763592363588275,0.02914905926858029,0.03635990014053205,0.029474978035454187,0.03135177442805355,6,9,0.00205558805301196,0.0453385934167786
YLR186W,0.7965789874440272,0.585520746444415,0.8164852935908662,0.6180320887727174,0.789494499976973,0.5144584847149103,0.030336068979905737,0.043302482602823565,0.028813554293262603,0.04156950348143418,0.030859800989215397,0.04686780151101173,8,8,0.004603370523711257,0.06784814311174078
YLR442C,0.7884830055199442,0.7755672053184429,0.7407682013536231,0.6205426017295113,0.7465533767067112,0.5870878493098703,0.02585282208435188,0.026630448623955333,0.0286206478829183,0.03462715702571476,0.028299488032531187,0.03612136515787932,8,10,0.0032153169203782577,0.05670376460499124
YGR078C,0.8860804403312322,0.7026891822761645,0.8679860007712579,0.6854678449962146,0.8434874629788964,0.6930816393595018,0.02195477298474241,0.035467874059484934,0.023634139568317874,0.03648062978973502,0.025733826443897656,0.03603638655794435,7,9,0.004305392419980794,0.06561548917733369
YHR190W,0.8796022700933201,0.8571944498519937,0.7826917087644366,0.8045774899936445,0.8905775956801345,0.6851862870054256,0.06432756140071019,0.07005844315086354,0.08642235312930097,0.08195495805202178,0.061325495428896086,0.10401949945076878,6,9,0.03497268816464913,0.18700986114279944
YGR159C,0.7864995590175553,0.45429168160465216,0.7471890368409657,0.37062522995940606,0.7645063339935021,0.6000055134119644,0.09757561698692417,0.15599914024410255,0.10617930284018712,0.16753154069955892,0.1024782105267055,0.13355769662283135,6,8,0.045377124710349694,0.2130190712362386
YMR030W,0.8406102185581326,0.913472038826204,0.8400291316307672,0.8206878258028294,0.8601047658291644,0.7911715550498297,0.034842076567152554,0.025671546290898403,0.03490553062187367,0.036955465871239206,0.0326418867012549,0.03988123700846485,6,10,0.0077499825452403736,0.0880339851718663
YPL147W,0.7646405295275949,0.6429556186584606,0.7179632238101932,0.800871628099053,0.7793858840504984,0.8415908778862337,0.05556099048661913,0.06843294682140887,0.06082148381595075,0.05110586126055721,0.053792383601360384,0.04558208994381369,7,9,0.01334631645559659,0.11552625872760093
YKR099W,0.8080541876741666,0.7940510931924813,0.7770567069694729,0.7054966790970758,0.6399866891421837,0.6807432259711106,0.02380731914564133,0.024660445532299218,0.025657738757446483,0.029489422740620486,0.0326047182942405,0.030703736730610127,7,10,0.003004661028246419,0.05481478840829744
YAL007C,0.7017305919593841,0.7772968099341406,0.5577818026863695,0.5655046560156893,0.4592693241774649,0.4763048875985434,0.07200090850412653,0.06221524837460971,0.08767018543644656,0.0869012820660207,0.09694471186652047,0.09540538327280827,7,9,0.0176856236235435,0.13298730624966992
YDR162C,0.8140331973264183,0.8409005947894093,0.8071991782923055,0.7585372506321288,0.8215477266537302,0.734247919213044,0.02129833296345236,0.019699816376208698,0.021686144153332417,0.02426906085790241,0.02086358533510516,0.02546045947206851,6,9,0.0024820409246630835,0.049820085554554035
YMR233W,0.744679019686004,0.7242744268628705,0.6650778680742048,0.6320528797327021,0.5701198214767907,0.6284518604376994,0.027482088357227083,0.028559132017230145,0.0314759178715934,0.03299128139778916,0.035659905687555525,0.033152327612171635,6,10,0.0030099972428956766,0.05486344177041463
YLR377C,0.6338637527078115,0.6351209071450462,0.7415278559235713,0.5645964227786778,0.5715953622007965,0.54601591255402,0.14423304292859154,0.14398521288509564,0.12118539305447402,0.15728575794278996,0.1560164834902525,0.16060672209219745,7,8,0.05781492200110449,0.24044733727181195
