,linear,ridge,lasso,elastic_net,bayesian_ridge,quantile,quadratic,linear_gs,ridge_gs,lasso_gs,elastic_net_gs,bayesian_ridge_gs,quantile_gs,quadratic_gs
YGR068C,-109.19092264400041,0.8104860926127098,-0.009330080631028803,-0.009330080631028803,0.794970529976635,-0.06917445411568313,-4.136597203204264,0.3213434206616448,0.6744108461228482,-0.009330080631028803,-0.009330080631028803,0.44505861567792415,-0.06964455892821753,-15.582253951197181
YIL146C,-8.77530133136537,0.3658907676238867,-0.19312718535954865,-0.19312718535954865,0.003802125028233072,-0.09745694240718983,0.2988698102162688,-2.986455365720462,0.2992755989022582,-0.19312718535954865,-0.19312718535954865,-2.4728944771105863,-0.09713554946422587,0.10645172566871841
YAL003W,-49.045707722820254,0.8911250920672955,-0.17680117889528346,-0.11997580694179155,0.8616166582028593,-0.059325637603372616,-3.8512541919481293,0.47943938508685524,0.8302221476346056,-0.17680117889528346,-0.17680117889528346,0.675816903807864,-0.059202153514335665,-1.1773413421698322
YOR279C,0.6915610879568181,0.8700114283818886,-0.09369935481776204,-0.09369935481776204,0.6215756587288983,-0.003336976435790673,-1.135253798389503,0.766568920138839,0.7587541141629266,-0.09369935481776204,-0.09369935481776204,0.8393066588432501,-0.003403765478500409,-1.787906214103879
YNL099C,-17.575866349627784,0.620216116472331,-0.02112408005042865,-0.02112408005042865,0.4846203014885373,-0.015292201387684612,0.3453648401839724,0.5279752303113054,0.5626965816151,-0.02112408005042865,-0.02112408005042865,0.6614372498831936,-0.01564489558436466,-27.745216369353923
YGR133W,-68.23702236591375,0.7857885336632441,-0.032595991805902,-0.032595991805902,0.7787954983139422,-2.4008407629412733e+157,-5.379250241646543,0.5529433274276503,0.656281938389053,-0.032595991805902,-0.032595991805902,0.5753245228868638,-0.17141778335365387,-12.781471774201968
YOL138C,-27.833379657205175,0.7848647669040438,-0.042472069519353894,-0.042472069519353894,0.7400378942634087,-0.050155942093103034,-6.19804427904667,0.780152950108777,0.6616888976700176,-0.042472069519353894,-0.042472069519353894,0.7640745122342043,-0.049593913676998724,-8.96003472429231
YMR148W,-17.022368635150777,0.5855834714529509,-0.08855904623166211,-0.04209748351495679,0.6741422557438945,-0.17071250341360322,-1.8918164513883111,-0.10627526769524764,0.37335290997555315,-0.08855904623166211,-0.08855904623166211,0.08133273366877447,-0.16943731355051783,-19261.18492475425
YBR265W,-9.925829907628305,0.6264599184638187,-0.06876739355262629,-0.06876739355262629,-2.176536451051504,-0.09744647183117028,-2.4416394281410976,-5.182584190136612,0.5402493546580367,-0.06876739355262629,-0.06876739355262629,-6.673330355241775,-0.09767766526461319,-6.1634112362613225
YNL209W,-88.5962431533334,0.8471559022642092,-0.0882876876388512,-0.0882876876388512,0.0024154399559287443,-0.08688823725097272,-3.2496324769719713,0.7168655299404192,0.8189864553855193,-0.0882876876388512,-0.0882876876388512,0.8060652776353767,-0.08694660619830175,-3.5521076755193857
YCR082W,-51.3502888409354,0.3719690941394106,-0.18533698827983858,-0.18533698827983858,0.2512904545952217,-0.35058361737179866,-0.027880358631577007,0.1749814181014394,0.2011068179240434,-0.18533698827983858,-0.18533698827983858,0.4391698212269518,-0.3506730722426701,-7.610654122876291
YLR299W,-8.0816197324605,0.08815998794109203,-0.06572847127263093,-0.06572847127263093,0.06036930566376997,-0.0986049911916993,-0.08012378920973684,-0.053811796541910706,-0.28716773578892285,-0.06572847127263093,-0.06572847127263093,-1.1705786885215343,-0.09897009817514135,-11.231640390193506
YDR488C,-106.92671458787255,0.4355997842239224,-1.1974993647356769e-05,-1.1974993647356769e-05,-0.5710077627217416,-0.00014134559948031367,-1.5771124193192114,0.4967029020756708,0.5098295368302481,-1.1974993647356769e-05,-1.1974993647356769e-05,0.5419253477100887,-0.00014214504705400977,-6.417599227008229
YNL065W,-12.711678202639144,0.42997515252102325,-0.16095138024502753,-0.16095138024502753,-1.7995850674908893,-0.09455604873792445,-27.5371406919752,-73.76509295674296,-0.04467198765496705,-0.16095138024502753,-0.16095138024502753,-4.515739141432968,-0.09517614802495422,-5.19196688507621
YDR074W,-43.9899506204708,0.12419464414140824,-0.003919737719588756,-0.003919737719588756,-10.824977099082512,-0.025215443088255185,-5.214992609775857,-5.4048652332726075,0.4993140351642804,-0.003919737719588756,-0.003919737719588756,0.5447221972249777,-0.025120744665211747,-3.1758589727408806
YDR128W,-39.57291369634422,0.7492511096832535,-0.10839748346715261,-0.10839748346715261,0.7595633563623982,-0.00258241394009473,-5.166673659997547,0.25233082593443146,0.5255883426034974,-0.10839748346715261,-0.10839748346715261,0.34129480568608794,-0.0024338683590656718,-132.6673023161208
YBL019W,-26.15815279316901,0.7662432052951491,-0.04168213057632286,-0.04168213057632286,0.5776311727122736,-0.054492886113068684,-5.487832799618429,0.6248772676765053,0.5377740331165604,-0.04168213057632286,-0.04168213057632286,0.6390872999554655,-0.05415083436984669,-7.804994848751807
YNL169C,-40.131462809267866,-0.17848031164267186,-0.2690863814512987,-0.2690863814512987,-14.214893278106778,-0.3160354768831528,-4.327551449055536,-19.367974211717485,-0.08159254850344322,-0.2690863814512987,-0.2690863814512987,-22.89626305852005,-0.3152036157461189,-33.92085912056154
YDR369C,-41.041595459745615,0.8129633436178428,-0.05781722577323256,-0.05781722577323256,0.6788263041692397,-0.08029040522663111,-7.888301777756741,0.7224093381227132,0.6730306494135361,-0.05781722577323256,-0.05781722577323256,0.7594692696588816,-0.08006363224909396,-13.819538738718999
YJR044C,-236.06106966732324,0.5667491032315217,-0.025258923513106657,-0.025258923513106657,0.009494620989869085,-0.003042602105021386,-11.51121032649947,0.4048824838600219,0.6332546081738605,-0.025258923513106657,-0.025258923513106657,0.6297949913270078,-0.0034727630815347688,-30.79048051011342
YNL254C,-54.571779190425104,0.844819058983636,-0.0595773424233621,-0.0595773424233621,0.7119790403194786,-0.0475757349558843,-3.630937999699988,-0.3649247780249172,0.7470083317866385,-0.0595773424233621,-0.0595773424233621,0.07741777499932279,-0.047199816925460825,-61.76566581846141
YBL049W,-146.5047576300791,0.8187743415786254,-0.0059214189148264484,-0.0059214189148264484,0.5376223736638114,-0.01795919604154772,-3.6754436884485626,0.6255901872779733,0.7155055825838127,-0.0059214189148264484,-0.0059214189148264484,0.7315401984121475,-0.0179518011116524,-6.306838198742441
