,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score
acdA,0.6637070142195916,-5.256467601784388,-0.11284761448417768,0.180943913657994,0.518158610072049,0.5381998535004566
mecA,0.7224600690856224,0.12701189044406647,0.2893473934152464,0.5922622881140063,0.6360419215834487,0.639279579394465
sspP,0.5216406074967265,-0.9255220702869078,0.5251256184521154,0.8179546482042335,0.42732483854263026,0.638680618840597
yorC,0.24694536388205546,-29.836045000489094,-1.307483893063902,-0.5357510328860131,0.23283453642199226,-0.12172092130739554
yugU,0.08205249591160757,-16.934879804035756,0.07455811566062598,-0.5469031613405484,-0.11122215803325064,-0.07600703930480468
fliM,0.2725873443381871,-16.384978225337733,0.3913800950481282,0.24102154166527823,0.12499669089321996,0.1820800282624433
yqaN,0.4043517603477964,-23.412722987613048,-0.6849812184864723,0.31652520071888046,0.2349605178600067,0.3718145894330944
ylxF,0.5288642129380305,-5.1733482873010646,0.47550502033342046,0.5161622240890602,0.44482983433901535,0.5373203505758382
comGF,0.4134038559984735,-23.147719164754257,0.26220150198796277,0.2143835219760084,0.3349388012748492,0.39131098518593643
ydcQ,0.6174022751703963,-14.783395877957993,-2.2555494630965276,0.09174073287411466,0.5431248947583209,0.7121751699423629
rplX,0.6282976015586985,-8.06714554927531,0.23319224006279038,0.1142342213184594,0.6067147036039493,0.7023291508573486
bkdB,0.4587413796187697,-0.5539600649094647,0.3099395697295161,0.2416802644296494,0.5035846952867795,0.2048934361218433
yddF,0.49536851225894385,-22.167350476258846,-2.6092351138191,-0.06675033427379806,0.361606219356982,0.23030564153980482
ywjB,0.5372490022659517,-7.136193978437952,0.043662197282577475,0.06447851483094358,0.2862431684465808,0.5882681127589209
yuzA,0.4377302596933039,-0.07397474547292182,0.23051411400451038,0.7002558109423163,0.498604201623951,0.49257831742779123
yitM,0.38503880952819247,0.29491868191134674,-0.5764244019905822,-0.05857792940855244,0.14972889277583012,0.4269646824198169
yitD,0.2917295932116484,-18.21502323095907,-0.599888869649144,-0.4096675880993681,-0.0014918457058388235,0.2961182458939505
exuR,0.3393317974043015,-13.553689439622385,0.3580221155801534,-0.2754121453902456,0.5414847444430375,0.39763236405553715
oxdC,0.7630296143997239,0.0876216276087467,-1.1760231459296464,0.2091612276585516,0.4302637950842201,0.5608575431978202
cggR,0.8798900427679466,-0.45091804631855426,0.9328457287082994,0.7236252180872482,0.9418710393120989,0.716389829127307
fruK,0.16427755212909878,-29.881050687116407,-1.2206374583290267,-5.0815923194891255e-05,0.18055536116768,0.09545030857334902
kipR,0.23192839749010719,-24.55511509787709,-0.1734678631874369,-0.18200365018337683,0.0902153357042288,0.028907351477616694
menF,-0.021065066871074345,-26.700921948009405,-0.6314302334048072,-0.2733726794147022,-0.16654731526492283,-0.1339303281400206
pyrK,0.2112246538773045,-17.007646229126173,-0.23580274830824965,0.0540491231820458,0.12393781949793736,-0.22342687974608033
lpdV,0.3048745195591068,0.46953749352058805,0.4943409844572165,0.19515295651034514,0.4494687219454292,0.20153523800985307
yycQ,0.1929101947378392,-15.440926456762352,-1.1547140601843195,-0.5122176940931376,0.2605956820365758,0.10416223503613042
rocR,0.5182812925800337,-19.056202933089743,0.27357836801316626,0.306134867438442,0.598178100277742,0.5412529006985971
alkA,0.049531367060619225,-32.188106796993544,-0.11335870706616857,-0.0672878926602154,-0.04272990687464362,-0.3476056325107
pel,0.5414293949874679,0.39993996753357697,-0.0879135687452004,0.07594023006230954,0.4106512192059336,0.4585302080674911
motB,0.5101288883411986,-11.586846757679579,0.3206412602417239,0.18277330643337497,0.21729094612004662,0.3965399637416719
yugO,0.38925980366365753,-22.088901393126473,-1.6300639346998147,0.3595128950615536,0.1671282560172651,0.33368661846103
comN,0.7894130011449245,-2.853744583368174,-0.25469759836550043,-0.026900544941004023,0.6627845070476676,0.8582537922313522
cotW,-18.559593897346858,-248.66150167413124,-11.997563549455268,-11.092771318932062,-22.461358434035056,-15.422102264281655
yqhG,0.4584519407777995,-23.080753619207496,-0.4276218700009433,-0.17355193531880508,0.3604802301543182,0.49335356889642745
yxlD,0.3690075287514031,-25.216554935784945,-0.7786137233911354,0.014843025938706123,0.2050371547907217,0.007236633038711027
yusN,0.5531816655921434,-0.47163022513965047,0.31712791545560726,0.5715923683270432,0.4185192776901405,0.44046526298149347
yrhC,0.5503971533304343,-6.475204241543953,-0.20469804254240143,0.1507440354774715,0.39396702143965545,0.26478488474715645
sleB,0.7626810872226994,-4.204618355950595,0.23245856475465643,-0.11292262279921794,0.6408270803466645,0.7760634973200469
yxjI,-0.8407750011002757,-36.153046344550816,-0.19841322762004077,-1.1670567455907719,-1.832589279415687,-1.8053596378095378
cwlJ,0.7369202722617634,0.24951461607560432,0.6482655912657027,0.5164057092431871,0.5772288956194513,0.6996536512014377
rsbRD,0.20121547073272017,-24.71751161226316,-1.4522964717767333,-0.5764866979087768,-0.48950832337237893,-0.430038537273582
yfkD,0.5337214564680692,0.5651295426989305,0.25504859319200235,0.5158210578612488,0.3866268325325205,0.5172545154635513
albB,0.8100508666229707,0.3260106166398865,0.6430328937330042,-0.03654174754221673,0.6812398510526001,0.7179092325593309
lonB,0.5682008543887742,-0.9346923129970814,0.394324835855254,0.24543712324865263,0.421901706366001,0.5740820317646548
yybM,0.3264937300652727,-10.501029398985539,-0.0858675252277219,0.17191854086857394,0.14284810684305227,-0.05640117700088143
ctaE,0.22949396045077985,-65.80678651365474,-0.004226279119466492,0.2869069400319376,0.03513405779987033,0.4970322421568504
lytF,0.11704309066636065,-21.97246047429335,-0.09256964539895685,0.225166058425326,-0.061124106688488666,0.009748304155101861
levE,0.21594133436885787,-24.54560896529562,0.08093758765026049,0.043873106998364664,0.1380090416637868,0.24736182111946026
slrR,0.5252624512102075,-15.63817727392814,0.14069522005740376,0.1640998171634751,0.5601381661619245,0.5103366244664977
yqcG,0.6788819226633975,-7.5384954014089764,0.4887343403959975,0.2695669053550771,0.6249995504637595,0.5794648633785331
kinE,-0.08815292468285496,-20.23877413446413,-1.0551093258571247,-0.5208149499648147,0.008799283343402076,-0.4484287578418076
scoA,0.6269017547240152,-1.7380689379289245,0.46065543446764656,0.33148289218338667,0.7258468731620571,0.7155768035213139
cotG,-17.705198429443012,-1695.7711485366526,-20.46723984515229,-16.38883289835701,-10.851301947211129,-19.15544918886759
rpsE,0.26794846903847713,-25.31621128780456,-0.1998089452540004,-0.18063658241068858,0.07015632633384228,0.28886338617183127
glnA,-1.1654976085649644,-9.977085110241061,0.060979083212560514,0.20646664678431048,-1.6050122310951402,-1.1227519468981502
yolA,0.7861551262095172,0.5290497313501143,0.35344977093643626,0.3461469692155126,0.6726385406042457,0.8146749857132869
mtrB,0.27693658327617865,-9.54692691739053,-0.5740894736872235,-0.39149010157780806,0.13067906860550293,0.6660385785570373
yngHB,0.6430537255506928,0.1871691689581042,0.666634947093897,0.7147663317728248,0.7672509292008616,0.6975537239741127
ptb,0.39155121927776515,-5.831100673303537,0.4325871869010126,0.2614090547918564,0.29848455008501074,0.49570918617961424
hprT,0.32468797278248673,-4.891457631814693,0.3472326737297069,0.37852274008405207,0.22825665613464563,0.1753829480083755
comGC,0.4123935064972264,-22.408809323229658,0.36879968067095903,0.2888679732526731,0.396412166289716,0.4220503080967771
mccA,0.3031401592916284,-8.263234109303042,-0.5015824259032982,-0.12438538811976607,-0.29741463611728025,0.14130830516100112
uxuA,0.7464013097240287,-3.5487914108657304,0.5899095092611543,0.059017544665017074,0.48202793404506805,0.18177579015655
recO,0.2385770468622077,0.0006755043929206339,-0.5323857410640194,-0.12643496411201594,0.24694934801500157,-0.1103404092541298
ppsE,0.4348331423158214,-15.243837598310769,-0.6679448984343699,-0.12789341415071198,0.4216898333634129,0.22034503465436295
yndD,0.38297007637847813,-21.907186248609165,-1.1577695757405917,-1.224655421316823,0.3631671085149112,0.41744055178680806
pnbA,0.2400950033476802,-21.101747715221645,-0.16438037983129794,-0.02260221795577566,0.39366403206665224,0.09659408173235773
luxS,0.1643550362552577,-5.204327007276988,-0.002587713715302975,-0.06928236449890357,-0.07442192922128199,0.4197353987401762
yqfZ,0.5666088903364079,-4.9335671679253785,0.36239528722438585,0.20889191509787708,0.4149017325248133,0.484453935070444
araE,0.5568942183329819,-9.905465233705486,0.4799797955558792,0.4715139348587778,0.4672582192641952,0.6432806750032605
kinC,-0.2087431766105794,-44.26316392096609,-0.8937796673909788,0.04827205798599499,-0.27898859923344355,-0.46350522814625594
yetJ,0.7000868853906858,-2.812851884293328,-1.0241910987570555,-0.08484561059845741,0.6356490040057079,0.707993864466121
hom,0.09287307391757438,-1.1279331484797548,0.07190232722615841,-0.04025702427084665,0.0379655012376684,-0.03890518977360857
dnaE,-0.04651249227040011,-37.24138788762925,-1.5356928830708299,-0.5845460089380736,-0.0023076602099416643,0.23222114560072937
ackA,0.6662781598280179,-1.3683382440651317,0.2987905965406372,0.2840605203164619,0.5347323204788528,0.701129585825664
nrdF,0.6676936050757836,-6.169261519510997,0.5413842922106235,0.2544506989441083,0.5762089300244416,0.7213839532848891
cydA,0.22137038313467816,-3.074761265630732,0.17396024862174486,0.1499380015569891,0.05379103399884522,0.2738285492605834
epsG,0.4370465414596446,0.6087517656541572,0.37044498106210666,0.14794565471242538,0.6412729137799815,0.5631675214395375
cgeD,0.24990745285283933,-22.37080119223724,-0.5100121514670382,-0.43666570706082486,0.04719403606895456,0.15784003134853974
ysdA,-0.04284562305261996,-27.489966661503654,-0.9966790504670289,-0.5429883450852722,-0.003239565090561225,-0.12923152628613166
yhcN,0.6822761906848578,-0.7633998146016341,0.36821170366005884,0.07641851219338547,0.7156193793965782,0.8719183294027688
yqfC,0.3335642018056426,-0.6109247485609084,0.41055342833396546,0.4040998235265105,0.23676982961976212,0.501730252896665
levG,0.14146895158737904,-24.626385957813156,0.06042979485693345,0.02711798388139075,0.3536290806572251,0.006805941870068555
xkzA,0.2292672813150025,-22.496777074281578,-0.14381602028543505,0.10939799776222714,0.24385413302153391,0.3067007162303139
yrzI,0.7007065749324413,-0.3653623884059789,-2.51430514333575,-0.1362146508920894,0.7303440917329114,0.5324964942257744
ydaT,0.01064697374626078,-21.55449399251001,-0.9412116345291837,-0.4177684422487129,-0.045526320175850454,-0.007568616747171353
ydjO,0.045528862720705554,-2.406239986684429,0.34022768973654394,-0.08516856980294074,-0.041714476695137837,0.2364609914051573
rpmD,0.4004162837270254,-11.062799867129234,-0.5558096716327805,-0.1266887489418842,0.26881663219688456,0.4767154019535016
ytvI,0.2611763476733785,-11.854674949747796,0.026755259450559787,0.051651592774482724,0.2637702970113458,0.2679851386252533
yukD,-0.6075986510677076,-21.542366461653298,-0.867268494617679,-0.8116901981750222,-0.7348286491240579,-0.8767460146573012
xkdQ,0.2634068674761374,-22.011638585504222,-0.046330959316890574,0.12305138244787506,0.28826365665678766,0.37774184898245877
nasA,-2.6512459253006804,-50.790281375792965,-5.255521813832354,-1.3028212417631462,-1.8171334478113708,-3.722903767396507
ypjD,0.49574641727449276,-0.2556857199485265,-0.17670799644214608,0.08416448046954339,0.4537131622392053,0.531385186891935
xhlB,0.44206724572289324,-1.035390507353664,0.5947759850635059,0.26069156102449964,0.29871072521246234,0.22156647742956448
katX,0.5307536648494108,-2.0103408793004527,0.29083754004964135,0.34907322686827735,0.21571360661755,0.5691411756068984
yceE,0.6315917290214698,0.33801633515988483,0.4470395725195072,0.4059743338252264,0.45584954882337214,0.4952677462018238
nasB,-1.2910760012735802,-35.46975572109286,-1.7029052849408508,-0.993808905385974,-0.9391333469154686,-0.8672745172588743
sufS,0.35357282289765146,-2.634285379439263,-0.10498032964836446,0.06744705008148777,0.36935276967820585,0.24245810563155634
dfrA,0.2741416637240339,-16.170338856992444,-0.8284736597800184,-0.17070487666619805,0.2675294546343635,0.4955021247214073
yrdR,0.42711884810782985,-23.603547050596095,-0.32463318580821143,-1.2911827233972577,0.22967571613644355,0.12308086000007479
yuzC,0.5050333370933444,0.1626509851627801,-0.9655217735998289,-0.3374835762469979,0.44157591817482456,0.40759912918930885
yerD,0.21949678947159867,-20.44400498828535,-0.3617705219227467,-0.21562220777348773,0.04819294626383397,-0.03716570799787999
spoIIB,0.7258297286410103,-0.08630087262271191,-0.1892474895871159,0.0439626202553165,0.5651112592685196,0.7863105752024407
gabP,0.1002640037846867,-10.43528613873012,-0.6924190943115809,-0.3111540047258423,-0.09602287294967016,-0.13201977336943194
fabL,0.3408065285314943,-29.456292628285436,-0.20285856182055007,-0.301136529229483,0.22852939560803953,-0.8583521788186823
acpK,-0.2780012686494775,-53.54942731900062,-1.0133924766523785,-0.6512337129677512,-0.5108949754469001,-1.1325335180203484
ycnJ,0.8629270594796257,-0.2863017886870989,0.8324609147376358,0.7781513717318896,0.7664646994865874,0.8553605378189546
ythQ,-0.22021920074232204,-41.59155796499651,-1.6556498347680062,-0.8026110911836997,-0.5536788399979071,-0.7752538074143467
xlyA,0.31934227851954067,-8.66797924848377,0.289206380011758,-0.11554389534223253,0.5978967165367335,0.49845244277155265
racA,0.7587417507714671,-0.006817453432694132,0.5304552333625132,0.23965483339715798,0.7368311840222871,0.7223410056747208
yvoF,0.6369216702812796,0.0437628628917931,-0.13437393894290994,0.2690427279808114,0.5973240218773999,0.6389603690257948
yjfB,0.5924143841147993,-1.321753209265811,-0.052020308703373264,0.21769066049070274,0.7094332669086052,0.6115481431885728
yutF,0.42552426311026315,0.8047632014933721,-0.33174850297330516,-0.07764257031189725,0.450275026275052,0.4966071158659857
fruA,0.8315917281796671,-3.862247854060394,-0.11545496529187416,0.049684333988711304,0.6738840167163596,0.8121938970380356
gmuR,0.22202302284636655,-30.08588487433577,0.15937210578523497,0.16725294607515284,0.11514691632038299,-0.04069145433413768
yqiH,0.32213455988623296,-22.95278286412822,-0.6430383157106083,0.22833138837809808,0.23173957612884288,0.3130647908594901
med,-1.6226322107601807,-3.2983990433572963,-2.6980190109573137,-1.0688293387415229,-1.3811689763446706,-1.9939110479492497
yhaX,0.40597557380837146,-6.315793970389342,0.5888746101407987,0.4409819592850045,0.3220555427333268,0.2410642248809327
skfH,0.3518649071962715,-14.668302126345623,-0.0053630535446886896,0.32479103183951397,0.38280418099117364,0.43086589384563545
sigX,0.43733614928007325,-1.219989978699525,0.35618120870548664,0.612453029664165,0.377632396096648,-0.002153814949889199
yojE,-0.33579020030470197,-42.447222318788256,-1.2425616519414238,-0.15378135009276916,-0.2738163175592212,-0.5300304677118404
pucE,-0.8484182940235949,-28.425703038033316,-0.5548903597442756,-0.5265550126270622,-0.8174056253930284,-0.8613216868758835
yizD,0.31641313878013366,-22.786059142577717,-0.9213748500201271,-0.6445657873914012,0.26206881087451295,0.2421155098894835
spoIIE,0.5743290475782663,-0.28599586594358417,0.5598642405146783,0.6360281210827377,0.4309177138461059,0.583787669264406
ypbG,0.28057370170832585,-24.555228599695496,-1.619399073953454,-0.26069476543302805,0.11321307068595776,0.20860099382624797
tgl,-0.07316644829044727,-47.91975651748829,-1.59804558504519,-0.9489971322881028,-0.2414421716318187,-0.6355002324075423
xkdR,0.2859382224622492,-22.2111148831961,-0.13596883528926518,0.09815814340711826,0.23375789230515898,0.11294598763156705
ytxH,0.4747147126073551,-2.804070322285344,-0.006207687245069815,0.050675435333591534,0.08351809171053992,0.025869747547889954
xkdN,0.14396019079769073,-20.861153911070033,0.13843727591107868,-0.17452649220866023,0.22824671301881272,0.0317513898226256
yvqJ,0.5658786358583132,-13.047827233943263,0.2270859893878462,0.3207276719910104,0.5514817903206748,0.4446022856320795
ligD,0.5231153426682214,-17.799331953104016,-0.31959796782539707,-0.2154427739299536,0.39717261445853536,0.3013974245023564
ywsA,-0.2137136119852061,-23.037377217630286,-0.7261172807344753,-0.23246586018406057,-0.2976785990979576,-0.4608387268810292
comP,0.6906924003378572,-4.282201974669706,0.06219928616072912,0.23587685911016032,0.6845945759152607,0.6249243553728553
xepA,0.1364912564839349,-22.488137353078326,-0.09723020340139499,0.005567675500196767,0.239711844495077,0.15688127683940467
spoIVFB,0.6030352564302837,-0.6394135365165048,0.2647933497215599,-0.26960873432551713,0.47851903304144583,0.32199133421920745
trmD,0.37003181923678374,-1.984860790834949,-0.18264422699141614,0.04190703777863636,0.33574666525158237,0.38699455743387756
yqxJ,0.7851269423528953,-0.30402345263825903,0.23431784026176317,-0.2014607587635664,0.6213534617968304,0.776627797662112
yfnF,-0.33011683633752265,-73.75236471294451,-0.1332806860750817,0.06134397037588224,0.006895863645120737,0.17793375011016865
ddl,0.2611268059884875,-13.293109703516935,-0.5841586828125847,0.07058199614814498,0.23486385004642296,0.34765881992875813
tyrS,0.4205780439150256,-0.5212527870578227,-0.17934935917192663,0.06934546719667345,0.5550221014514755,0.47653736018468607
slrA,0.3708142289764478,-7.903474787658116,-0.758181361803429,-0.49116834175144275,0.28715160653841587,0.3621483113044821
yacD,-0.0041286793404646804,-26.464928827317056,-1.3236265745022378,-0.305312882018292,-0.09753188893787446,-0.1755804264950378
yrzQ,0.7933041120306237,0.4188375867595079,0.45322184120157827,0.12950925682987735,0.8627035233497756,0.8584735845106447
yqaF,0.4269465880566031,-22.947759862416376,-0.6853536616138278,0.32556932058890464,0.2987958489339314,0.2949649865836468
abrB,0.4737502951204553,-2.130528955818524,0.4661641073355629,0.49701343233097417,0.39398776179159833,0.49750201293607077
yutD,-0.893840888962109,-32.29813577116219,-1.414410053433663,-0.5428221357424234,-0.7660627541631044,-0.8549779970241949
dppB,0.42481662537018805,0.20692498001923787,-0.16546428931129054,0.30039336131712513,0.33975517749144324,0.35978380220984796
adaA,0.28652248402369285,-26.59936260200099,0.01760980504698717,0.1637840049371191,0.08348737583185106,-0.16095213085618676
phoR,0.5382970010845654,-0.5002935300980553,0.4988331926670688,0.470932828621328,0.5464287969286428,0.5687217848739501
treA,0.5115127736317966,-19.442041512633462,0.4828420944801687,0.40495928879304965,0.3382968528823759,0.5613026293604859
tcyP,0.7598919178989346,-6.181464531797861,-0.9259546434739885,-0.19459010196948467,0.5930588330864037,0.695623480137445
yvmC,0.9235277428776281,0.7581776177489246,-0.09285048066266643,-0.12383754822003823,0.9433060947104757,0.8055159481151107
ylbP,0.5241244027242398,-0.3029268460270369,0.229237235983753,0.2301178840484306,0.42161502012434904,0.18682053954058708
yjmD,0.71263270649854,-3.9286848737035447,0.6314599994831172,-0.055624984459677895,0.7552040417469518,0.11228057754413867
xkdG,0.43461569939614886,-17.901313582183278,0.29559976427316903,0.1446210870565825,0.1425368235323924,0.19280382233777116
sspL,0.6114566634772499,-0.46933549756321735,0.2751121211555869,0.37330128665626794,0.594748872698216,0.49612155572875494
oppC,0.19305509071209714,0.7635675409240832,0.17293130131346568,-0.011781397559070594,0.3805066121099423,0.179839636962838
cotE,-1.7370561810234477,-23.821981063850593,-3.474878540290364,-0.9721087750916435,-0.6302553557565429,-2.453311605626146
addA,-0.052724266968873446,-26.79146693193422,-0.18968372707591885,0.13358770997137515,0.14546345862126253,-1.3389823895240722
yqkC,0.5649511591291219,-1.0918605498002694,-0.8829723645808316,0.31366333190849527,0.3292980623850911,0.2204268121295948
minC,0.8159252305821362,0.3218525381416226,0.6283605474068223,0.5967854634794723,0.766732260573241,0.7146986857219533
ydcA,-0.13258911071605128,-2.8940016456838147,-0.6920809902114862,-0.46989945239234654,-0.14763393885553833,-0.6256565621475576
sucC,0.4822959291855333,0.7503590578639369,0.27097003076734427,0.18743814536643066,0.3077234831316884,0.4981507727179615
spo0B,0.5752224466264466,-5.511929436447913,-0.007413609725527293,0.44188018267927043,0.44896303800263127,0.49219826320102533
ctc,0.4026597665761127,-0.2730103797938819,-0.007204432874559741,-0.08875033708306312,0.4128184872077457,0.0041683012646125395
ligA,0.9261123076315515,-0.9928564652143541,0.16714381533661937,0.0260174925236224,0.8347501643627937,0.9381231634902484
spoVAB,0.5060379242192723,-13.540283253044462,-0.1538513884186723,0.03374492924852168,0.4081014979252434,0.21623075289514893
yhdK,0.361915113152262,-28.495364352380594,-0.4362417949087345,0.12536228579102981,0.13356416033995244,-0.02340122560725133
ykqA,-0.5930382184919036,-52.23421760414333,-1.2990504917037824,-0.3233791308511562,-0.4862265079993968,-0.5561312639750726
ytpQ,0.3596317008423022,0.27613056889687426,-0.4680504760503572,-0.09949855876058677,0.401975868567386,0.22133342530883293
yclI,0.37692620225342277,-24.800779894532994,-0.6971845914022465,0.010959559901200344,0.2201517172232884,0.3683568928132719
yxnA,0.2966812753400828,-12.819279970260586,-0.16150262079866495,-0.12063129677985684,0.12076290957633595,0.14319668240320926
ydcG,-0.15610733996486093,-39.9413731269293,-1.3745723457570698,-0.21266199191452895,-0.30054075434133853,-0.6313780172578984
bkdAB,0.46207307352278926,0.6791061057346126,0.6090885835067104,0.31092663953533284,0.3710010390397144,-0.008077926842852357
ylxM,0.6634710985404004,-0.7504388350569582,0.15858173058847125,0.29115166547730853,0.49718317958124436,0.43391337420910714
ctaB,0.9310365223293091,0.1513546632417071,0.7023901258925098,0.4610607812302149,0.8834107543078478,0.9525873723772715
yttA,-0.14955679421240853,-41.543937362414525,-2.191611918411027,-0.34380841339158197,-0.10774610962442033,-0.16424706208258733
pyrP,0.5097361548434377,-2.9243186691905905,0.3958954333982567,0.3413358228384471,0.2069140152594826,0.5640636341831586
murE,0.2410947347789606,-0.5454046832421826,-0.048457408447466266,-0.060468194581129175,0.19919979771052232,0.15974476768694745
ganB,0.26655299370788976,-21.75372304221837,0.4388463951225602,0.34145838956779506,0.33667346092533457,0.3189307920187604
gerAB,0.43040141080675,-22.400155140646678,-0.18001895046643557,-0.5541350718686235,0.2687468974658652,0.24746400494102117
ywlB,0.6535506200167782,-5.430675932455924,0.08399025065291188,-0.055890091505650386,0.4324156072007267,0.4858367768629617
whiA,-0.45935358930491965,-3.8395608825703427,-0.02187097623343237,-0.1749043855467225,-0.2737528616341993,-0.5148187119731553
lysA,-0.05840869916173874,-7.886973953385249,0.2736890797480046,0.10154671310546903,-0.06428500567195483,-0.08358071634963427
cheB,-0.16425179122543043,-39.744932146374,0.10324047705417871,-0.5613222477408399,-0.09784095154587713,-0.21756104990537195
yvbI,0.1514826510488264,-28.899078249607246,-0.30169114960981736,-0.05398919929783963,-0.22433843434724587,-0.4427626682178034
flhB,-0.1405842126138872,-28.351821879021493,0.16819532397021375,-0.38546923961237534,-0.18316245644317464,-0.11044107140199944
yloN,0.4973711727498228,-4.476111896801325,-0.5035577818359334,-0.18333869759668842,0.2594843354081441,0.6876211740141747
yfnD,-4.804612253672344,-163.50490848057007,-6.489007000661879,-5.094559042230959,-2.5828616063127026,-6.719428972887931
ctpB,0.7596757218137573,-4.492748015745842,0.40816819467614496,-0.09178752318154704,0.686689562188087,0.7717900479366433
padC,0.6829765178656853,-8.786613103145736,-0.887175870153261,-0.02624504024245744,0.5644404060325486,0.5401732440201087
coxA,0.6339360179797265,-3.062822398143796,0.14435372259865387,-0.05111971499735657,0.5910777233245053,0.7255760331322054
glnH,0.7681074779180109,0.5022867542781433,0.549680858142352,0.38606860360742556,0.7461377933300308,0.4475271313971759
yotG,0.45398719856441994,-23.447452887489263,0.0502621174082013,0.23600068017565123,0.33026493184169403,0.18621471565472825
dltA,0.5287543544260294,-0.8794299865428541,0.39439577808131954,0.1788628549176572,0.41560980102567513,0.4999303433607709
yojF,0.28014973575201163,-3.24787203031385,-0.3666875252026489,-0.11508576268747506,0.45491484933159854,0.36839382775641594
spoIID,0.7168407459761368,-0.11677824733125264,-1.2311009844329734,-0.8519114283491662,0.015404553585203984,-0.23832699092116538
catD,0.304467835417646,-10.445729126756827,0.5884654062254197,-0.7230791104359056,0.29388198113629904,-0.13633172574876928
yxaH,0.12671122980544502,-31.68565348026093,-1.4741467694852184,-0.032227967149366155,-0.039873053885113086,-0.317562653940723
ytlR,0.03376625043869663,-29.439038166822147,-2.6198076565741926,-0.3791579451392839,0.10791249067587472,0.3527334844567874
bcrC,0.1941862385262897,-1.7495881416074095,0.0965598524315453,0.05295567690666014,0.047360512601137494,-0.01760964856096403
dtpT,0.6930440554017303,0.1338435741101458,0.0162554431412526,0.2551657569259429,0.673611068182344,0.6103035540767905
ywcI,0.6904700655245565,0.7712598255717895,0.12665589472820327,0.15501192448244638,0.6504557780357489,0.6697752816552298
yrhH,-0.10046497522186737,-37.10186949547286,-0.5889618312068872,-0.12004211608405857,-0.15512132992591532,-0.3225017491926583
yycP,0.2651377559201662,-3.581880789311077,-0.4905772544337126,0.06003676247995049,0.1720745277887633,0.405874089725902
blt,0.3250765419010784,-25.366306595330514,0.014554387610603126,0.17236429259956432,0.27799113133334685,-0.011697037011038303
manA,0.22878737797623128,-24.90141037511904,-0.2827600177027716,0.10429319644045909,0.2465609056674246,0.25393887330398646
ydjM,0.40457611930312076,0.04969126037224825,0.21875757168497634,0.0637637361864859,0.41221940863424444,0.5144491949064914
ykfD,0.4670630854773762,0.3809176612344086,0.11495120044973306,0.26066557832886994,0.4839434560025373,0.6088592328136997
lipC,-1.0110758767474493,-38.032742968273155,-0.3658949595949006,-1.636307200714525,-2.493082312859918,-1.5964375244028979
gidB,-0.14633676492248782,-41.276600192237204,-0.8549208768456655,-0.2524077228949,-0.12310663423245138,-0.06214917619459648
tatAD,0.07321432111162018,-4.852808399077129,-0.3160221468450646,-0.28238411497452165,0.03437891857206765,-0.14846253990743286
ycdA,0.8212913487893809,-1.823851944326245,0.7862882166463856,0.653072689123571,0.7377215728137188,0.5386005303378902
yabT,0.708632386451185,0.607929296683853,0.516558832160879,0.5150528244843289,0.6538487578751783,0.7950324300772715
vpr,0.4895633712755758,-0.6647368849421142,0.3999778779754801,0.34137753482287403,0.4628130916414823,0.41122633200062086
yusV,0.7941140581512653,0.024877163901438015,-0.35048950044756366,-0.06382718426982859,0.7756796058855685,0.8273202204950859
ywnJ,0.3463824605297351,-23.289859034362234,0.0203662395531492,0.16024161531907555,0.11121645084972742,0.26149902540044245
ccdA,0.1262062200627302,-24.812413053608502,-0.8030366228771646,-0.20006587169538137,0.1619110644938786,0.36480056971340913
cotP,0.1317155028525201,-41.02859341163982,-3.244352294698025,-0.5613834499855475,-0.04654942562963971,0.16698640749460125
phrG,0.6673563121892782,-0.5900952164193585,-0.21243364063941828,-0.03398640430137956,0.7373485735100045,0.6927945599167573
divIC,0.8167929339182539,-1.6992404405898633,0.0970912632786417,0.09940602001493604,0.5690545062093292,0.7988890570858016
alsS,0.7996896743275126,0.6455158678487292,0.6217494803115415,0.5181913703430105,0.7989211971908536,0.9104146851193751
iolI,0.7115075392376289,-0.8876058946941723,0.24271415981039735,0.21963658931706165,0.616820204283056,0.7969821230688674
yodS,0.4221758520233143,-1.8724965168599064,0.3833218758336695,0.5288349796002958,0.4619534887581995,0.5832749314888382
ywjA,0.26905655234648096,-19.754038152629924,0.02648858469052251,0.1522631768128181,-0.5377280330921608,0.5473368896371829
pyrAA,0.25419488919044175,-7.923824979010089,-0.016398776293245154,0.06116439701866083,0.14013123423489715,-0.0707093026714063
yezD,0.4242378897005007,-2.1059246404416525,-0.5935427133140136,-0.23796701853390045,0.275270490040479,0.21853236187992608
mtnW,0.37358114638691553,0.25950803845840464,0.20440918875156155,0.1177949711885008,0.27671499568890345,0.341927665742465
mmgA,0.7060463760368094,-0.716777314066869,0.5434044615161522,-0.38213221883161785,0.16145662808124606,0.24805483529096795
ilvC,-0.001977937206135705,-0.3880831412423027,0.04188703787614212,-0.1622284768800668,-0.17025009739466235,-0.0002979923125838724
birA,0.34258927524153027,-20.816688143409188,-0.23903173469119388,0.22907144191698625,0.15155279561415047,0.09895659400677026
mhqA,0.47315475062112966,-12.8450045083088,-0.24030461132892267,0.13163483289812405,0.4719254599536612,0.40288944058107234
