,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_with_top_features_score,linear_with_top_features_score,rf_with_top_features_rmse,linear_with_top_features_rmse,rf_top_feature_num,linear_top_feature_num,rf_top_features_gs_overlap,linear_top_features_gs_overlap,rf_linear_top_features_overlap,gs_edge_num,test_var,test_std
ERI1,0.02538730713861148,-1.004659585325935,-0.1792010807092259,0.0022492444795815247,0.005890543362856437,-0.25240204479300155,0.2822446028743492,0.40479014619972353,0.310458495644654,0.28557530357161115,0.2850537226496052,0.3199495461678012,-0.2744867672327893,-0.25746450047983327,0.32275819629514413,0.3205955435488942,11.0,17.0,0.0,0.0,2.0,2.0,0.08260664435743277,0.2874137163696833
POLR1C,-0.1465438908311376,-1.3402972867317828,-0.23248001850497824,-0.35708829600523706,-0.27274848458146517,-0.4867451501986022,0.4840089484777174,0.691502195495012,0.5018200302509176,0.5265772610899329,0.5099520512726227,0.551158251880204,-0.3187027291552482,-0.4065787565243768,0.5190766597071957,0.5360929250371963,15.0,17.0,0.0,1.0,2.0,25.0,0.2064960978444489,0.454418417149271
SNX14,-0.027533490015755335,-2.742392533211421,-0.2249770179838675,0.037342469762076336,-0.3467333732899218,-0.21088389297479915,0.1998744476585367,0.381446779711875,0.2182344227916195,0.19346178476802994,0.2288232212406933,0.2169754186338275,-0.08526564348355747,-1.027132763375441,0.20541270947977383,0.2807374690658805,11.0,17.0,0.0,0.0,1.0,4.0,0.03929292138545528,0.19822442176849775
H2AFY,-0.059352727766093016,-0.7743621264568044,-0.06894057540225651,-6.740445717778876e-05,-0.10364842011485953,-0.2857570552165509,0.8736504484173919,1.130676950780274,0.8775951022578722,0.8488521358586529,0.8917287780723323,0.9624914218781513,-0.09402771727064407,-0.19122148176003861,0.8878335902253428,0.9264322564112207,16.0,18.0,0.0,0.0,2.0,6.0,0.7281662918827511,0.853326603290177
FABP5,-0.09670912397838793,-1.919103156813959,-0.32708341462071466,-0.006415596738907237,-0.23996224889126005,-0.20286356903307357,1.7706987474287241,2.888841225369003,1.9478165993037364,1.6962412917422305,1.8827956374368615,1.854415879902625,-0.09926219794239488,-0.46388599988978996,1.77275859029604,2.0457500971520144,16.0,16.0,0.0,0.0,1.0,2.0,2.889306770586606,1.69979609676767
TPI1,-0.010471675338263431,-1.254797544408865,-0.08422190142420849,-0.05723401430181152,-0.15434856235108563,-0.28697435894316037,0.9778593885255004,1.4607238298380074,1.0129159867454947,1.000230057689868,1.0451600979142655,1.10356847272363,-0.018493914206544115,-0.21109711323855462,0.9817333780051702,1.0705422754896945,14.0,16.0,0.0,0.0,1.0,2.0,0.956366658571664,0.9779400076546946
SLC35C2,-0.3031224219826065,-4.543396395144756,-1.765181292077985,-0.06066683056227218,-0.37605229250450156,-0.20926885262066297,0.22408105212615306,0.46216866154248254,0.3264181741712348,0.20216316124631453,0.23026609465007217,0.21586088815668408,-0.5344364842583691,-2.005932469196642,0.24315711632028264,0.3403314907040909,11.0,17.0,0.0,0.0,4.0,1.0,0.0389422288043138,0.19733785446364263
IMPDH2,-0.06390015767423085,-0.8160125190247767,-0.3132211329776251,-0.0568717389705955,-0.13824577522016845,-0.04194917974699219,0.7378178717940752,0.9639580914158234,0.8197240282596197,0.735376718914196,0.763162035362751,0.73016666641248,-0.06547986688759422,-0.14480941346340948,0.7383654350905402,0.7653592405557474,16.0,16.0,0.0,0.0,3.0,6.0,0.517122244629015,0.7191121224322498
FBXO30,-0.06543521785372808,-1.637272448718118,-0.5855042353931652,-0.031160115406898337,-0.09663470633496818,-0.2783726482248938,0.2598497150043332,0.408823846072084,0.31698770967106904,0.255635859037222,0.2636268945938163,0.28463444545674293,-0.1353541854452187,-1.0171448416271116,0.26824053299610406,0.3575421626348616,11.0,17.0,0.0,1.0,5.0,3.0,0.06404912382935542,0.2530792836827136
OSBPL9,-0.18614794095815035,-1.5734771251033082,-0.5192418925662732,-0.04005264632525107,-0.19602725558638334,-0.26249069253710045,0.4870688450353545,0.71743255145595,0.5512319543379973,0.4560879342658468,0.48909301429398083,0.5024987827300945,-0.34336145988730293,-0.5269227506446403,0.5183431501866722,0.5526236341359765,14.0,17.0,0.0,0.0,3.0,3.0,0.20213317360788602,0.449592230368682
RC3H1,-0.0788190273391729,-1.5762081337299176,-0.6805418222094626,-0.08893834190356054,-0.15912789719595932,-0.21818223124825575,0.24699550828043548,0.38168512082736683,0.30827578983551385,0.24815121250984384,0.2560238569501117,0.26246469117337423,-0.19928481777792229,-0.32905699416554524,0.26042095345568667,0.2741489326273521,15.0,13.0,0.0,0.0,1.0,10.0,0.0571511883438583,0.23906314718889296
CMAS,-0.16374361877633725,-1.8443784032225117,-0.10431718369646514,0.002508298660497399,-0.3725885517373302,-0.3691751647323094,0.4241447631367547,0.6631001698044641,0.41317341325619084,0.3926811900734794,0.46063362704428934,0.4600605129914531,-0.1889599652917704,-0.5091747649150546,0.42871538453294455,0.48300899679628445,14.0,16.0,1.0,1.0,3.0,9.0,0.15623080030036424,0.39526042086245394
PLK2,-0.0699768919438788,-0.8873967686040474,-0.14683234023181257,-0.022923552157379623,-0.31906745184926866,-0.3404617066564448,0.9839384550635025,1.3068096677374546,1.0186633961080316,0.9620603677323444,1.0924818668611094,1.1013058371327127,-0.2868891215428375,-0.3403216889191152,1.0790741776873856,1.101248317258156,16.0,16.0,0.0,0.0,1.0,3.0,0.9144442258420119,0.9562657715520366
TATDN1,-0.24470831852507602,-7.672388142014656,-0.3548236299716052,0.008282043426822927,-0.29267056691949156,-0.1709172601059612,0.6671834173882546,1.7610869585838764,0.6960698596518192,0.5955325942621337,0.6799161823364683,0.6471046959470247,-0.3540399781917285,-0.20516951502296443,0.6958685215317625,0.6565011879949343,14.0,12.0,0.0,0.0,2.0,1.0,0.3614253803629108,0.6011866435333629
KDM6A,-0.09376728763735742,-1.3843429811305232,-0.07331149622293442,-0.021590874920045966,-0.09188872887002009,-0.17976678695751214,0.2949369325637619,0.43546279702407076,0.2921659393018957,0.2850395977632135,0.2946835448134997,0.3063125401510999,-0.4446103567670643,-0.34043625542106537,0.338955008849736,0.32650495533085205,13.0,17.0,0.0,0.0,1.0,5.0,0.08037650901580203,0.28350751139220637
LRRK2,-0.12139698563218104,-1.0596055985991897,-0.19508846842163985,-0.12714522721450705,-0.1131956940935459,-0.22248674527015133,0.4748130816355237,0.643479944099761,0.4901658059258012,0.47602846371908103,0.4730736323085915,0.49575267135944606,-0.22533424052853146,-0.31396348635295057,0.4963297051448207,0.5139662858982982,12.0,16.0,0.0,0.0,2.0,2.0,0.20318035688702274,0.45075531820159676
REST,-0.029655056165964533,-1.132204669965314,-0.20748369995652372,-0.01780138182641533,-0.07548445700918505,-0.13756045849431997,0.3188333175463212,0.4588093555781568,0.3452696927660078,0.31699275619639977,0.32585162344737406,0.3351236393638767,-0.13936851254454563,-0.3818768166201951,0.33538985865581666,0.36936223149633757,15.0,18.0,0.0,0.0,0.0,3.0,0.0997772181808831,0.3158753206264825
RGS2,-0.11779664765544795,-1.0551822589081516,-0.9397813164765199,-0.020491119677601644,-0.0977667786560974,-0.39012247718363646,0.46860611897732435,0.6354066050135977,0.6173094705761145,0.4477454371357309,0.4643886489164461,0.5225803635032973,-0.26690277078044566,-0.42612333494721444,0.4988824161109809,0.5293039035613698,13.0,17.0,0.0,0.0,2.0,1.0,0.1985403848432061,0.44557870779830366
WDR45L,-0.0250382066290189,-0.9154767616808885,-0.7263855119457587,0.01477614197365873,0.006617978699543503,-0.06421652089288643,0.5404204734573586,0.7387546214473049,0.70134330938716,0.5298210719686133,0.5320101459407374,0.5506514222340129,-0.06495146528704066,-0.26698553728506225,0.5508415284395041,0.6008244473554889,14.0,15.0,0.0,0.0,5.0,1.0,0.28795146047735704,0.5366110886641805
FAM96B,-0.010985381816778439,-2.6860807873075454,-0.15894637835401615,-0.00688847028161832,-0.07144317312127701,-0.19275352747656882,0.9356677698444982,1.7866178003885627,1.0017997138067631,0.9337699978307683,0.9632384339753666,1.0163062274971086,-0.11883657328250319,-0.15132018078873277,0.9843115000991965,0.9984982097767153,17.0,14.0,0.0,0.0,1.0,1.0,0.8751736142757722,0.9355071428245603
KIF2A,-0.09074284876130245,-3.952914299787407,-0.2829627751515007,0.0031605507188703363,-0.16853845495682962,-0.28113827645983713,0.4650136990904321,0.9909117239140831,0.5043262665241265,0.4445464723856688,0.4813113072890649,0.5039675382752205,-0.25822994611713956,-0.33163857186242107,0.4994414337715232,0.5138043102567426,13.0,13.0,0.0,0.0,1.0,5.0,0.200357162169751,0.4476127368269931
SHC1,-0.05949944557691822,-1.7394536388613946,-0.12993678825113175,0.006488216888586806,-0.13471412791458448,-0.09041754900159815,0.5707557849967883,0.9177659326119925,0.5894229333492564,0.5526961842562191,0.5906676505338557,0.5790237415305446,-0.05500045703099299,-0.36009272631793565,0.5695426859657532,0.6466722340383039,12.0,15.0,0.0,0.0,1.0,4.0,0.31073892717953927,0.5574396175188298
SLC30A5,-0.020458644835704476,-0.7186447952691801,-0.3006429141599736,-0.04536101247930846,-0.10939953183589046,-0.11584853292673958,0.5638988436255985,0.7318070061431354,0.6366233140302094,0.5707378156643564,0.5879596037554803,0.5896660483496703,-0.1197874976343889,-0.17334465422635525,0.5907058971846572,0.6046670438619011,11.0,16.0,0.0,0.0,4.0,2.0,0.3149218184401703,0.5611789540246234
DEK,-0.148990451250125,-1.0896111746041228,-0.1562605773635024,-0.024101855288533924,-0.059461834270894354,-0.2213974260892031,0.8639215215315702,1.1650614284003733,0.8666504016529926,0.815619611426012,0.8295808944246963,0.8907269313787144,-0.14679854435456186,-0.2717651541411521,0.8630970849517661,0.9089072004553459,15.0,17.0,0.0,0.0,1.0,2.0,0.6564897025477837,0.8102405214180439
MXRA7,-0.06491149049699518,-0.7377570134888067,-0.4222523574227832,-0.07120730911943074,-0.13752750946474235,-0.3941347362800416,0.4031753017453795,0.5150290051036988,0.4659351709344597,0.4043653433464716,0.416694834873754,0.461306460865067,-0.15432201597324746,-0.28193638573181556,0.4197596146800371,0.4423544497713339,10.0,16.0,0.0,0.0,3.0,1.0,0.15426594995805773,0.39276704286136044
POLR2F,-0.04675022755448199,-0.7284789400107843,-0.09124049995645112,-0.162281262081728,-0.30136734050944414,-0.20392612138229516,0.9007526129725655,1.1574867942310965,0.9196958707282985,0.9491604133535122,1.004347378476239,0.9660151051273717,-0.20981835021332862,-0.8125548465762058,0.9683761447915867,1.1853035280556115,15.0,15.0,0.0,1.0,4.0,49.0,0.7833642517879508,0.8850786698299484
LATS2,-0.038936607684420865,-1.5374074994366107,-0.2065608355986135,-0.01176601662980259,-0.04710957310936714,-0.14459555791425416,0.24026370069560465,0.3754816753970493,0.25892158062468357,0.23710116153111177,0.24120688632544135,0.25218524063917425,-0.1962338633922296,-0.22640524712806842,0.2578111426175554,0.2610421498224007,13.0,12.0,0.0,0.0,0.0,1.0,0.056154301132899445,0.2369689877028204
GMEB2,-0.07505832546029079,-1.0278189220752552,-0.07693366449239147,-0.30631737878203347,-0.09186166927743611,-0.4879523134118873,0.20740391314126835,0.284849537271087,0.20758473271607178,0.22862582464228057,0.20901850766260374,0.24400315347242077,-0.17190744699040184,-0.4132055275321038,0.21654471545032583,0.23779548058681332,14.0,16.0,0.0,2.0,3.0,10.0,0.040438740163631505,0.20109385908980787
TTC9C,-0.14092702893307618,-2.4288132301229606,-0.3402835880024393,-0.002398707008289813,-0.18684709665146393,0.016318256423448863,0.4305626505192388,0.7464132397035281,0.4666655796131608,0.40357817156121684,0.43914182800096635,0.3997925759733565,-0.18254707860104746,-0.27333072921680635,0.43834558757962744,0.4548602958621867,14.0,14.0,0.0,1.0,1.0,5.0,0.16421415530444936,0.405233457780141
ORC2,-0.06789680226305639,-0.8532600457980535,-0.23460272492661738,-0.005318164536348702,-0.04140461666922013,-0.04636023247948029,0.30971769462043913,0.4080088246691253,0.3330159160307066,0.3005059944986171,0.3058518587847318,0.3065787066548199,-0.19707950976040256,-0.04291576995256552,0.3279162006615283,0.30607368490656117,11.0,14.0,0.0,0.0,2.0,9.0,0.09078173978488834,0.3013000826167964
ETS2,-0.5750265947816056,-3.7908099416760264,-0.515440837505615,-0.4501860485910636,-1.9820799347896307,-0.6369501795566956,0.27813796531664986,0.48508829866604086,0.27282604085431034,0.2668874726016883,0.3827154262933739,0.28355287729707607,-0.9810410946782353,-1.7851668214512233,0.31193425542199044,0.3698638909382962,12.0,13.0,1.0,0.0,2.0,11.0,0.04963961527694562,0.22279949568377758
XRN2,-0.018725434511445593,-0.2644495030319287,-0.11847615916555143,-0.032821593431962004,-0.05296313269805819,-0.03186322387127305,1.5731655080405869,1.7526556056565243,1.6483870989085248,1.5840121038115205,1.5993828100201228,1.583277019787068,-0.017982947337072064,-0.08392182655862812,1.5725921110868777,1.622724607534254,14.0,17.0,0.0,0.0,3.0,2.0,2.455203158202161,1.5669087906455057
BCLAF1,0.0025095199475357877,-2.080544292714755,-0.06416815801382203,-0.014182701829772437,-0.0964525620513581,-0.10602694447257988,0.657425368660158,1.1553293534356657,0.6790428939096543,0.6629032958046087,0.6892662316413414,0.6922690768035521,-0.0905235198479446,-0.25150178457897066,0.6874001097610346,0.7363898866942813,15.0,15.0,0.0,0.0,1.0,7.0,0.43790500537808735,0.6617439122334918
TMEM219,-0.1436239355871256,-0.48235266023259316,-0.37737789393736043,-0.1421271351876976,-0.19565987865112122,-0.23876851455736414,1.0581071151847277,1.204658044563718,1.1612201702497165,1.0574144514240393,1.0819117683098858,1.1012428351191546,-0.23055936480526462,-0.271958646921157,1.0975878768977338,1.115898034456232,15.0,17.0,0.0,0.0,1.0,1.0,0.9893997239892142,0.9946857413219585
BTBD2,-0.015477494023334204,-1.2681911095649885,-0.4388724946072,-0.007795698976857723,-0.08547767002223772,-0.4103667104065063,0.3008421530911524,0.4496176577182804,0.35810855178428935,0.29970210079473864,0.31103838179198884,0.35454352735373745,-0.25329078647436654,-0.6422799113135584,0.3342177109414591,0.38258428514695014,12.0,16.0,0.0,0.0,3.0,1.0,0.09007470024057958,0.3001244745777651
1110001A16RIK,-0.10749939503740435,-2.1328700180708067,-2.1425805359006893,-0.13298787130389877,-0.05280251037836514,-0.24723146404957563,0.4213292815967139,0.7086325256994529,0.7097299004420585,0.4261500309971515,0.4107932983287273,0.4471193066588607,-0.1020718767143467,-0.34631508272354483,0.4202956101623467,0.46454014333394933,13.0,15.0,0.0,0.0,1.0,1.0,0.1619927356744018,0.40248321166776857
DKC1,-0.11568978725738699,-1.8869733098564798,-0.05909319890798659,-0.16679094063793265,-0.29127984077774816,-0.23656340890416416,0.2316134536603745,0.3725747666342055,0.22566236911554746,0.23685828364379025,0.24917372182566286,0.243837360919209,-0.30134576809261016,-0.6575887458031087,0.2501430297450424,0.2823127213374558,12.0,16.0,0.0,0.0,1.0,15.0,0.04859368778974614,0.22043976000201537
GDI1,0.021187543257383368,-3.0281918507715426,-0.12920773729685564,0.00469301216979312,-0.17053098500953867,-0.2301455061151969,0.5144866112364727,1.0437089479133772,0.5526004778620699,0.5188034555517969,0.5626208087592368,0.576769884095123,-0.17660508699004795,-0.17447435519181442,0.564078691667454,0.5635677109456918,13.0,13.0,0.0,0.0,1.0,5.0,0.27330301246765926,0.5227839060909003
TUSC3,-0.1062556063281277,-2.1362790711281963,-1.000541771050223,-0.13843411548663642,-0.40127371099841236,-0.4420570638125534,0.3810024769319595,0.6415158732220706,0.5123584093195129,0.3865040131468605,0.428806681688965,0.4350020262069227,-0.13887300131091784,-0.9317760345118022,0.38657850792188336,0.5034756180671109,13.0,12.0,0.0,0.0,2.0,1.0,0.13261598189925422,0.36416477300701977
SLC25A5,-0.31190511451697756,-1.7226414093807425,-0.5035383656535801,-0.2893122608655436,-0.3442171029763126,-0.3610493046058607,1.8673100022137723,2.6900505039830316,1.9990445286921235,1.8511613205128978,1.8901658800017516,1.9019633320204725,-0.13860673366873888,-0.8413688509854675,1.739610758459064,2.2122571481033586,10.0,17.0,0.0,0.0,1.0,1.0,2.6861247193955866,1.6389401207474257
SNRPC,-0.033623072626095984,-0.9883775536936046,-0.33307494228957846,-0.0028766001002160646,-0.05482751177967882,-0.1181333767583912,0.45565332936357705,0.6319793331127951,0.5174647049207389,0.4488251652180955,0.46030339129723596,0.47391478312201585,-0.09322924374748753,-0.15128897960735443,0.46860732246969894,0.48088986492051844,13.0,14.0,0.0,0.0,2.0,2.0,0.20300309180321957,0.4505586441332799
TSIX,-0.20373050206032706,-4.810015662433182,-1.018312687067911,-0.09462241766300505,-0.3025787011405927,-0.37433688267788834,0.22527252070904172,0.4949168469955984,0.291700928150319,0.21482051577906996,0.2343395395257182,0.24070781284166562,-0.4348893586794653,-0.8190539393996155,0.24595337892600377,0.2769276845467152,11.0,17.0,0.0,0.0,1.0,1.0,0.04260719300466668,0.20641509878074976
ARHGDIA,-0.04485230482506464,-1.2240190258976038,-0.09149040714339907,0.002453169162604296,-0.0974902949114187,-0.53267483611465,0.8244832409082327,1.2028836693457223,0.8426832107331325,0.8056029100715278,0.8449961378614994,0.9985720207476282,-0.08003127903943263,-0.502957902484618,0.838248039592078,0.9888440117228517,17.0,15.0,0.0,0.0,1.0,2.0,0.6575132532367681,0.8108719092660494
WDR33,-0.03209731834034257,-0.8448367819920941,-0.14973275108236628,-0.0014480626675617003,-0.07382525283534869,-0.02128343204930294,0.5927848774357832,0.7925300998074635,0.6256554649415812,0.583916848047584,0.6046493598918417,0.5896712234097934,-0.10532985937877148,-0.2407310557580391,0.6134550445454512,0.6499435188825158,15.0,17.0,0.0,0.0,2.0,2.0,0.34408784685390087,0.5865900159855271
ALG5,-0.02117653054108848,-0.8129441668475055,-0.30582952643720196,-0.002344887307484944,-0.0720062960558352,-0.11970593878198565,0.6600960017276111,0.8795264497184162,0.7464486413137084,0.6539812235243283,0.676324870030986,0.6912078799048308,-0.08142307939942173,-0.20238644876589196,0.6792888822656356,0.7162732400057936,14.0,15.0,0.0,0.0,3.0,1.0,0.4312301635291684,0.6566811734237311
PSMB3,-0.07666890415812544,-0.7855319856466902,-0.17069999917813816,-0.018106026204933068,-0.07118869363962421,-0.27222660143723787,1.338374838783822,1.723536541520519,1.3955952650791739,1.3014670650662812,1.3349643507224351,1.4548523314967052,-0.2448599908901754,-0.08605165168337803,1.4391197485004983,1.344193894674637,16.0,16.0,0.0,0.0,1.0,3.0,1.6813925093141207,1.296685200545653
NCBP2,-0.10042615161133273,-2.1307394153316115,-0.34697546283056524,-0.3352890960813104,-0.2724387424625532,-0.8609167225961611,0.4375166160701146,0.7379680513346281,0.48405414367048105,0.4819497410277955,0.47047065693780943,0.5689545426025887,-0.4493633782978288,-0.4303888572611907,0.5021144753714568,0.4988169000900816,12.0,14.0,0.0,3.0,3.0,30.0,0.1758020567123916,0.4192875584994046
REPIN1,-0.09075466919732156,-1.2807108257434234,-0.18335463605059443,-0.08804290225335332,-0.2228176916946818,-0.6143397907408403,0.1813965485909149,0.2623013894792734,0.18893957644568576,0.18117091981534011,0.1920641620753326,0.22067998965302188,-0.1437384587257895,-0.33446441124186266,0.18575000816123585,0.2006406736125881,15.0,16.0,0.0,0.0,2.0,4.0,0.03048784375003386,0.1746076852547844
HSD17B7,-0.07263960141763337,-0.5792976533258871,-0.10765439134659305,0.010240824646714719,-0.06753665205763859,-0.15861624427222965,0.3964311436364768,0.48103075806131407,0.40284964817625746,0.38080761127286095,0.3954870335211627,0.4120127525777503,-0.08116382416881418,-0.09231480643116541,0.398003237464549,0.4000504490031496,12.0,16.0,0.0,0.0,1.0,2.0,0.14807353872272397,0.38480324676738886
ZFP639,-0.18907882691838984,-2.236519227682837,-0.5169939709824518,-0.3424099828695617,-0.2675753097731952,-0.1700048760087216,0.5386900308621444,0.8887358745432932,0.6084509070032408,0.5723691292359874,0.5561865740440074,0.5343520148379399,-0.3579791713733622,-0.4148104671395543,0.5756787118129413,0.5876012994507411,12.0,12.0,1.0,0.0,1.0,3.0,0.24663969950264716,0.49662833135318324
EEF1A1,-0.017212772162624512,-0.7906477868272874,-0.04948403600587681,-0.039343571217479,0.012369091358253481,-0.04577931305238381,1.8470239074197716,2.4505958840057005,1.8760937342152721,1.867008011927168,1.8199688345558438,1.8727794617062945,-0.08619916297074304,-0.11265244635248362,1.9086282450422891,1.9317297938651052,15.0,14.0,0.0,0.0,3.0,9.0,3.3894480422943287,1.8410453667127078
1200011I18RIK,-0.0479857146856153,-0.29850538986497965,-0.6502076932861747,-0.06642499039698557,0.013512352833112251,-0.14624502179989096,0.4363829098373269,0.48574901748769234,0.547594851516196,0.4402052414919232,0.42338540043323786,0.4563822906063844,-0.20965317528797422,-0.1044698020462933,0.468835498462921,0.4479886133412663,12.0,17.0,0.0,0.0,3.0,1.0,0.1836436249397941,0.42853660863430804
ACSS2,0.04213789875166041,-1.1338830032517082,0.0237768059518354,-0.030472516777052983,-0.07906540954523544,-0.3248602658710211,0.49266086854517066,0.7353293065187118,0.49736032015488807,0.5109927986341469,0.5229021873474814,0.5794041621672338,-0.01597964296444787,-0.6912344776670447,0.5073866966026135,0.6546338901502939,8.0,15.0,0.0,0.0,4.0,2.0,0.2560878050051148,0.506051188127362
PPP1R15B,0.007361544210026327,-0.9517350569950145,-0.19276139154466776,0.005784940244294878,-0.1270889756175555,-0.035753842961878224,0.5341836841077514,0.7490408485506892,0.5855606138426671,0.5346077367731277,0.5692121633008135,0.545661543988945,-0.22919853249382394,-0.3158328756736386,0.5944373472589495,0.6150287778265197,15.0,16.0,0.0,0.0,3.0,3.0,0.2905265945278728,0.5390051897040258
PTTG1IP,0.005140230647760591,-1.0180731636577591,-0.4117312422892272,-0.012446649652122943,-0.08533243782019473,-0.3869148015757715,0.9761980908804724,1.3903542638465858,1.1628749959931544,0.9847887831042537,1.0196201536217067,1.152608746935569,-0.10382504571118445,-0.2530402008124377,1.028269943432114,1.0955684619231478,16.0,16.0,0.0,0.0,1.0,1.0,0.9680767516250504,0.9839089142929087
ZDHHC5,-0.06340462174186778,-0.7165860099106431,-0.05774857463305305,-0.08157820257301229,-0.1448609686760871,-0.13296816286906954,0.2832140770213659,0.35983081175636206,0.2824598919136495,0.2856238884566652,0.29386099102839247,0.2923306937625461,-0.03375836119357278,-0.44487229120665983,0.2792383620142635,0.3301264300262833,13.0,17.0,0.0,0.0,5.0,3.0,0.07623016856281842,0.2760981140153232
HAX1,-0.00950413671050998,-0.8790695750037802,-0.07430322929855127,-0.07358661814633494,-0.019057712395344817,-0.11200311420559927,0.891339589220928,1.2160756016228602,0.9195018036435009,0.9191950768510766,0.8955473125207725,0.9354964560895186,-0.06528964537156123,-0.2780198268173324,0.9156362914648268,1.0029007141290118,15.0,16.0,0.0,0.0,2.0,2.0,0.7953788554582104,0.8918401512929379
SLC39A11,-0.2914463672164562,-5.81076918776024,-0.8401286058763779,-0.037234660210397896,-0.42254283861635855,-0.7843488015700939,0.19087391516401903,0.4383353291855096,0.2278413171603151,0.17105938433925608,0.20032773056314016,0.22436146700855397,-0.6904920197818638,-1.4676968433429982,0.21838105349451253,0.26384829800594856,12.0,16.0,0.0,0.0,1.0,2.0,0.028511005916484602,0.1688520237263522
TTC35,-0.05821228441700921,-1.3287081598660362,-0.33300684589389173,-0.05171229278870748,-0.17168264662353416,-0.25172085565128,0.9745409292687159,1.4456768168265826,1.0937797383843129,0.9715432957702725,1.025459901994558,1.059906189560653,-0.19150868778821506,-0.5851531271716699,1.0340994111299633,1.19274964250297,15.0,16.0,0.0,0.0,3.0,1.0,0.9070330668385574,0.9523828362788556
PUS1,-0.03284832065388277,-2.2810968249334502,-0.2949902140000309,-0.0028139073987178964,-0.332289627809079,-0.11802905796093399,0.31685748553208987,0.5647486753213816,0.3547961846147382,0.31221651499787995,0.3598694838884133,0.3296645460350372,-0.17077321921548894,-0.8824280051055724,0.3373510664750096,0.4277646432581505,10.0,15.0,0.0,0.0,1.0,1.0,0.09823972700061127,0.3134321728869123
PLIN3,-0.1524179848964755,-1.351693590936741,-0.19798586868819656,-0.07976718120401194,-0.17029656538906845,-0.35656448020437237,0.46517507799336916,0.664510416710733,0.47428268850906513,0.45027360257171045,0.46876954712138147,0.5046980725645117,-0.20310300530282754,-0.6238131996361533,0.4752945465056112,0.5521784573799488,13.0,15.0,0.0,0.0,3.0,2.0,0.1897660870364956,0.43562149514974075
RREB1,0.018122879132914993,-1.7008582959593403,-0.0392349506395131,-0.2657425748522406,-0.012454826612072978,-0.7267199674249023,0.17675627870606594,0.29315491433367463,0.18184574836264808,0.20068687650251743,0.1794874580446339,0.23439979903886085,-0.19200624104105524,-0.47299715346390103,0.19475362231825918,0.21649468223490348,12.0,15.0,1.0,1.0,4.0,8.0,0.032157946664516567,0.17932636912767896
GYG,0.01597583389762791,-1.8025249756161101,-0.12672756201152002,-0.0030705326632489705,-0.049177791707773144,-0.19106762792247034,1.1357069398570556,1.9166293895985897,1.215270222454199,1.146645401377063,1.1727027459967778,1.2494866147464112,0.004032811831518934,-0.3608445201818984,1.1425781457564916,1.3355730651170425,16.0,16.0,0.0,0.0,3.0,3.0,1.3247152830010698,1.1509627635162962
NISCH,-0.08524505005124072,-1.071725471103992,-0.1716374471541493,-0.027723643816422117,-0.0817810920038835,-0.0087037253607114,0.3287275138765179,0.45419071446594805,0.34156138849713114,0.3198971142800922,0.3282024672921062,0.31692314776489294,-0.08466319638974662,-0.16026267244884207,0.32863937850471586,0.3398993301204524,13.0,17.0,0.0,0.0,2.0,7.0,0.10063291397762655,0.3172269124422242
FBXW17,-0.052133660887472066,-1.016094880283061,-0.4164998165890359,-0.043757556191679425,-0.03126798286191712,-0.1432172307952433,0.7895798490936615,1.0929897317787012,0.9161547968937629,0.7864306204274492,0.7817112567406536,0.8230476502238034,-0.11564636896412495,-0.17552106694722447,0.8130623982871465,0.8345950544603588,13.0,13.0,0.0,0.0,2.0,1.0,0.5988484761835309,0.7738530068323899
PPME1,-0.0003757163137660946,-3.198078825039678,-0.19584336044056405,-0.03921973307018223,-0.14871369939001822,-0.3064848026523115,0.2529755176248535,0.518229602386193,0.2765884694413883,0.2578401915326602,0.27108333692516995,0.2891006738259882,-0.0980690400852886,-0.19735512697686386,0.26504019731476897,0.27676324363803106,14.0,12.0,0.0,0.0,2.0,3.0,0.06465313630629871,0.25426981005675586
BTG2,-0.007704648738275477,-2.1595754893580206,-0.1325317890641471,-0.1406751341055139,-0.15143937952567765,-0.22303865064128892,0.887662563471064,1.5717940529157606,0.9410365107943092,0.9444136605835917,0.9488592864225401,0.9779155773710999,-0.15270936371759403,-0.21448935883036158,0.9493824160913146,0.974491667872952,13.0,12.0,0.0,0.0,1.0,9.0,0.7902387067056773,0.888953714602553
ENTPD1,-0.08467055897447073,-1.0842156244679062,-0.027245548837981914,-0.0659375691019144,-0.05030899914597997,-0.31624493882601845,0.3869033539155527,0.5363211106062215,0.37652229949710925,0.38354776194567924,0.3807256278942775,0.4262083220821872,-0.24088274613189586,-0.25656442239147426,0.4138271130373977,0.4164337769516023,13.0,17.0,0.0,1.0,2.0,19.0,0.13947709335780123,0.3734663215844251
SEH1L,-0.007284586713818264,-1.778728172815132,-0.04229009101635972,-0.045959226476455006,-0.057310867120946796,-0.18500411877972445,0.512742562013857,0.851620891913588,0.521575975903349,0.522493211743851,0.52532083125268,0.5561388119214875,-0.05504095240037987,-0.158140865453956,0.5247566290797687,0.5497990282443826,14.0,13.0,0.0,0.0,2.0,6.0,0.2637802656912919,0.5135954299750844
