,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_with_top_features_score,linear_with_top_features_score,rf_with_top_features_rmse,linear_with_top_features_rmse,rf_top_feature_num,linear_top_feature_num,rf_top_features_gs_overlap,linear_top_features_gs_overlap,rf_linear_top_features_overlap,gs_edge_num,test_var,test_std
YBR295W,0.7771698403353422,0.7319040016341364,0.6609846687879577,0.4319476313211873,0.7605657093402064,0.4864956265518191,0.04229031632944808,0.04638730201742455,0.052163126914378556,0.06752244122192004,0.04383763557354062,0.06419866858201886,0.6763625746091131,0.683890270367785,0.050966324699456465,0.0503701077154093,7.0,8.0,2.0,2.0,1.0,26.0,0.008166971381497343,0.09037129733215819
YER059W,0.8567468778212143,0.8345633952590421,0.8303044244878728,0.5906614599319254,0.8416580210693397,0.6615867386408338,0.02157786558426489,0.023188477753209865,0.02348506112554652,0.03647520601381579,0.022685819355864344,0.03316500919300536,0.797414381952598,0.5471144965761204,0.025660241576490165,0.03836636419560705,6.0,10.0,1.0,2.0,0.0,17.0,0.003307242258757377,0.057508627689742145
YMR220W,0.8335934984083149,0.7225454575254682,0.8234797229215306,0.5991254297768323,0.8096011061312424,0.48111386505337783,0.032871201897276305,0.04244498245239248,0.033855383594070095,0.051019323100798805,0.035161115853147025,0.058045221355718137,0.7931475689623999,0.6451650618527833,0.03664888390550876,0.048000264030479356,8.0,8.0,4.0,4.0,0.0,46.0,0.0066071476967658775,0.08128436317500358
YDR430C,0.5696704879701613,0.49429485328329603,0.49749044001451004,0.3199182565684161,0.5711852713711787,0.4611272684705414,0.02873305577799906,0.0311479835890284,0.031049414465902855,0.036121169964153856,0.02868244023302197,0.032153211274915064,0.6078193508737463,0.16498681383202385,0.0274299067325053,0.04002468450460281,8.0,9.0,1.0,1.0,2.0,16.0,0.0019521610290023869,0.04418326639127518
YAL027W,0.7875345857147564,0.8498049085508267,0.7940653088029459,0.6807822654750597,0.7296255927120694,0.6891138549953855,0.02762071349627137,0.023223017029284098,0.02719290010250534,0.03385589322715695,0.03115828611862948,0.03341115234500453,0.8048903547568568,0.5721803106312205,0.026468549391543743,0.03919414137794629,6.0,10.0,2.0,2.0,1.0,20.0,0.0036537150956732264,0.06044596839883721
YHR137W,-0.8428408986314058,-1.5989959538034153,-0.7561819873355502,-3.7500421091152596,-0.613798487284926,-0.8694550899832998,0.22453808661389096,0.2666544883477162,0.21919510716229362,0.3604913317602368,0.21012162387562489,0.22615365693339734,-1.4405840851295006,0.2606184212228826,0.25840028239064883,0.14222646292560753,7.0,8.0,4.0,3.0,1.0,86.0,0.027838467950035237,0.1668486378429121
YLL029W,0.13552394162469106,0.47017455907533634,0.06635935609904686,-0.009763047223601218,0.19333247168616818,0.42621533794314115,0.21799819887183627,0.1706643553140504,0.22655116257174654,0.2356058974825097,0.21058319374661766,0.17760324144716777,0.17335774544520044,0.3858427058297693,0.21317448420918017,0.18374529508900186,6.0,8.0,0.0,1.0,1.0,27.0,0.05593787688142314,0.2365118958560502
YHR169W,0.7548236578730807,0.6723953424671729,0.7173552966358698,0.5836132405139465,0.7060029818169664,0.40306214113444316,0.027268247909274835,0.031520491931640096,0.029277795887745088,0.035535825501051534,0.029859973357305846,0.04254832959627438,0.6408521679545236,0.4749972410606239,0.03300308801853585,0.03990237500985607,7.0,8.0,1.0,2.0,0.0,38.0,0.003085951128738785,0.05555133777631988
YBR020W,0.24547565820868322,0.6272617546968939,0.32316484929572264,0.5810260881091864,0.566138416161269,0.566736413683058,1.1705760727059191,0.8227445104241708,1.108675544051536,0.8722811870392079,0.8876435746556534,0.8870316379123766,0.50591340014413,0.5892694803301224,0.9472498666488111,0.8636574077029717,6.0,5.0,3.0,1.0,2.0,43.0,1.8479029891570862,1.3593759557815808
YGR002C,0.8116647104908907,0.8501550965242001,0.8167777330721461,0.6520116951047707,0.7794606611948405,0.7105459140632849,0.024522812434317812,0.02187385921405457,0.024187643028765665,0.03333394762132285,0.02653673322577817,0.030401447816280517,0.832539786543837,0.7109490079073425,0.023123855382926554,0.030380271908793492,6.0,10.0,1.0,2.0,2.0,20.0,0.0032490918343405944,0.05700080555869885
YIR039C,0.7457365225664618,0.5235728299837412,0.6592237373023768,0.4324430167984791,0.7162666200161596,0.4436628853874147,0.06470761890281383,0.08857510753446063,0.07491143142044213,0.09667588661348747,0.06835474125542948,0.09571553799576911,0.6006377892368071,0.35689293703495606,0.0810955291229944,0.10290940507264049,8.0,8.0,2.0,1.0,3.0,43.0,0.016756372011345843,0.129446405942173
YOR056C,0.6204409502427942,0.4493717367943305,0.5631878316663023,0.32036731938183827,0.48240977267032725,0.25671438317322515,0.028579618560349393,0.03442278486216366,0.030659432849745278,0.03824316963057718,0.033374117198235076,0.03999397928077818,0.5660301335195208,0.1433496493601134,0.03055952081552412,0.04293570034722406,9.0,8.0,1.0,3.0,1.0,28.0,0.002189710210729035,0.046794339515896954
YDR312W,0.761131252332826,0.741150179757242,0.7721712160249186,0.6509179460851765,0.634566704732566,0.6370358126817044,0.024391661332488955,0.02539134164014302,0.023821330310573357,0.029486652820175714,0.030169337410815796,0.030067242710041037,0.7520760048931522,0.6201535952400117,0.024849691179374658,0.03075854056548654,8.0,9.0,2.0,1.0,0.0,25.0,0.002534408217491936,0.050342906327425475
YBL064C,0.5495354973266893,0.3017062979034224,0.5569381607674101,0.3946276762209341,0.5522943845527926,0.46896394853360357,0.30201365380008743,0.3760238167447373,0.2995218184436389,0.3501124639050257,0.30108738624416903,0.32791274267875314,0.5133078495528698,0.18527118468022108,0.3139232353575846,0.40616531084672514,7.0,9.0,2.0,4.0,2.0,59.0,0.20603723798869747,0.45391324940862593
