,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_with_top_features_score,linear_with_top_features_score,rf_with_top_features_rmse,linear_with_top_features_rmse,rf_top_feature_num,linear_top_feature_num,rf_top_features_gs_overlap,linear_top_features_gs_overlap,rf_linear_top_features_overlap,gs_edge_num,test_var,test_std
Rbck1,0.07225256859043772,0.08974787551293217,0.0949017625169234,0.09512416618205677,0.07687681576864958,0.07003094044245894,0.1697006426658006,0.16809293385292134,0.16761638359269557,0.16759578870761394,0.16927718796570407,0.16990370778837666,0.07946795668399509,0.04649557103126378,0.16903944652311828,0.17204021001372985,10.0,14.0,0.0,0.0,0.0,6.0,0.031299783797920776,0.17691744910528406
Abhd14a,0.9279405241597306,0.887873272836631,0.9187183008401874,0.4167178149588475,0.9365236481259188,0.7315879760633573,0.007467992151481105,0.00931564384782877,0.007931488344624876,0.021247002038054685,0.007009132710225242,0.01441316262680588,0.9143055257619751,0.8478989443851055,0.008143942764298334,0.01084986707545476,8.0,19.0,0.0,0.0,0.0,3.0,0.0007804062363108635,0.027935751937452187
Zbtb2,0.9420677604784915,0.9179771932717999,0.9111443996923813,0.3794845919810662,0.948905158803255,0.7308902083954798,0.0073070041009893755,0.008694537909782354,0.009049437708701046,0.02391417908784733,0.006862268696575247,0.01574867215504492,0.9121708076821688,0.2723036645779181,0.00899701898228188,0.025897287981216138,8.0,21.0,0.0,0.0,0.0,2.0,0.0009293140621579634,0.030484652895481086
Fxn,-0.17702477104122805,-1.603505650063339,0.5805247621009153,0.6422557928500426,-2.9906643390800145,-0.6031013332652735,0.0320582343640754,0.0476788816768253,0.019138150372174253,0.017673928882753504,0.05902953989824137,0.03741340935313108,-0.3798642988500063,-3.408064443094216,0.03471082909394247,0.06203985378245039,8.0,10.0,0.0,0.0,2.0,5.0,0.0008804358548430834,0.029672139370848935
Mrpl18,0.36328724851512306,0.39071401980847353,-0.1271945976388693,0.12958341413114416,0.26205545054063895,0.16291864222449093,0.027186858138138547,0.02659486804040524,0.036173180592359626,0.031787094001701176,0.02926840877338278,0.03117246042753164,0.3349687999492995,0.18060866734457282,0.027784862865983816,0.030841318059240085,11.0,12.0,0.0,0.0,1.0,3.0,0.001170519407399522,0.03421285441759459
Cdca7,0.9052738606584286,0.8970196889140826,0.9362859286263996,0.5461680198524173,0.9558055119428636,0.7535551174948814,0.009268563677983059,0.009663948768399384,0.007601428206942072,0.020287338110643354,0.006330843429761632,0.014949870180451979,0.9169108040224114,0.8786806147285597,0.008680601059163644,0.010489206122342125,9.0,21.0,0.0,0.0,0.0,9.0,0.0009144483123704397,0.030239846434306505
Tfcp2,0.882851753159104,0.8697477369864517,0.8128894809979573,0.4916754310885898,0.9463544266254925,0.7457818089214936,0.01037128423895737,0.010935969209247469,0.013107315152396885,0.021604050836054225,0.007018294463593161,0.015278050882815067,0.8946552070585111,0.8848706154485155,0.009834927820977302,0.010281529632952334,9.0,21.0,1.0,0.0,0.0,4.0,0.0009258345941696127,0.030427530201605463
Taok3,0.8171085599007173,0.8391437183593432,0.7325330329336209,0.31014118764788823,0.7568347231091679,0.7422408689805567,0.019598238416217533,0.018379739828231358,0.023700386223800798,0.038062775641400266,0.02259805839348863,0.023266302820476842,0.8308666977084989,0.575434280411023,0.01884668236030757,0.0298602066863261,9.0,12.0,0.0,0.0,0.0,3.0,0.0021176043379458006,0.046017435151753085
Myl12a,0.2276544909001651,-0.234617912208406,-1.2737945524259144,-1.2259941273140096,0.3027511704195184,0.27277191754065777,0.16140374633904414,0.20406761316045052,0.2769385467688235,0.27401214044863786,0.15335632584720638,0.15661852107043756,0.51421327004665,-0.0432496487753502,0.12800608693576646,0.18758664741502012,7.0,14.0,0.0,0.0,0.0,3.0,0.03401102498888486,0.18442078242130103
Unc13d,0.761624145932456,0.7841604044985083,0.7325317940241182,0.5656938395488764,0.8438562869042436,0.5877939229642395,0.017441303911295856,0.01659638029461034,0.018474976768945873,0.023542133247370617,0.014115948653381172,0.022935331079153763,0.7659095212952103,0.8466587508058175,0.017283818357450624,0.013988698731729076,9.0,20.0,1.0,0.0,0.0,7.0,0.0012867665463731162,0.035871528352902894
Tial1,0.9568121989992168,0.8980919422315977,0.9320220073529648,0.7219920889785504,0.9487908994206751,0.7264489769209392,0.006795285422346149,0.010438339541896631,0.008525332484649874,0.017240733332424384,0.007399472004238633,0.017101977432850905,0.9242818193415119,0.5688002491706153,0.008997611608904863,0.021471698878714585,8.0,22.0,0.0,0.0,0.0,10.0,0.0010780984929069485,0.03283441019581361
Herc2,0.9442870179506673,0.9193006393997145,0.9418384718967406,0.5299748535442595,0.9602877055719051,0.7563964089648121,0.007505173867037001,0.009032700327737309,0.007668324091989652,0.021799327800696017,0.006336435889539515,0.015693665740572765,0.9454487861807569,0.28163406940545777,0.007426509903850716,0.026949792078267323,9.0,20.0,0.0,0.0,0.0,3.0,0.0010194577572712998,0.0319289485776043
Mtmr3,0.7253193939149866,0.7883082908244714,0.7225562989679817,0.44040635142452134,0.731421840686024,0.62135587059662,0.022080245155643233,0.019383929304954892,0.022191023183511713,0.03151565087685571,0.02183359444346581,0.025924208544495106,0.679008658279913,0.6686478622241969,0.023869127899089078,0.024251286424113234,11.0,14.0,1.0,0.0,0.0,2.0,0.0017897151289921578,0.042305024866937
Dcun1d2,0.9105976506206841,0.8755501453157127,0.9043291468034627,0.2505568066280537,0.9300118918193049,0.6980600756492688,0.009321093383460847,0.010997389072627121,0.009642335016317382,0.026987443924369522,0.008247161901804311,0.01712981466258757,0.9249887086511153,0.646832762330249,0.00853799142308678,0.01852603999968304,8.0,20.0,0.0,0.0,0.0,1.0,0.0009799161392693727,0.0313036122399536
Idua,0.8084553708699415,0.783993698779619,0.8429689272658349,0.3722239297797809,0.8575993340592969,0.6586471707386239,0.016964892954343697,0.01801562545799951,0.015360626631039948,0.030712736428668286,0.014627568626865779,0.02264737584949174,0.8189830656641903,-0.05424095462115153,0.016492091548621347,0.03980027528121465,9.0,15.0,0.0,0.0,0.0,3.0,0.0015150828863138071,0.038924065644711466
Atp8b5,0.8791570020705617,0.8894219806435824,0.8923318702128202,0.3702982869789321,0.9444927478609558,0.7651569381008553,0.010487188064080472,0.01003188890516992,0.009899013018021388,0.023939537074703924,0.007107603210631899,0.014619656806316633,0.8917716821468044,0.8845609814898122,0.009924731467530744,0.010250017893042963,9.0,21.0,0.0,0.0,0.0,3.0,0.0009177000295477715,0.03029356416052379
Prr3,0.9045409633989153,0.8753317924686066,0.8227498752433275,0.6690753808404304,0.9290630664835781,0.7594389181249268,0.008898907937419006,0.010169650972457889,0.012126108926546244,0.016568863847560542,0.007671219254743068,0.014126704945671989,0.9118374215817036,0.8519402318068314,0.00855205198052731,0.01108272923200354,9.0,20.0,0.0,1.0,0.0,12.0,0.0008364895213256369,0.02892212857529053
Rbfox2,0.7997252566295268,0.797184459950715,0.7516495860825317,0.38336372755324366,0.8741002172969154,0.6489351253376439,0.014114382851822661,0.014203632129294945,0.01571741953238249,0.024766425802314862,0.011190804061248597,0.01868712501334832,0.7807524418494562,0.8484955464635144,0.014767812989930693,0.012276130631735702,8.0,19.0,0.0,0.0,0.0,3.0,0.0010030018343866033,0.031670204205003216
Slc31a1,0.6822515799821378,0.5731301267173172,0.6478930490989,0.2669955465425996,0.6756262470047938,0.574779829701521,0.047176213097163744,0.05468007848011694,0.04966136767846406,0.07165305030708556,0.047665508386890564,0.054574316494231244,0.6175338835178653,0.6522025256959367,0.051758044504200226,0.049356526526705004,9.0,11.0,0.0,0.0,0.0,2.0,0.0070626368740016295,0.0840394959171081
Ints2,0.6441423266045507,0.7386481037728928,0.6333277354746566,0.13039898374347492,0.6688288205871924,0.5241163665993094,0.022099381642610775,0.018938901363799027,0.022432670888616096,0.03454633449589027,0.021319068343690423,0.025555968188654236,0.650588588139746,0.6448741408435132,0.021898304831145722,0.022076646478234818,9.0,21.0,0.0,0.0,0.0,1.0,0.0013838468617575722,0.03720009222781003
Eif1b,0.6701947174051354,0.5444431222103527,0.17470107852566985,0.01815294556459013,0.6394749027733213,0.4567251785690698,0.036202919259520294,0.04254868004346186,0.05726910904627282,0.06246499487968744,0.03785145159446569,0.04646485399200562,0.6180706736946684,0.541063350585944,0.038958864584197256,0.042706222484037035,8.0,12.0,0.0,0.0,1.0,1.0,0.004007132472846726,0.06330191523837747
Lrch1,0.9597602731708508,0.7834067286409644,0.9382159976975751,0.5217068478187399,0.932857251563893,0.5380820742196359,0.00628680521489705,0.014585622638410975,0.0077900547832788535,0.021674524287363453,0.008120860499553776,0.021300259821680965,0.9259013376254811,-0.4402974606875749,0.008531151942173684,0.037612187318372826,9.0,17.0,0.0,0.0,0.0,3.0,0.0009903965297200924,0.03147056608515475
1810008I18Rik,0.4454125616662601,0.5341021256122489,-0.4469010372990103,-0.0029676643868734587,0.4550973474963852,0.4464944660823842,0.10135237315644062,0.09289541354663758,0.1637074040803527,0.13629890717361512,0.10046351495581887,0.10125346439692716,0.3975964979756188,0.3675609158223393,0.10563130662178513,0.10823264165272913,10.0,9.0,0.0,0.0,1.0,1.0,0.018676777290700594,0.13666300629907346
Tmed4,0.30453939091997484,0.3809142365066598,0.19370466892099258,0.0075326634763248634,0.2821146237845731,0.21022295707248695,0.034377912707377355,0.03243535419091879,0.03701607007869368,0.04106779140230021,0.034927764446661125,0.03663494037190565,0.18030642605492386,0.247366271354041,0.03732235173104559,0.03576309321628806,9.0,12.0,0.0,0.0,1.0,2.0,0.0017135255981069752,0.04139475326785963
Timeless,0.9660051261295755,0.8408807884438831,0.929889281631373,0.7332819481391593,0.9562297184789017,0.7348730801853565,0.005546592236644686,0.011999988544322637,0.00796547595299385,0.015536233061990295,0.006293745716567572,0.015489822299413973,0.954229699587488,0.7893105198148161,0.006435931362669414,0.013808323343931837,8.0,17.0,1.0,1.0,1.0,10.0,0.0009125216330118146,0.030207973004023534
Rfng,0.7106696048162451,0.45927206744660654,0.5797989891163357,0.2773508023194343,0.5800327318689849,0.5114221675880235,0.00935314620725592,0.012786453260298734,0.011271695281369553,0.01478170243974809,0.011268559825349845,0.012154233411472157,0.6647456668570051,0.27245700998009026,0.01006810863684526,0.014831668955874172,9.0,12.0,0.0,0.0,0.0,5.0,0.0003048775954495513,0.017460744412812167
Gabpb2,0.9266300036575711,0.8940625075186277,0.9208505113809847,0.48464623014415864,0.9438704656649984,0.7059822436255132,0.008608464759711693,0.01034406644963891,0.008941090975780325,0.02281493237744058,0.007529431330882455,0.01723269640030577,0.910308155838536,0.19500756828036414,0.009517939371865566,0.02851427645274962,8.0,20.0,0.0,0.0,0.0,3.0,0.001018443729819933,0.03191306518998031
Sumf1,0.7959853507377674,0.8021190953527739,0.737256717286459,0.3814047175651575,0.6926746836010048,0.7511812054057889,0.021513292077946663,0.021187423163296606,0.02441417244671462,0.03746101141856445,0.026404342998457914,0.023758432713759586,0.7318898892333435,0.693667103444116,0.02466225551819401,0.026361675861204335,10.0,14.0,0.0,0.0,0.0,2.0,0.0022874758529298094,0.04782756373609061
Mrc1,0.20187210568365233,0.4012688614679998,-0.3777282783147553,-0.04242582713365728,0.23176764760740132,0.3627375698709663,0.07589166216266055,0.06573153021125483,0.09971020433597955,0.08673220775834982,0.07445675697949419,0.06781362770372876,0.23196936793784817,0.14147896908799984,0.07444698101285763,0.07871061200042374,7.0,12.0,0.0,0.0,1.0,2.0,0.007276453598957421,0.08530213126855285
Fzd8,0.6540773453653212,0.546318690862457,0.4722389219608857,0.2404293645318446,0.7114127869668042,0.5799071093250394,0.01342221359879911,0.015371281888616856,0.016578808778072954,0.019889264654457065,0.012259512063480782,0.01479133282010048,0.6647153867654502,0.5798888152386555,0.013214217626375145,0.014791654880983296,8.0,14.0,0.0,0.0,0.0,2.0,0.0005251379576919104,0.0229158887606811
Aqr,0.935449179827827,0.9297633660143128,0.898070113081877,0.24869984358290742,0.9523640205877121,0.6821801931707261,0.007882891706620376,0.008222739335741172,0.009905706346074333,0.026893134112589635,0.006771770442447679,0.017491423608489674,0.9298713858379413,0.8900327333955742,0.00821641385733799,0.010288839513350662,8.0,21.0,0.0,0.0,0.0,1.0,0.0009706741861941692,0.03115564453183675
Larp1,0.2635755858819797,0.21419323750506558,-0.15272004996948052,-0.38600207807427167,-0.5089043659545134,0.4743857210880852,0.04883751839354521,0.05044839801673654,0.06110143674944321,0.06699948115966543,0.06990695030590048,0.04125941597429506,0.45697708368083756,0.13484079321180775,0.04193711762852702,0.05293434160824326,8.0,11.0,0.0,0.0,1.0,8.0,0.0032657514019872077,0.05714675320599769
Gas2l1,0.7443086740291031,0.8248150148135791,0.6934281307427335,0.4277477437641023,0.8192065094087986,0.6321309905979171,0.016377455575463405,0.01355616582802448,0.017933067507074903,0.024500908545412793,0.013771454998474,0.019644231062589394,0.8168331900065988,0.6468885346022202,0.013861550877130379,0.019246171081815894,9.0,15.0,0.0,0.0,0.0,4.0,0.0010577450194110742,0.03252299216571369
Hilpda,0.3899265718546061,0.4629372521265793,-0.03460569779567435,0.0016608655709589026,0.47711664420381084,0.4006440688281854,0.12027017770706624,0.11284424434133011,0.15662256451688225,0.1538529917158177,0.11134463776696901,0.11920907046351645,0.11342656354288161,0.24397633132123264,0.1449853947211648,0.13388582341301666,9.0,11.0,0.0,0.0,1.0,3.0,0.02390770673907688,0.15462117170386752
Dkk3,0.8761103230130362,0.8901784773061387,0.873548781823907,0.3795357809331744,0.9491811501820118,0.7400712037968357,0.010585589067229895,0.009966466259598766,0.010694462921986213,0.023689497095475884,0.006779690777137772,0.015332912880564284,0.8953865294224468,0.8847886106390922,0.009727276823900014,0.010208106146515001,9.0,21.0,0.0,0.0,0.0,2.0,0.000912008875805272,0.030199484694366424
Derl1,0.7453377464591413,0.7525595571451225,0.6267738896013243,0.4324910751523179,0.8212309556110146,0.5797870281631516,0.03544477871585318,0.03493858583050491,0.042909750549265664,0.05291226203554378,0.02969724348553279,0.04553073989273915,0.6421742009220854,0.7061445497854917,0.042015139062694246,0.03807473203155888,8.0,11.0,0.0,0.0,0.0,3.0,0.00497443871933831,0.07052970097298236
Tcf19,0.9588911162291123,0.908722883349801,0.8907276548775852,0.24146946427277738,0.9606204626788184,0.7493299688061086,0.00567531845599627,0.008456747232384754,0.009252892689079134,0.02437860933623613,0.005554662778305419,0.014014370703909628,0.9461318043416383,0.6197249480534042,0.0064966371021774535,0.017261212963020075,7.0,16.0,0.0,0.0,0.0,1.0,0.000790039692826198,0.028107644739931482
Nap1l1,0.2571524489598467,0.16279904302775394,0.13179215116002163,0.022231966829812988,0.20308408928397048,0.20972563658246568,0.18599903540499876,0.1974584402013196,0.20108176926807023,0.21339230827538888,0.19264914809040226,0.19184469343409272,0.2271768789537918,0.07377814833487562,0.1897146623987688,0.20769132422609277,8.0,11.0,0.0,0.0,1.0,4.0,0.04695975389904414,0.21670199329734866
Eif3h,0.6008067509752875,0.6753311116737604,0.6330692302653012,-0.2913597372891028,0.6505486643851004,0.47744486690975474,0.06584301537444763,0.05937976229690392,0.06312627802234899,0.11842454875200915,0.061604362836780314,0.07533281163611308,0.4763137444510517,0.5014537416269635,0.07541430023688032,0.07358187467739585,7.0,12.0,0.0,0.0,1.0,2.0,0.01095066163207866,0.10464540903488628
Ptp4a2,0.5824085382368367,0.22824539498338925,0.48977355061525607,0.15039054131949292,0.36584616162844485,0.5638260607868961,0.08032894591517963,0.10920332899457674,0.08879279912352438,0.11457923870482704,0.09899051318321776,0.0820967792789289,0.48521539562305294,0.1983357237700626,0.08918853657515353,0.11129932448980953,8.0,12.0,0.0,0.0,0.0,4.0,0.015581047452384724,0.12482406599844728
Eml3,0.9555948420394,0.9060223217985236,0.9296074083760426,0.660396819264834,0.9457763773052603,0.7402097728867303,0.005783577474655581,0.008413800370797,0.007281876773124976,0.015994317857236925,0.006391077923388561,0.013989147609537187,0.9483682354285426,0.6729607451407928,0.006236462738144915,0.015695667510883065,8.0,19.0,0.0,0.0,0.0,6.0,0.0007595630333150665,0.02756017114088856
Pex13,0.9383980175583866,0.9101810095145624,0.7845267774844515,0.1364709666092121,0.9399218713719687,0.7186216981917173,0.008175995331705484,0.009872505293578242,0.015291142793827879,0.030611299215184802,0.008074236921132592,0.017473849570563464,0.9578790149531785,0.8774087419144871,0.0067607137788133305,0.011533816603188515,8.0,21.0,0.0,1.0,0.0,2.0,0.0010941848701891408,0.03307846535420198
Ptpre,0.6637606917502026,0.7572603010635741,0.4376412037366526,0.1977663558351319,0.5738766643634379,0.577840783934212,0.030327403534674315,0.025768040400457565,0.039220916200124786,0.04684480376387147,0.03414118942870003,0.03398201486994793,0.6111565712143601,0.6399303383734618,0.03261357220788778,0.03138370793858438,8.0,14.0,0.0,0.0,1.0,1.0,0.00275820220135875,0.05251858910289527
Gtf2h2,0.9178930254536523,0.9111687490212812,0.8712783126838379,0.49342542145964285,0.9461640467541395,0.6978273638623906,0.008848598573839619,0.00920380391532073,0.011079249190199649,0.021978910693929817,0.007165073868473537,0.016975088030798526,0.9071351416077402,0.8908512279053264,0.009410445175784174,0.010202201471170475,8.0,20.0,0.0,0.0,0.0,5.0,0.0009615526325647129,0.031008912147392608
Katnb1,0.9087103189821524,0.8941797696120016,0.9400401404791661,0.38368738869579433,0.9311257859969079,0.7074187035881269,0.00920707692361345,0.00991277567375409,0.007461759207745301,0.02392276940823786,0.007997223890023624,0.01648292212585222,0.8987106683177503,0.8846616216985372,0.009698236702908805,0.010348987138807064,8.0,21.0,0.0,1.0,0.0,7.0,0.0009363236173385452,0.03059940550629285
Lcorl,0.03204571364095077,0.034932278604037026,0.024126711488119623,0.0223618940079241,0.03942060058936192,0.02047654893825912,0.15037326327972222,0.15014887960266193,0.15098712520299343,0.15112358982283597,0.14979931765485605,0.1512692382384441,0.026426447034830658,0.050835284723374397,0.1508091127117317,0.14890661577243988,10.0,22.0,0.0,0.0,0.0,5.0,0.023555402305620914,0.15347769318575555
Ppie,0.9573111934502752,0.883846652034544,0.9354224597778116,0.48720960594263785,0.9172243414729766,0.6967624121515812,0.006230136337622983,0.010276764633977725,0.007662690654077284,0.021592875688900302,0.008675447105419724,0.016604739269869394,0.9039462950445076,0.8326135254005493,0.009345393754693275,0.012336748899919538,7.0,17.0,0.0,0.0,0.0,3.0,0.000916822393000365,0.03027907516752064
Hmbox1,0.9584693033174024,0.8917368812881888,0.9434234112839869,0.40848917877047297,0.9647732114904486,0.6593148600274606,0.00631268821570193,0.010192248377010238,0.007367974443820676,0.023823802428710947,0.005813882599652657,0.01808032892995951,0.9579826710090074,-0.5878289567234904,0.006349564692283803,0.03903296935635857,10.0,19.0,0.0,0.0,1.0,2.0,0.0009675281014425687,0.031105113750677215
Cdk7,0.9027347619553835,0.8824511731316739,0.889951257891492,0.8663906336484639,0.9369760630036217,0.7251597274073562,0.009575622349794066,0.0105268232824207,0.010185461795227141,0.011222939839346743,0.00770798653591746,0.016096385625874565,0.8831032138648831,0.8667206707665656,0.010497586654776318,0.011209070014887492,8.0,19.0,1.0,0.0,0.0,43.0,0.0009505620895276114,0.03083118696267809
Synpo,0.893942961433332,0.8608993769260982,0.905686695495876,0.2767397986971455,0.9016471214200799,0.7046595051019895,0.010312806681059262,0.011810591983565894,0.009725089560762049,0.026931119851056194,0.009931175721660222,0.017209514867164825,0.8908081753377354,0.7232856792045828,0.010464107446214024,0.016658003406602336,8.0,17.0,0.0,2.0,0.0,6.0,0.00101115650852187,0.0317986872138123
Zfp119a,0.8960757336115714,0.9052377932662525,0.8658972506397964,0.20782730500319835,0.9477541652917707,0.7326273757539268,0.009730049862422558,0.009291250408954229,0.011052879187226382,0.026863742538407794,0.006898940798395247,0.015606842637630135,0.8997642390595216,0.8854195706564227,0.009555819284285505,0.010216727375147847,9.0,21.0,0.0,0.0,0.0,1.0,0.0009185806410968853,0.0303080953063185
Mogat1,0.8726379822028113,0.8905133981696097,0.8634656908211503,0.2127757362215721,0.9503939466733705,0.7655073028646282,0.010738054807812822,0.009956028683233083,0.011117996921537487,0.02669653435514064,0.006701514918332706,0.014570360988258207,0.8964186185296645,0.8853726193352858,0.009683815361438078,0.010187082776066983,10.0,21.0,1.0,0.0,0.0,1.0,0.0009128836438730508,0.030213964385248267
Fgd6,0.9334257588006948,0.9258423287523784,0.9187390824931543,0.4910048424567832,0.9512675476773905,0.72817174389153,0.008195851432794051,0.00865005773906911,0.009054861784225147,0.0226619767692446,0.007012132244250703,0.016561065094584295,0.8971065740197653,0.8793238471054207,0.01018907546122026,0.011034475456470563,9.0,19.0,0.0,0.0,0.0,3.0,0.0010173866948263886,0.031896499726872675
Gm5617,0.9150051564362455,0.8921145892527411,0.7559535227695349,0.1731099773455289,0.8827414651753591,0.6043065104355376,0.12990027511235827,0.14635081359030835,0.22011520976040946,0.4051703506462745,0.15257592551572477,0.28028072602473963,0.8629381851277681,0.8185179925794814,0.16495748267900345,0.18981501720757132,9.0,9.0,0.0,0.0,0.0,1.0,0.20018507131109123,0.447420463670462
1700018L02Rik,0.6189268521134751,0.5496917063367857,0.191844117713996,0.061153572005363865,0.5869105058908164,0.47883919977357803,0.016424401350308957,0.017854198058004835,0.02391844515414929,0.025779984646982026,0.017100446502205352,0.019207517890418056,0.6119279150958071,0.497238088146848,0.016574543552578303,0.018865423538180593,8.0,12.0,0.0,0.0,1.0,2.0,0.0007137972570942275,0.02671698443114843
Snapc5,0.022146831004863254,-0.034987444409947166,0.006080008468552278,0.011951391887000562,0.025000369800873834,0.05711398802132173,0.1645973464985935,0.1693376570103257,0.16594406285222307,0.16545319618538798,0.16435700976682197,0.1616276290678222,0.019649043162067392,-0.009681302173163653,0.16480743276509213,0.16725463533281576,8.0,11.0,0.0,0.0,0.0,6.0,0.027936766371994104,0.1671429519064268
Cep192,0.910465099756712,0.9199916057150715,0.8949730096998402,0.35588899117060846,0.943215731599346,0.7334987641292927,0.00912116125367863,0.008622272294873579,0.00987880509029167,0.02446438584394831,0.007263868510883119,0.015736334201307947,0.8904922677701489,0.8671709877437513,0.010087332802456083,0.011109651309209894,9.0,21.0,0.0,0.0,0.0,2.0,0.0009369405551294361,0.030609484724990654
Bhlhe40,0.41581633931657225,-2.8725621263443366,-0.40973998003405576,-2.6126185427909108,-0.723753684952227,-0.055161767136177264,0.1078126280233521,0.27758380617239653,0.16748057288792262,0.2681056602578282,0.18519639705713023,0.14489535152300845,0.46057173428386944,-5.403767565637089,0.10360048279484849,0.3569543753223674,7.0,12.0,0.0,2.0,0.0,18.0,0.020062912698723852,0.14164361157046176
Prdm9,0.8866364552810396,0.885875733699014,0.7799493053602581,0.15134718403834369,0.9555475442099698,0.7365593882621093,0.01009314572066523,0.01012695392587119,0.014062133180856546,0.027615624140418432,0.006320300307979535,0.015386193784302787,0.9000683615871492,0.8861802992596041,0.00947635537172415,0.01011343190270076,8.0,21.0,0.0,0.0,0.0,1.0,0.0009061159891779333,0.03010176056608539
Cant1,0.7900383627154315,0.8061668601323386,0.775747904125491,0.42354007167846686,0.7951017599202245,0.6113261036218554,0.019159238587153536,0.018408664627079897,0.019800516799609674,0.031746279240597364,0.018926808342207703,0.026067594542767126,0.7654977940529234,0.7214967995848476,0.020247981554423006,0.02206598737709365,10.0,14.0,0.0,0.0,1.0,2.0,0.0017628715332005033,0.04198656372222551
Calr,0.4676665603173289,0.6418301064530114,0.28283519338677654,0.21609239708092864,0.641248690280265,0.4065018879781307,0.8458964407595526,0.6938568216818054,0.9818266320526038,1.0264971828098475,0.6944197612256416,0.8931717829275737,0.4017634212652996,0.4144101978148994,0.8967302194844772,0.8872011090551594,11.0,13.0,0.0,0.0,2.0,9.0,1.3553603335981577,1.1641994389270929
Tnrc6a,0.9175454346490266,0.8362626156283046,0.9019702476783493,0.5721275430234125,0.9215579557738175,0.6676772323264482,0.009946533656028456,0.014016459528579923,0.010845344599532888,0.022657999799725704,0.00970149925452935,0.01996845441523992,0.8565210789321381,0.80646527608695,0.01312074376525442,0.015238557277464116,11.0,15.0,0.0,0.0,0.0,5.0,0.0012098539049228835,0.03478295422937625
Lama4,0.8806365114914767,0.8901052244663272,0.8733307031007801,0.20336817269005913,0.9454236978021163,0.7237250970529192,0.010423954574887363,0.010001963879104157,0.01073822349318479,0.026929332300139837,0.007048534212544397,0.01585869607693,0.8972530204459956,0.884838827606181,0.009671220620936201,0.01023881739112494,9.0,21.0,0.0,0.0,0.0,1.0,0.0009179048014584952,0.030296943764322088
Agpat2,0.7799958063663873,0.7702027744170676,0.5627065563206857,0.28553723977185297,0.8034512257924297,0.5651972094059095,0.056435054673794255,0.057677424716561974,0.07956461277836575,0.10170054237340592,0.05334191958259728,0.07933770470403272,0.6636775086454026,0.7385868958350754,0.06977686067162929,0.06151728322900144,9.0,9.0,0.0,0.0,0.0,2.0,0.014597250646121829,0.12081908229299637
Igsf6,0.642238402532366,0.2602002187438013,0.3907540359195808,0.07973099640879955,0.2774197886943309,0.5542003588907758,0.11212308461276904,0.16123349786722008,0.14631690532485903,0.17982727934561088,0.1593460155627575,0.1251607145307492,0.6071478098653916,0.08851761357043408,0.11749320910576953,0.1789667357688277,7.0,10.0,0.0,0.0,2.0,2.0,0.03543239243768934,0.18823493947110176
Dnmt1,0.8261686386470186,0.883857590122522,0.7601723509956778,0.6913596283380207,0.8917868604725365,0.5127675057596254,0.016300871651827805,0.013324231780438955,0.019146808221941106,0.021720665570794554,0.01286135603706649,0.027290713136796027,0.7920083417583129,0.7218071715682296,0.017830754517627292,0.020621475061211977,8.0,14.0,1.0,0.0,0.0,24.0,0.0015413371595457465,0.03925986703423416
Cyp7a1,0.5084910024779961,0.35019792687111984,0.46676622028922465,0.2659287987032496,0.45236782611356796,0.148853726421604,0.02875660278289506,0.03306453265424519,0.029952333945861435,0.03514317017494593,0.030354027274269745,0.037841987974523164,0.491910056533189,0.26029738679549075,0.029237628385973026,0.0352777126813754,10.0,10.0,1.0,1.0,0.0,16.0,0.0016964763470194435,0.04118830352198842
Eif4g1,0.1221610232524275,0.13732551628632306,0.13027338296576907,0.11296460781391593,0.15038670867826798,0.14351979943710846,0.19349951493709514,0.1918209011852663,0.19260334766500792,0.19451044383388688,0.19036324513265193,0.19113099230677988,0.05475093131691833,0.13276767950576196,0.200791618201118,0.19232696495349458,7.0,12.0,0.0,0.0,2.0,17.0,0.04300797807639566,0.2073836494914574
Hr,0.9457090169754642,0.9256426853498068,0.9205419854753167,0.868589904555144,0.9251523075447761,0.7670573737388409,0.007016131314293805,0.00821099343058164,0.008487948003835212,0.010915615300764287,0.00823802420891799,0.014533102608145759,0.9466785056432546,0.5671849974106962,0.006953204653467429,0.0198100243411729,9.0,17.0,0.0,0.0,0.0,23.0,0.000914264456870803,0.0302368063272364
Tef,0.5265832507427041,0.7114865796137118,0.580047653414788,0.5998830326033331,0.7447349792571756,0.6434965346365051,0.01717477485919261,0.01340763729664685,0.016175929645244124,0.015789294580674015,0.01261144634962446,0.014903940945047241,0.18520605171126647,0.7291318461894006,0.022531657477607294,0.012991168537946124,11.0,10.0,1.0,2.0,0.0,11.0,0.0006282646301792986,0.025065207563060368
Cpne2,0.8681511673894841,0.8729968599523873,0.8685261763344251,0.3091491047058076,0.8701450578358351,0.7185783902748323,0.015705103485569947,0.015413805954394778,0.01568275308642127,0.03594966273442687,0.015585900506167108,0.022944646941540178,0.853775493306368,0.7967488192295353,0.016539133031462438,0.01949930788413113,9.0,13.0,0.0,0.0,0.0,2.0,0.001886294247212488,0.04343148912036621
