gene_name,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep1@28h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep2@28h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep3@28h,rep4@12h,rep4@16h,rep4@20h,rep4@24h,rep4@28h
spoIIE,38.2529,40.8112,50.142,29.5246,101.198,45.7966,52.6359,41.4832,29.7759,148.7466,41.2687,48.886,54.6663,22.9026,132.8555,43.8072,49.0311,23.9407,51.517,57.8632
spoIIGA,17.3693,19.3723,40.1282,21.8347,72.4802,21.0286,22.6452,24.802,28.8082,90.8324,16.2251,22.7533,38.0812,22.0219,78.7571,22.8002,23.0821,24.7163,38.9076,51.8836
spoIIIAA,4.4562,9.6036,26.7575,20.9096,65.1656,5.0677,8.5471,7.0548,6.6912,23.0455,5.9619,14.3132,30.9497,9.5432,22.7336,8.0697,19.8083,9.5856,12.8942,36.5359
spoIIIAB,2.4553,6.7746,22.6013,16.429,67.3818,2.1352,5.6686,2.4294,5.3253,17.2326,4.6417,15.3783,18.7186,9.3714,12.8555,2.7095,21.4576,4.9042,7.269,22.7995
spoIIIAC,3.0602,9.0932,52.959,20.9529,106.8291,0.0,8.4783,3.6336,5.5311,23.7392,0.0,16.2631,58.5546,9.6191,2.6705,4.5027,31.6564,10.1875,10.6587,54.3626
spoIIIAD,1.7308,3.6735,25.4912,8.0798,70.247,1.5052,5.5943,5.4801,5.6309,14.0656,4.5808,13.14,41.9137,10.1034,11.3276,1.9099,18.5214,8.6427,10.8509,30.7461
spoIIIAE,4.4871,9.4115,18.0765,13.9647,60.2796,4.5907,7.5562,4.1786,4.3889,20.28,2.9939,11.4219,25.5673,4.5038,13.359,7.3788,15.4407,6.5022,7.3545,33.816
spoIIIAF,9.6907,17.7534,33.0524,19.6831,78.0839,10.6452,11.3043,16.1492,8.4811,27.1305,11.5707,24.0074,36.5967,10.5352,42.2823,12.7576,22.5597,8.4896,19.1856,45.0276
spoIIIAG,7.8036,10.1324,23.6625,12.5718,52.3205,12.3751,11.4457,6.9038,7.9648,34.2522,12.1492,18.1217,24.9772,7.4204,25.2359,16.885,17.3565,9.4744,11.8311,32.3705
spoIIIAH,27.9613,32.3334,38.6966,22.5055,86.5793,31.8627,33.8356,30.5286,21.9578,91.5344,44.4758,35.8679,33.7266,27.709,79.5103,46.8154,39.2079,21.8265,44.3284,47.2316
spoIIID,32.572,43.863,87.6736,32.858,128.963,50.7913,62.234,80.9047,87.6977,251.426,39.9188,65.6578,83.2769,65.5647,433.2115,54.535,54.4871,52.3466,92.3223,73.1582
spoIIIE,112.9471,101.6904,87.1215,86.8986,102.6721,114.7687,106.5324,86.6475,97.2523,119.8708,115.7038,85.4431,84.3592,100.9533,118.0866,117.1966,85.1656,93.9335,105.7441,108.8349
spoIIIJ,716.2417,586.5595,371.9479,487.0873,211.1895,672.0855,720.72,590.352,508.0492,385.0087,750.793,442.4486,309.3332,642.8572,384.0018,703.7,394.3779,548.0123,499.2227,335.5457
spoIIM,7.857,8.338,32.1842,19.2563,64.6452,9.395,6.8023,8.1628,7.4554,15.6,11.5115,17.1492,33.4732,10.1432,16.7121,9.754,16.4654,8.5007,10.6041,34.6289
spoIIP,5.2526,12.7092,31.9116,17.982,89.362,5.2531,7.0336,7.6919,9.3038,21.5374,4.965,19.54,44.4417,14.3876,24.0641,4.8303,22.4837,10.8414,13.5381,43.2614
spoIIQ,167.2892,127.5064,91.4364,65.4846,104.1325,186.8628,192.5968,122.7095,115.5693,327.6555,178.7913,126.4397,84.2464,108.8389,411.0209,222.8941,123.324,87.8675,158.743,92.8549
spoIIR,58.1852,23.5038,49.0678,27.4547,112.6896,47.7438,36.4,11.5144,11.5342,24.6134,45.0639,43.1049,60.3235,16.4349,9.0084,45.2218,47.8703,21.2444,10.4597,60.6225
spoIISA,270.5173,156.9481,195.4636,287.6726,158.1811,237.4652,155.4518,277.2305,300.7199,300.4102,198.4718,109.125,152.8792,324.0523,320.4233,195.8933,100.7298,292.4683,331.9858,257.2349
spoIISB,290.8028,155.6787,257.797,303.2161,177.6194,228.732,189.8684,373.8744,334.7785,331.1585,226.9069,115.3089,187.1726,392.5744,315.1849,201.6723,89.856,326.8056,407.7226,248.2732
spoIVA,61.034,83.4516,68.4437,52.2529,91.1515,70.0252,133.4939,119.8486,117.823,288.4265,76.5988,88.1203,60.6963,80.7769,417.2991,103.0363,93.1957,83.4118,147.6865,78.3912
spoIVB,3.9654,11.362,28.8362,15.7348,73.1742,4.5261,9.6127,11.3783,14.155,38.0846,4.3105,18.251,40.7524,12.9093,62.0695,6.1991,19.0953,16.1709,16.5735,39.0898
spoIVCA,14.1219,27.4038,40.1122,36.4159,69.8599,9.3569,37.2611,39.3906,30.629,51.1721,20.3408,25.0161,51.8705,35.0278,69.2449,15.831,25.9064,32.6845,44.9701,47.0597
spoIVFA,22.3108,22.662,40.4878,23.8066,67.0262,24.946,23.9151,30.5905,22.1788,74.1737,17.7752,27.5245,47.6447,25.7615,81.0057,22.8617,28.707,20.6903,35.5236,49.1128
spoIVFB,13.1516,14.2669,32.014,21.1474,79.898,14.2964,15.1817,16.1939,15.3187,28.0693,16.299,21.6332,50.2413,12.7953,31.8792,16.1255,23.1956,12.6481,17.3047,39.9212
spoVAA,2.1116,7.1707,26.0457,8.5431,56.1721,3.6726,4.875,2.5072,6.8697,25.74,3.1935,11.2215,33.7741,7.1113,25.336,3.8836,13.5577,4.2176,5.5159,31.8268
spoVAB,2.2305,6.3122,34.494,16.1976,81.3047,0.0,3.4331,5.2968,5.9128,19.7747,0.5622,18.6273,39.5669,12.6867,23.3571,1.6409,16.9736,8.9105,8.8047,44.8265
spoVAC,4.8943,7.7168,13.902,7.3985,49.6981,2.4322,1.9371,6.6415,9.6044,22.212,2.6436,8.4931,27.1748,3.1396,32.3374,2.5719,13.4679,4.6552,9.254,30.1105
spoVAD,3.7373,7.1389,26.3748,19.3853,68.6376,6.771,7.1903,7.6423,9.9071,21.8584,4.2392,12.0585,33.1475,8.6706,32.8845,4.3532,19.7744,10.1605,10.4134,40.7391
spoVAEA,4.6579,9.6663,33.1574,24.8046,83.5856,3.6006,10.0368,10.2417,11.5991,26.7648,3.9136,22.3959,41.1578,7.4366,40.646,5.7111,22.5223,11.3711,12.618,51.2617
spoVAEB,2.7071,6.1288,17.9419,11.7952,55.0317,3.139,6.6667,12.1429,5.2191,19.3334,0.6824,12.3313,22.1222,8.104,23.6233,1.3277,16.0941,6.6088,6.9145,27.6882
spoVB,50.2462,46.63,61.4197,50.2683,103.4402,50.2417,40.2023,58.452,69.1231,88.3701,51.533,45.0961,67.873,77.2784,83.0776,60.0118,47.7465,64.4701,77.5126,81.0345
spoVE,113.0577,152.8893,90.4592,76.2807,111.6776,127.5903,177.7316,103.611,89.2244,86.7141,135.3106,130.1679,87.8993,93.2666,85.604,157.2469,141.2002,84.4678,84.9674,81.7661
spoVFA,2.1257,20.4532,40.9614,16.3187,71.6736,1.8486,41.8792,34.7749,18.442,36.6444,2.4112,28.5111,47.0292,9.8635,103.57,3.3883,24.5171,34.4394,15.3013,40.0505
spoVFB,3.6768,20.5131,43.3224,18.6359,57.2182,5.4815,33.4701,28.2731,16.3292,39.9702,4.3692,23.5277,38.6313,13.2083,90.2975,4.2507,27.7299,34.9722,15.7335,35.9098
spoVG,7024.1739,9384.9598,7597.9132,15564.6425,4063.0438,6978.8741,13397.2957,15818.9697,12441.7099,12924.9413,7656.2648,7245.7339,5823.9936,15141.6465,11839.7687,8552.5377,6143.9965,13665.0167,16191.8841,7994.4029
spoVID,31.8934,60.0667,63.9804,34.9116,75.7041,40.4878,84.4661,87.0541,87.991,230.2087,44.077,64.0117,55.8957,59.0958,376.5213,59.7366,57.2749,66.7549,104.5716,71.2394
spoVIF,1.2421,112.8324,130.8001,45.6147,74.7046,7.5612,285.6176,144.5303,42.2057,189.9533,10.3319,113.1582,76.4978,51.3126,585.3026,9.1378,106.3347,150.5119,69.2187,69.5376
spoVK,10.1329,10.8226,30.0884,20.7524,65.9886,8.2434,10.2632,15.7829,17.2509,28.4954,10.6285,17.1226,36.1576,12.0356,41.0739,8.4164,18.8884,16.7574,13.6616,38.0064
spoVM,43.0133,59.7555,83.5074,87.6214,208.8673,88.4144,75.8333,80.4767,39.5783,75.1112,50.2681,59.3731,149.6397,70.2346,78.4819,66.1643,80.8997,78.1045,54.4777,111.5623
spoVR,15.5328,15.8626,45.0907,25.3616,114.5626,14.0953,17.2548,15.8591,18.5534,41.5779,14.129,25.8064,59.2257,13.5452,56.7715,16.3954,28.9076,15.2878,21.3265,63.135
spoVS,337.3644,292.5957,243.0752,311.9623,289.9075,323.9907,308.1896,350.6178,417.6189,791.6566,397.3528,266.2578,248.1632,450.1069,767.758,331.2181,204.3175,361.9739,595.9672,376.2778
spoVT,156.3027,174.2589,121.6175,118.5826,140.9048,166.1902,208.0726,125.1244,118.5453,112.8605,162.7974,188.9658,106.1559,109.6484,148.7478,167.4918,156.9527,108.779,101.0729,113.3497
sppA,401.2595,259.0292,111.9946,127.716,122.5098,429.2896,256.5179,173.362,141.3005,135.8038,415.8209,194.6591,111.2277,147.5867,132.4383,353.2185,190.9911,144.563,162.1928,112.9907
spsA,1.6432,12.2069,41.1431,15.598,62.2013,2.8581,24.2802,16.5843,6.831,25.1907,1.5533,25.2625,45.1976,9.2234,54.1314,3.9289,21.9807,22.1549,13.1637,32.7291
spsB,3.5714,19.3289,46.6819,20.0066,86.9321,4.6587,21.2315,19.2586,9.1983,24.406,3.207,25.7576,53.7866,11.2257,59.7975,4.5979,28.9817,23.7781,9.9511,47.5816
spsC,2.4364,13.7897,40.8677,25.9494,98.1461,1.8834,15.25,12.8572,5.2844,21.8,2.0471,22.1964,50.8271,7.7798,38.506,2.1907,31.4801,19.6463,9.6174,48.6729
spsD,2.5484,14.5268,43.4318,28.3259,99.5281,1.583,15.1293,19.308,7.633,24.2069,3.3036,25.1517,52.0272,12.0973,54.0078,4.0175,27.5309,19.8762,12.1729,53.894
spsE,6.4928,20.1315,50.5156,24.2482,92.1341,7.3648,23.2019,21.0047,8.1636,28.9894,5.3367,28.5039,62.4541,9.8873,75.8726,4.1535,30.0073,32.8916,13.9617,54.0983
spsF,10.5578,14.9389,34.6628,12.0479,52.7308,12.242,23.1562,17.0626,9.8592,26.325,12.3083,18.0346,39.9818,10.6669,67.1788,10.3561,25.4207,23.1385,11.0317,26.5224
spsG,3.1052,16.8721,43.4476,20.6812,83.1938,3.2405,16.3456,19.9098,10.1024,23.6295,1.6437,20.2742,43.2621,8.9239,59.3432,4.112,27.4698,26.4636,9.7339,35.6046
spsI,10.2586,19.233,47.5303,23.6791,92.585,9.293,20.9211,21.9926,10.1979,24.0,11.9595,31.4774,59.5511,13.0517,59.68,9.1193,32.6287,25.044,13.3989,44.6386
spsJ,7.3504,30.0668,59.2954,30.5704,104.9697,11.6221,24.9921,23.5377,19.0824,35.0507,8.3375,35.7648,61.7308,18.9033,75.2208,13.5187,30.7479,32.0327,16.7571,57.1933
spsK,8.9221,27.1424,52.2885,28.6929,88.497,10.9919,31.5845,33.2522,19.8887,39.2747,13.7748,33.5855,56.6829,15.6915,78.506,16.6829,33.9472,36.3846,18.1273,46.6276
spsL,13.1973,25.9464,59.3342,42.3696,129.1246,16.3092,30.7895,27.4908,20.0867,30.7895,21.0099,43.7682,67.6978,20.5852,70.3105,15.3298,50.0485,29.5975,26.6116,69.5464
spxA,5803.5947,2703.2552,2744.1617,5353.8657,1785.6132,4442.5922,3756.7045,5118.7798,4828.9979,4652.2355,4033.6143,2292.2753,2382.172,6107.7758,3819.2471,4083.0278,2026.2342,5354.0622,5786.0888,3524.1151
sqhC,8.3395,14.0185,29.7237,20.3481,75.4812,7.8326,14.1706,19.1436,21.8257,43.8674,7.6937,22.0328,39.0942,19.6224,61.2751,14.6017,24.2739,19.2115,25.2121,46.4186
srfAC,574.5103,210.4095,72.0163,58.294,134.1201,825.2545,259.6176,63.1214,88.7817,140.8285,697.6869,207.6453,81.7462,67.2269,132.5241,711.1626,185.6132,62.0793,82.2549,104.351
srfAD,741.2189,205.4555,81.5877,67.6091,127.7325,858.0732,286.0802,61.9051,89.8364,125.8274,746.7939,210.1149,82.6136,84.6717,112.9836,758.1721,181.637,84.7578,85.9537,111.0945
ssbA,5812.8968,5172.8189,1165.3257,1546.0363,507.9607,5214.3469,6833.4536,2241.4664,1807.2004,1194.7998,5323.2771,3814.0204,934.5316,1804.8057,1127.9386,5459.8733,2974.94,1701.6845,1572.0753,936.605
ssbB,56.4935,74.6943,66.8363,94.5389,126.5928,49.9345,86.3816,76.241,82.3555,78.6844,58.1274,66.0917,70.3282,79.0139,125.2658,59.2753,62.767,67.211,69.6741,80.7636
sspA,206.6314,256.0948,235.4663,154.9021,193.4783,203.3046,497.25,440.5434,535.397,1290.3451,195.0319,247.3315,184.8785,273.6139,2478.3229,300.6981,214.1253,304.2727,458.0796,262.2466
sspB,45.0259,83.0425,90.3252,35.7573,109.7061,58.0595,205.0368,159.7698,121.2292,328.0594,69.2709,94.2985,77.0548,79.4787,564.9796,124.5022,77.5358,117.8459,117.8881,86.0862
sspC,21.6941,19.6456,57.5124,28.807,99.1506,13.8351,16.0274,30.9102,23.0034,73.7262,14.2177,35.1359,51.887,9.092,83.2965,21.2797,21.6675,13.481,32.2389,52.1624
sspD,178.6706,107.5598,129.1818,104.1346,187.8667,141.2538,132.0,137.5722,159.7048,176.4003,141.2512,98.6507,163.1648,106.4864,225.3665,120.6889,85.7494,130.855,175.3763,136.4007
sspE,377.5969,486.1282,358.5569,197.1481,177.097,351.0572,927.9706,748.2144,620.514,1598.544,422.6698,425.2863,268.1136,391.5372,3544.3323,499.8363,362.4243,524.3108,642.8689,298.878
sspF,71.5206,54.9365,115.3684,93.2744,177.6194,48.8693,69.1935,66.0488,60.3249,76.7421,24.4664,50.4193,104.876,96.346,130.7665,28.8135,38.8751,91.8358,56.938,127.4173
sspG,19.3919,74.9992,82.5084,53.6457,69.779,20.6115,117.398,144.9717,38.9436,87.5512,13.0347,75.2464,81.1662,52.2459,268.872,11.0959,83.0062,117.6349,28.5174,57.9935
sspH,29.9138,29.8777,59.607,37.2391,109.532,32.1352,32.5,44.5717,24.171,50.7001,23.9513,29.3897,61.0249,23.7042,84.4534,55.6643,47.703,22.2598,23.2892,54.9392
sspI,17.5963,22.4083,31.3153,34.6835,69.0742,17.8529,23.0208,25.5359,24.383,43.3334,17.7417,25.6047,47.3469,38.1901,69.0982,20.4965,28.2452,29.2892,22.4721,58.4123
sspJ,20.2171,26.6992,41.3555,19.575,53.8527,21.4886,56.0106,46.2313,22.7364,66.3831,35.6721,39.2242,40.2953,16.139,162.6994,21.4835,28.8461,32.9036,31.2957,33.8583
sspK,37.2628,28.1202,30.4895,37.3679,96.6458,28.8047,21.0294,22.9413,19.4565,48.9413,25.0471,31.4328,70.5562,22.3098,70.4531,27.4133,32.4912,22.053,17.3047,54.6049
sspL,88.3909,41.6899,59.6673,56.5464,69.189,72.5979,34.0116,62.1931,78.1046,56.2327,66.8408,35.4168,79.2786,74.9713,68.5626,55.9954,50.7975,88.2762,66.7035,67.4073
sspM,6.033,10.2438,62.1986,22.5312,105.3029,5.2466,5.5714,9.5511,8.7234,35.6572,2.2811,27.4813,64.9329,18.9633,2.6323,6.6575,23.6721,10.042,8.4051,51.9622
sspN,21.5465,18.2925,28.5606,14.7526,55.2795,11.2426,21.8878,39.2276,23.3662,85.9593,16.2934,45.8021,29.6321,7.7401,156.0586,15.8512,18.4458,21.5186,24.0147,44.0751
sspO,8.6186,21.951,33.3207,16.0937,77.935,11.2426,21.8878,18.761,18.6929,42.9797,6.5174,22.9011,51.5341,13.5452,101.5321,15.8512,27.6687,14.3457,28.5174,45.2349
sspP,2.1547,14.634,41.2542,13.4114,94.247,1.8738,21.8878,17.0555,10.9042,33.4286,4.888,24.5369,34.7855,7.7401,43.2451,6.3405,23.0573,5.7383,12.0073,41.7553
ssuA,858.2578,1438.4376,572.7225,647.0958,251.2274,1305.2614,1446.982,1072.8827,762.3782,414.3611,1280.7585,1161.6274,452.3314,677.0994,411.4076,1445.4286,1144.2827,595.2828,622.1501,357.8982
ssuB,1039.6966,1244.7108,630.4901,729.5507,295.7432,1354.2707,1191.709,1209.5076,835.4503,440.2742,1501.6334,942.1195,470.51,748.163,440.5012,1665.0739,916.7911,646.101,647.2525,389.6211
ssuC,788.0103,1542.2753,529.3082,583.3489,264.4985,1259.4618,1498.1793,975.3085,743.9362,384.6311,1233.4334,1300.4653,408.5102,589.5125,418.9288,1364.3095,1259.1614,525.1677,545.1915,313.4086
ssuD,1585.9115,2786.7122,938.754,1034.0253,387.8652,2257.8688,2711.3793,1708.4582,1305.4978,701.5875,2315.0792,2358.6884,720.7114,1044.9957,730.6938,2535.7447,2212.4632,912.5172,1027.8728,539.0903
stoA,34.9807,29.1578,31.8487,27.7116,77.8422,33.7392,26.4307,19.1309,17.9328,33.3615,29.3379,26.0741,44.1144,19.9915,34.4104,42.5787,30.8542,22.8667,25.6964,42.1117
sucC,1498.6069,2969.041,920.693,953.0528,369.1585,2357.4562,3069.7344,1672.9539,1284.3527,835.5714,2755.6389,2393.8141,749.7005,1023.3326,893.3839,3169.0206,2312.8841,1276.9476,1213.1097,491.7728
sucD,1438.4574,2709.8403,910.5075,983.339,383.8585,2098.0177,2819.7259,1564.2663,1307.7451,881.3238,2552.6819,2269.0697,764.4719,1044.5587,849.9923,2839.7685,2160.2705,1226.2923,1161.3252,513.9572
sufB,1867.7803,1872.1025,1641.2233,2305.4202,766.5077,1644.5912,2232.6663,2615.1195,2706.913,1753.9988,1700.5756,1537.1972,1514.1532,2937.0795,1622.7702,1798.1023,1429.6338,2674.9444,2666.0813,1522.5557
sufC,1168.6123,1365.7086,1348.4286,1547.8384,662.3441,1220.9288,1349.3702,1941.9306,2214.1384,1313.4985,1226.2083,996.4149,1331.2557,1943.0186,1139.6811,1170.106,978.5909,2064.0153,1783.604,1123.4402
sufD,1043.2464,1273.4869,1228.7072,1367.1337,594.8019,1020.865,1341.4041,1683.6497,2090.5223,1378.7148,1057.9396,1065.2395,1195.9962,1749.7794,1220.4197,1052.461,994.9866,1858.4587,1727.6334,1029.8823
sufS,975.1056,1210.3783,1085.0377,1194.1912,527.1849,935.7456,1366.4373,1500.3931,1837.9095,1209.2896,976.2944,1037.8628,1098.0143,1574.6095,1083.614,1024.8003,954.9226,1622.4623,1520.0483,904.4505
suhB,357.219,198.1365,128.0216,139.5848,116.6879,348.6207,217.359,169.9715,164.1371,141.6318,336.4585,168.4434,124.5972,151.4928,98.7117,283.8207,159.1357,159.8793,138.7953,110.676
sul,143.2318,199.0107,212.8564,193.2419,170.6326,193.9029,186.1364,247.2092,349.0874,245.7277,170.0039,139.0079,225.3669,241.6831,246.1121,157.5148,143.7936,254.14,222.6919,201.6997
sumT,1706.8455,2048.0139,1454.6165,1976.066,1034.7363,1712.4558,2132.1511,2375.969,3646.0654,2353.3065,1549.7163,1719.5772,1266.4996,2131.5382,2357.1957,1732.848,1766.2353,1988.9397,2118.8341,1973.096
sunA,2341.2401,12848.995,5934.7871,9279.7964,3706.6364,2870.4257,15868.5523,11796.8356,9841.1501,7691.9084,3302.7563,9389.2365,4713.6492,11339.7446,7019.7327,3225.3941,8420.0332,10148.2386,12560.6938,5838.9069
sunI,2581.6827,1362.2552,932.2462,1749.5345,376.6034,1701.1754,1813.8679,2048.3003,1134.8614,730.6994,1782.7891,1138.0318,714.6705,1882.022,681.4215,1892.6832,972.0601,1391.9545,1430.6563,735.0839
sunT,194.5568,825.6155,556.3519,666.8409,314.8593,245.7936,777.7904,939.6514,793.6755,574.3948,269.3672,547.4523,497.9698,795.6008,669.4502,275.1493,552.3144,886.342,882.7471,398.7209
swrC,789.0783,767.4575,557.8238,631.5105,308.1772,755.4462,893.7963,878.4178,755.3214,861.1867,744.5446,597.994,482.432,798.8735,920.1722,738.9449,573.4511,822.9008,853.8332,585.7155
tadA,160.974,65.8417,100.3049,117.2342,123.895,129.7878,61.3889,111.9451,106.4844,116.5187,143.9048,50.4672,110.2813,105.3519,141.04,124.6573,52.5383,101.1019,119.8509,97.5293
tagA,639.6306,508.1539,600.8098,765.5791,345.2175,621.2693,513.677,952.7849,966.7414,717.7834,591.4818,305.6446,536.23,1064.751,896.2156,588.1243,289.5588,913.5489,814.431,771.7873
tagB,85.9549,81.4207,87.1107,90.3165,75.2093,98.5449,72.9974,104.1367,121.8874,82.6965,94.0496,54.7647,89.7361,126.5877,127.5845,84.5842,55.2087,103.7849,107.4295,118.7257
tagC,24.3092,15.5796,37.5579,38.4209,68.1609,18.8604,11.2246,24.1472,32.0481,43.8421,20.1847,24.4261,49.0213,39.1681,74.6614,19.4616,21.933,29.6727,34.1992,66.9687
tagD,1635.648,1113.5199,1090.8685,1712.6611,640.113,1417.4818,1388.25,1902.8682,1559.4706,1462.8026,1370.7505,696.7209,946.4528,2138.4813,1625.0484,1380.7529,647.1765,1713.0115,1894.6296,1290.1232
tagE,198.6246,207.7256,182.72,181.2554,131.1063,228.9925,224.0764,217.8574,246.7685,189.4454,216.0591,156.383,185.9221,252.9383,211.1904,203.8578,165.7273,232.5752,221.1803,185.0887
tagF,146.8482,239.1418,152.166,163.1904,102.6602,186.8256,292.5,199.9237,212.8439,152.3457,187.8909,190.7809,152.6257,210.8307,180.8086,197.7649,194.5022,205.5183,187.9481,148.0565
tagG,214.2164,142.8935,110.1434,112.1458,91.3839,215.8982,182.9891,127.1747,110.0694,81.3914,218.6857,106.2908,104.9867,126.4223,94.8014,191.3635,107.7956,131.9287,114.3143,103.5772
tagH,176.9632,195.3935,107.1984,125.0845,87.1277,174.0659,233.4091,142.4521,138.9255,83.0229,183.4148,138.2956,101.3894,130.9117,94.0504,177.702,135.2344,147.511,122.8534,97.0908
tagO,664.6419,353.5392,358.855,484.7244,274.7164,520.9668,416.8872,558.4653,545.7879,601.405,526.8393,249.1687,361.7182,706.5033,609.2449,520.5477,234.5634,572.5341,615.6056,486.6478
tasA,483.5637,2447.1227,554.9211,493.3719,98.3008,428.9371,2249.9427,1109.7202,460.5991,189.3438,827.9344,2071.4539,385.763,562.748,46.4171,927.3098,1964.3688,651.4272,584.1486,89.372
tatAC,480.9668,266.054,492.4059,786.5062,372.8598,400.7796,335.8333,712.3511,671.215,628.9535,496.7674,208.6542,440.9026,1006.8631,652.2287,541.2319,219.9835,792.2026,1003.9462,672.0801
tatAD,11.8961,41.6605,190.5381,119.3996,515.9718,15.518,57.6761,202.4559,569.7837,1322.7066,14.6182,62.0909,164.4917,329.8553,1062.7501,6.5638,64.7119,279.196,743.7357,443.4623
tatAY,1288.7806,1152.8681,1030.8353,1344.9127,696.6968,1182.5134,1213.7069,1613.8025,1704.2537,1366.3473,1112.2206,901.0385,918.6391,1788.4391,1470.9185,1116.8567,760.9962,1510.1098,1744.7892,1081.7986
tatCD,43.3471,78.7023,115.9904,103.1154,214.6234,42.5484,79.2683,134.1907,191.1341,347.1957,42.1906,86.6703,120.6128,139.9124,350.1726,44.2031,91.8542,135.7303,229.3046,170.9629
tatCY,876.8846,690.7446,633.4018,974.2663,478.7618,743.264,813.2738,1022.4294,1082.5463,964.1684,699.2128,528.951,580.4382,1220.9531,944.3424,702.7384,504.8263,1018.7056,1160.0832,690.3481
tcyA,865.0337,324.5454,126.5939,137.2952,88.4796,635.1957,394.3494,183.299,122.0137,87.279,671.6451,273.8338,100.6782,129.7121,89.391,647.644,259.2815,144.7691,112.9147,82.3982
tcyB,337.8498,162.1026,55.5818,63.1993,68.5913,254.347,202.0532,87.8394,61.7132,45.4724,266.0122,154.8502,61.7861,49.6275,37.2444,242.9287,137.1794,57.4317,52.2638,50.7875
tcyC,362.2861,220.4687,73.6728,88.5047,71.4417,285.0707,232.7419,110.1936,83.4085,50.3227,291.3429,191.6579,63.1292,69.5832,57.2104,307.2393,158.2337,87.5841,56.0483,66.4587
tcyJ,950.5937,529.4997,425.8879,609.6988,333.6942,1101.7796,535.8889,680.3373,1019.1403,482.7342,900.0952,424.5179,382.984,455.8225,503.6493,1023.82,424.0262,557.9263,482.6724,492.9791
tcyK,785.4074,586.75,369.5196,524.7583,252.1737,1039.7791,563.7731,597.0304,848.6377,418.2074,797.1978,433.0076,324.0323,402.7086,483.7725,893.3608,456.0917,497.5054,457.281,443.7636
tcyL,642.7065,475.4293,325.2471,425.5113,226.8348,852.3489,445.6562,440.8419,667.5652,336.3756,626.3927,342.9912,267.2471,305.3888,419.5798,702.5997,358.086,370.5081,311.6465,329.3982
tcyM,585.1531,430.3152,253.3409,356.7044,190.6022,783.1505,404.4597,392.3631,601.9035,275.9751,567.9973,301.2558,240.4796,266.3706,322.4584,635.8497,311.1756,312.1532,304.1518,299.099
tcyN,695.191,611.9188,338.5041,411.4835,261.3055,1012.4365,533.625,479.5742,725.1303,318.6006,712.3972,433.755,316.6174,318.0006,379.863,822.716,408.1789,370.3955,342.5495,350.8383
tcyP,773.1774,485.4487,237.4339,313.1426,152.8331,617.5744,613.1573,423.2629,305.976,175.5003,693.0731,391.6132,187.619,236.6331,179.6951,732.1839,362.155,311.6268,258.8336,163.0292
tdh,19.4167,32.1958,29.4907,23.9826,79.7501,19.26,30.2586,21.1331,27.1979,29.5863,20.4182,37.3129,40.4535,23.7042,38.9174,23.8816,42.6383,21.8154,25.5716,43.1152
tdk,103.9621,107.011,84.4918,78.7922,99.2312,128.3536,114.4133,79.308,61.9204,31.8368,113.6464,96.9206,93.7276,71.5963,30.0836,118.488,97.9934,76.0323,59.2862,77.1313
tenA,5.3457,9.8332,45.5992,56.5657,242.4467,4.6489,12.3418,33.4993,251.5331,508.4819,7.748,23.6741,53.54,109.6193,380.9635,8.5209,20.3397,56.9471,198.6022,340.7619
tenI,4.1001,11.748,45.6677,81.0285,289.7093,3.5656,10.4126,45.4372,301.2422,639.1468,6.5885,20.233,63.4357,105.8633,507.6148,8.295,19.7442,78.8249,214.9225,375.4882
tepA,8.1544,11.2952,24.968,22.1725,73.1055,10.4505,14.6646,12.23,15.5141,22.8293,6.1663,18.898,34.9007,15.8028,21.3474,7.8934,20.8203,14.2874,14.6492,39.7373
tetB,53.8241,65.8091,79.9503,73.3042,110.7703,63.0103,63.0882,71.0088,85.642,78.5099,71.6625,63.3896,93.7999,82.2158,75.6718,69.2102,69.9053,71.9786,73.3847,89.027
tgl,24.8924,21.133,42.3507,22.4396,79.4233,21.6474,24.1768,14.9478,12.7216,24.7318,15.5781,20.5272,45.6789,15.4173,34.081,16.734,27.2501,20.0024,8.9689,54.2923
tgt,221.1059,237.9268,167.7084,193.1914,132.6333,190.6002,250.8966,232.1199,250.3688,208.681,233.6609,205.4202,163.9377,235.3043,202.8328,229.3534,166.612,223.2112,225.8329,170.9472
thiC,26.2605,35.9443,76.1697,99.1856,371.9939,30.7603,36.7893,84.7032,350.2633,855.8898,24.7213,40.4159,78.9382,175.9965,671.1062,29.3074,41.5473,99.9103,326.9077,480.4412
thiD,509.6471,231.9918,179.2213,239.1871,143.9893,389.2009,315.4412,297.4177,278.9395,175.5003,410.9289,231.0314,174.5338,241.2248,155.471,426.9054,209.3465,230.2646,202.2485,161.934
thiE,90.9013,100.0837,92.3915,85.4603,121.8644,89.7563,110.6166,99.3119,90.7055,80.4486,84.1338,97.766,87.475,81.6359,82.2155,93.6929,94.5728,86.3702,86.407,88.4362
thiF,7.8322,10.373,37.836,58.1109,219.7842,5.1765,12.73,34.4703,253.2237,509.8941,5.9227,17.1248,36.5288,87.5015,491.0006,5.301,12.5162,56.1101,213.433,297.4911
