Feature.ID	gene name	HS_0.norm	HS_15.norm	HS_30.norm	HS_60.norm	HS_90.norm	HS_120.norm	R_0.norm	R_15.norm	R_30.norm	R_60.norm	R_90.norm	R_120.norm
YGR181W	TIM13	236.74	154.55	149.36	157.21	187.03	178.12	203.53	213.75	202.72	218.39	249.29	263.41
YJL143W	TIM17	1390.49	810.38	887.84	974.39	942.36	928.02	1360.36	1125.39	1315.96	1233.09	1133.93	1032.9
YOR297C	TIM18	216.77	142.35	227.59	327.04	268.22	304.19	181.76	302.36	272.93	270.84	231.83	266
YGR033C	TIM21	509.13	351.81	373.39	329.56	333.99	300.12	585.04	470.44	592.29	496.86	472.39	438.72
YDL217C	TIM22	231.04	143.37	105.5	166.46	136.68	150.47	187.44	194.57	193.66	193.59	200.79	200.36
YNR017W	TIM23	658.88	307.07	388.8	480.05	486.08	331.84	534.87	599.24	560.58	473.02	461.72	447.36
YIL022W	TIM44	422.14	451.45	343.75	364.03	337.07	326.96	350.27	363.56	383.92	431.06	404.49	438.72
YPL063W	TIM50	550.49	320.29	256.04	305.18	266.16	259.45	553.8	337.98	331.82	323.29	332.71	306.59
YJL054W	TIM54	504.86	322.32	328.35	327.04	322.68	306.63	540.55	428.42	429.22	444.41	398.67	411.95
YJR135W-A	TIM8	309.47	200.31	184.92	189.16	212.72	219.6	329.44	272.21	254.81	214.57	278.39	233.18
YEL020W-A	TIM9	226.76	186.07	203.88	207.66	188.06	216.35	331.33	246.64	244.62	218.39	225.04	241.82
YBR067C	TIP1	713.07	5750.95	2208.33	1074.43	1155.08	1002.84	454.4	459.48	362.4	269.89	252.2	210.73
YGL145W	TIP20	269.54	114.9	164.77	160.58	146.95	187.88	298.2	292.31	284.26	265.12	216.31	218.5
YPR040W	TIP41	95.55	99.65	91.27	86.59	96.6	117.12	76.68	72.16	64.55	61.03	94.09	73.41
YER011W	TIR1	14.26	19.32	10.67	25.22	26.72	30.09	7.57	27.4	7.93	9.54	3.88	15.55
YOR010C	TIR2	55.62	44.74	53.34	67.26	70.91	64.25	37.87	52.98	62.29	41.01	40.74	31.95
YIL011W	TIR3	54.19	22.37	20.15	29.42	41.11	22.77	30.29	42.93	43.03	35.29	33.95	23.32
YOR009W	TIR4	57.05	23.39	52.16	89.12	79.13	53.68	53.96	59.38	45.3	38.15	42.68	46.64
YLR136C	TIS11	49.92	158.62	87.72	73.14	85.3	84.59	37.87	131.54	92.86	83.92	103.79	145.95
YPR074C	TKL1	6651.55	2579.59	3876.13	4207.77	3783.82	3017.48	4130.3	5303.61	5031.67	4208.51	4061.39	3943.32
YBR117C	TKL2	78.44	7087.01	8366.28	2127	2199.18	2366	66.27	116.92	97.39	84.88	130.95	122.64
YDR468C	TLG1	173.99	368.08	363.91	275.75	242.53	217.97	277.37	255.77	236.69	230.79	247.35	227.13
YOL018C	TLG2	226.76	276.57	220.48	168.98	183.95	160.23	252.76	205.53	198.19	235.55	193.03	188.27
YIL137C	TMA108	519.12	766.66	691.07	621.29	632.01	569.34	441.15	532.55	554.92	618.93	640.2	575.18
YOR252W	TMA16	474.91	47.79	46.23	85.75	80.16	79.71	595.45	364.47	249.15	183.1	170.72	153.73
YDL110C	TMA17	125.5	2583.66	1978.37	1277.88	1173.58	1159.82	128.75	147.07	215.17	229.83	225.04	213.32
YKL056C	TMA19	16412.1	5482.52	4091.87	5941.32	6850.34	5465.62	18987.28	15533.56	15741.66	11994.21	10885.35	11632.2
YER007C-A	TMA20	579.02	259.28	221.66	217.74	220.95	209.03	635.21	481.4	511.89	442.5	362.78	343.72
YJR014W	TMA22	626.08	396.55	342.57	371.59	308.3	265.96	646.57	493.27	473.38	504.49	482.09	405.04
YMR269W	TMA23	172.56	18.3	40.3	60.53	66.8	51.24	376.77	183.61	154.02	103	90.21	88.95
YOR091W	TMA46	563.33	86.43	119.72	322.83	232.25	210.65	551.91	564.52	481.31	432.96	447.17	421.45
YDR117C	TMA64	280.95	237.93	260.78	260.62	225.06	241.56	329.44	316.97	319.36	362.39	384.12	379.13
YLR262C-A	TMA7	1210.8	556.18	341.38	445.58	492.25	514.84	1687.91	1219.48	1268.39	1003.25	1074.76	1087.31
YOR052C	TMC1	325.16	2927.33	1903.69	1420.8	1321.56	1510.37	315.24	532.55	808.6	854.48	903.07	861.9
YDR107C	TMN2	209.64	245.05	267.89	275.75	332.96	405.85	223.41	198.22	210.64	176.43	190.12	181.36
YER113C	TMN3	530.53	280.63	403.02	428.76	413.12	413.17	453.45	424.76	402.04	403.4	331.74	367.04
YDR105C	TMS1	415.01	686.33	808.42	758.32	696.75	671.82	349.32	394.62	420.16	411.98	434.56	450.81
YER175C	TMT1	191.1	326.39	299.9	218.59	219.92	210.65	176.08	184.52	191.39	246.04	219.22	190
YGR260W	TNA1	1995.18	2434.19	2675.36	2204.35	2128.27	2034.15	1536.44	1416.79	1260.47	1199.71	1313.38	1192.67
YOR194C	TOA1	427.84	392.48	360.35	299.29	265.13	221.23	595.45	411.97	360.13	407.21	388	387.77
YKL058W	TOA2	561.9	577.54	482.44	362.35	370.98	356.24	552.85	471.35	510.75	545.49	538.35	519.9
YBL054W	TOD6	523.4	18.3	30.82	139.56	121.26	165.92	465.76	369.96	181.2	135.42	114.46	101.91
YNL273W	TOF1	349.41	209.46	273.82	335.44	323.71	334.28	337.01	297.79	309.17	321.38	310.4	308.31
YKR010C	TOF2	242.45	90.49	113.79	158.05	121.26	141.52	273.59	253.03	219.7	183.1	160.05	137.32
YER184C	TOG1	161.15	261.31	267.89	356.46	432.64	442.45	185.55	189.09	271.8	276.56	353.08	450.81
YJL093C	TOK1	651.75	658.88	646.02	703.68	741.97	643.35	544.33	535.29	520.95	519.75	507.31	545.81
YDR457W	TOM1	1190.83	920.19	1115.42	1092.93	1106.78	1097.19	1265.69	1275.2	1301.24	1278.86	1323.08	1238.44
YGR082W	TOM20	557.62	336.56	367.46	506.95	501.49	444.08	538.65	440.29	469.98	394.82	426.8	387.77
YNL131W	TOM22	755.86	571.43	627.06	575.05	655.64	553.88	807.51	660.44	713.47	683.78	575.21	647.72
YMR203W	TOM40	1939.56	1551.62	1393.98	1340.94	1255.79	1211.06	1367.93	1314.48	1214.03	1294.12	1200.86	1054.49
YPR133W-A	TOM5	201.09	141.33	136.32	172.35	161.34	165.92	197.85	168.99	176.67	162.12	195.94	193.45
YOR045W	TOM6	577.59	319.27	263.15	308.54	309.32	335.09	589.77	450.34	454.13	444.41	420.01	480.18
YNL070W	TOM7	192.53	218.61	247.74	255.58	209.64	222.04	231.93	201.88	168.74	149.73	178.48	152
YNL121C	TOM70	955.52	693.45	638.91	657.44	527.19	535.18	1094.35	792.89	875.42	901.21	780.85	728.04
YHR117W	TOM71	462.07	299.95	251.3	261.46	257.94	322.89	447.77	352.6	438.28	382.42	355.02	378.27
YOL006C	TOP1	631.78	344.69	334.27	422.88	352.49	326.96	683.49	617.51	588.9	571.24	545.14	567.4
YNL088W	TOP2	928.42	422.98	380.5	533.85	522.05	594.55	1176.71	980.15	987.53	867.83	784.73	784.17
YLR234W	TOP3	54.19	57.96	49.79	76.5	81.18	65.88	32.19	56.64	36.24	46.73	59.17	75.14
YJR066W	TOR1	563.33	561.27	584.38	584.3	604.26	566.08	641.84	625.73	603.62	530.24	562.6	599.36
YKL203C	TOR2	467.78	351.81	412.51	418.67	544.66	610	445.88	432.07	429.22	450.13	491.79	522.49
YBR162C	TOS1	5031.45	1134.74	706.48	802.88	820.07	751.52	3808.44	3239.16	3097.37	3354.03	3230.1	3147.92
YGR221C	TOS2	109.81	186.07	226.4	263.98	234.3	229.36	88.99	97.74	91.73	98.23	97	116.59
YGL179C	TOS3	77.01	161.67	187.29	184.96	152.09	155.35	80.47	79.47	58.89	103.95	149.38	242.68
YLR183C	TOS4	258.13	121	84.16	121.06	133.59	154.53	284	175.39	185.73	186.92	172.66	215.91
YNL300W	TOS6	397.9	32.54	18.97	89.96	255.89	159.41	203.53	377.26	374.86	451.08	614.98	772.95
YGL096W	TOS8	32.8	143.37	218.11	232.04	221.97	235.87	53.01	58.46	71.35	40.05	55.29	44.91
YER049W	TPA1	1968.08	236.91	270.26	401.02	430.59	421.31	2187.75	1749.29	1741.78	1270.28	1147.51	1052.76
YGR096W	TPC1	159.73	334.52	232.33	228.67	248.69	244	119.28	132.45	103.06	96.32	99.91	101.91
YAL016W	TPD3	1139.49	1870.89	1723.52	1194.65	1236.27	1211.06	1141.68	1181.12	1265	1193.99	1071.85	1168.49
YDR050C	TPI1	18441.51	23994.16	21834.35	16480.49	15402.47	14198.41	20157.36	15488.8	14456.28	14435.59	14912.79	15287.93
YJL164C	TPK1	85.57	1457.06	1162.84	811.29	782.04	817.4	117.39	124.23	173.27	199.32	237.65	273.77
YPL203W	TPK2	145.47	1327.93	1060.9	874.34	957.77	945.1	141.05	225.63	232.16	250.81	204.67	237.5
YKL166C	TPK3	402.17	88.46	163.58	226.99	171.62	189.51	559.48	386.4	419.02	376.7	316.22	278.95
YNL079C	TPM1	1605.84	2317.26	1901.32	1422.49	1211.6	1048.39	2100.65	1192.08	1108.71	1083.36	1242.57	1350.71
YIL138C	TPM2	644.62	740.22	518	423.72	418.25	408.29	714.73	387.31	437.14	447.27	432.62	411.95
YGL186C	TPN1	688.83	713.79	966.07	949.16	723.47	665.31	674.03	681.45	679.5	576.01	512.16	498.31
YLL028W	TPO1	456.37	1111.35	731.37	739.83	698.8	656.36	393.81	451.25	561.72	433.92	314.28	285.86
YGR138C	TPO2	205.37	101.68	99.57	158.05	156.2	133.39	168.51	154.38	149.49	181.2	164.9	139.04
YPR156C	TPO3	300.92	223.69	291.6	278.28	295.96	409.92	197.85	219.23	211.78	189.78	189.15	153.73
YOR273C	TPO4	96.98	2729.06	2005.63	1266.11	1157.14	1051.64	115.49	225.63	285.39	377.65	394.79	389.5
YKL174C	TPO5	359.39	393.5	554.75	524.6	505.61	586.42	409.91	377.26	379.39	407.21	461.72	522.49
YMR156C	TPP1	59.9	103.71	101.94	141.24	116.12	144.77	64.37	87.69	67.95	75.34	71.78	82.91
YBR126C	TPS1	660.31	20726.21	14857.32	5729.46	5968.61	5622.59	558.53	675.97	927.51	1258.83	1355.09	1349.85
YDR074W	TPS2	405.03	12788.14	8568.98	3207.32	3498.13	3591.69	388.13	508.8	630.8	792.49	824.5	932.72
YMR261C	TPS3	502	3901.42	2452.51	1200.54	1301.01	1259.04	428.84	576.4	643.26	698.08	679.97	738.4
YOL102C	TPT1	232.46	156.59	130.39	132.83	149.01	191.95	249.92	180.87	164.21	173.57	166.84	152
YHR099W	TRA1	882.79	430.1	483.63	511.99	546.71	596.99	822.65	885.15	835.78	724.78	720.71	733.22
YPL176C	TRE1	426.42	496.19	698.18	812.13	772.8	690.52	426	420.2	476.78	414.84	377.33	383.45
YOR256C	TRE2	343.7	475.86	495.48	500.22	506.63	496.95	379.61	409.23	388.45	449.18	458.81	516.45
YNL299W	TRF5	279.52	28.47	40.3	122.74	130.51	127.69	247.08	147.98	132.5	123.02	131.92	105.36
YMR233W	TRI1	262.41	134.22	137.5	105.93	81.18	87.84	396.65	216.49	227.63	217.44	193.03	197.77
YJL129C	TRK1	711.65	323.34	355.61	517.88	514.85	515.66	871.88	696.98	595.69	471.11	489.85	479.31
YKR050W	TRK2	255.28	492.13	627.06	683.5	626.87	503.46	205.43	270.39	262.74	258.44	394.79	479.31
YJL087C	TRL1	386.49	87.44	94.83	96.68	127.43	125.25	371.09	314.23	295.58	252.72	209.52	176.18
YDR120C	TRM1	1036.81	41.69	74.68	166.46	136.68	156.16	979.8	783.76	654.58	491.14	404.49	362.72
YOL093W	TRM10	397.9	55.92	104.31	187.48	143.87	125.25	547.17	366.3	298.98	308.99	282.27	258.22
YOL124C	TRM11	760.14	10.17	26.08	72.3	86.32	102.48	793.31	558.13	455.26	304.22	258.99	277.22
YNR046W	TRM112	367.95	72.19	85.35	151.33	172.65	142.33	333.23	268.56	235.56	210.76	218.25	215.04
YML005W	TRM12	289.51	258.26	298.71	240.44	258.97	258.64	337.96	274.04	269.53	288.01	212.43	239.22
YOL125W	TRM13	412.16	40.67	69.94	160.58	159.29	161.85	336.07	316.06	259.34	229.83	253.17	189.13
YKR056W	TRM2	755.86	57.96	97.2	200.93	167.51	170.8	807.51	653.13	503.96	407.21	317.19	325.59
YDL112W	TRM3	1283.53	90.49	220.48	318.63	387.43	403.41	1273.27	1067.85	933.17	686.64	683.85	648.58
YPL030W	TRM44	308.05	51.86	77.05	132.83	119.21	137.45	265.07	306.01	259.34	200.27	224.07	193.45
YHR070W	TRM5	382.21	87.44	110.24	115.18	155.18	137.45	309.56	330.68	286.52	275.61	250.26	257.36
YBR061C	TRM7	496.3	56.94	87.72	125.27	131.54	116.31	477.12	345.29	291.05	313.75	262.87	255.63
YMR259C	TRM732	800.07	104.73	181.36	333.76	369.96	344.85	759.23	675.05	533.4	393.86	407.4	374.81
YDL201W	TRM8	482.04	47.79	124.46	176.55	201.42	203.33	507.41	308.75	320.5	249.86	249.29	219.36
YDR165W	TRM82	1048.22	76.26	148.17	355.62	327.82	320.45	1122.75	830.34	815.4	656.12	502.46	445.63
YML014W	TRM9	275.25	85.41	64.01	91.64	117.15	113.05	363.52	219.23	228.76	185.96	212.43	192.59
YDR007W	TRP1	2104.99	2621.28	2040.01	1461.16	1603.14	1797.47	2027.76	1809.58	2007.91	1872.04	1875.01	2176.34
YER090W	TRP2	938.4	445.35	442.14	552.35	546.71	549	931.52	956.4	1108.71	1112.92	1000.07	919.76
YKL211C	TRP3	543.36	288.77	221.66	232.88	226.08	257.83	508.36	526.16	653.45	604.62	491.79	492.27
YDR354W	TRP4	668.86	375.19	282.12	244.65	257.94	205.77	601.13	766.4	956.96	634.19	534.47	563.09
YGL026C	TRP5	1510.29	1043.22	1046.67	1085.36	1176.66	1028.06	1037.55	1298.04	1416.75	1509.65	1512.23	1432.76
YDR353W	TRR1	2274.71	2547.05	1717.59	1298.06	1406.86	1328.99	2027.76	2292.81	2279.71	2217.27	2073.86	2015.71
YHR106W	TRR2	159.73	526.7	452.81	416.15	475.8	489.63	171.35	168.08	173.27	164.98	208.55	228.86
YDR407C	TRS120	436.4	402.65	416.06	417.83	388.45	449.77	576.52	514.28	508.49	543.59	535.44	604.54
YMR218C	TRS130	392.19	419.93	539.34	422.04	422.37	503.46	419.37	468.61	482.44	441.55	412.25	456
YBR254C	TRS20	268.12	113.88	133.95	132.83	142.84	139.08	345.53	317.89	343.15	306.13	321.07	325.59
YDR246W	TRS23	119.8	236.91	174.25	146.28	127.43	158.6	139.16	112.36	109.85	140.19	150.35	139.91
YDR472W	TRS31	269.54	217.59	201.51	263.98	312.41	291.17	288.73	323.37	352.21	322.34	244.44	275.5
YOR115C	TRS33	482.04	380.28	400.65	430.44	450.11	447.33	661.72	566.35	762.17	617.97	563.57	674.49
YGR166W	TRS65	223.91	145.4	235.89	324.52	282.6	283.04	191.23	188.17	234.43	187.87	180.42	177.04
YDR108W	TRS85	226.76	194.21	193.21	183.28	166.48	218.79	234.77	251.2	204.98	204.08	200.79	192.59
YLR043C	TRX1	1329.17	1102.2	636.54	477.52	538.49	619.76	1403.91	1158.28	1120.04	1127.23	1179.52	1240.17
YGR209C	TRX2	544.79	2593.83	2318.57	1548.59	1589.78	1756.81	635.21	559.96	805.2	1149.16	1156.24	1278.17
YCR083W	TRX3	144.04	581.6	561.86	407.75	338.1	460.35	116.44	106.88	106.45	99.18	123.19	116.59
YKR079C	TRZ1	697.39	33.55	181.36	321.99	294.94	332.65	732.72	601.06	514.15	399.58	344.35	346.31
YML028W	TSA1	4746.22	14118.1	15183.29	13121	13241.31	12522.12	4612.16	4452.25	6059.97	7381.35	8780.44	11076.89
YDR453C	TSA2	44.21	661.93	968.44	570	481.97	461.16	57.75	73.08	62.29	74.39	81.48	68.23
YBR265W	TSC10	591.85	201.32	234.7	329.56	346.32	313.95	474.28	429.33	432.61	392.91	435.53	414.54
YER093C	TSC11	286.66	342.66	343.75	363.19	307.27	340.79	365.41	306.93	267.27	319.48	322.04	304
YDL015C	TSC13	1812.63	1763.11	1600.24	1377.93	1199.27	1215.94	1605.55	1288.91	1258.2	1310.33	1060.21	1035.49
YBR058C-A	TSC3	326.59	311.14	270.26	258.94	262.05	219.6	511.2	281.35	351.07	366.21	339.5	377.41
YML100W	TSL1	202.51	28686.64	21117.21	6731.59	7123.69	6185.42	155.25	278.61	447.33	560.75	696.46	867.08
YDL060W	TSR1	1277.83	32.54	130.39	306.86	235.33	230.17	1320.6	1062.37	979.61	815.38	632.44	576.9
YLR435W	TSR2	820.03	25.42	56.9	111.81	102.77	103.29	1145.47	608.37	550.39	357.62	340.47	316.09
YOR006C	TSR3	502	173.87	270.26	273.23	278.49	298.49	519.72	358.99	296.71	267.03	236.68	204.68
YOL022C	TSR4	561.9	84.39	120.91	206.82	200.39	243.19	660.77	463.13	446.2	332.83	311.37	319.54
YKL033W	TTI1	345.13	125.06	213.36	239.6	250.75	338.35	294.41	304.19	345.41	300.4	300.7	295.36
YJR136C	TTI2	199.66	103.71	119.72	131.15	176.76	156.97	206.37	221.06	228.76	212.67	169.75	197.77
YML085C	TUB1	1294.94	966.97	641.28	588.5	772.8	771.86	677.81	946.35	832.38	878.32	888.52	913.72
YFL037W	TUB2	2404.48	1548.57	1222.11	1124.87	1335.95	1278.56	1711.57	1921.94	1824.45	2127.62	2181.53	2365.48
YML124C	TUB3	885.64	913.08	755.08	558.23	625.84	640.1	759.23	688.76	677.23	801.08	990.37	1050.17
YLR212C	TUB4	363.67	156.59	139.87	168.98	174.7	191.13	273.59	346.21	313.7	306.13	304.58	266.86
YOR187W	TUF1	1553.07	2632.46	2528.38	2047.98	1989.54	1843.02	1509.93	1327.27	1262.73	1083.36	914.71	1078.67
YKL034W	TUL1	239.59	555.17	649.58	627.17	719.36	687.27	235.72	313.32	346.54	379.56	440.38	488.81
YOR251C	TUM1	493.45	406.72	442.14	373.28	449.08	484.75	530.13	529.81	482.44	425.33	462.69	456
YCR084C	TUP1	1032.53	781.91	847.53	934.87	913.58	696.22	617.23	1067.85	922.98	824.92	869.12	935.31
YLR425W	TUS1	144.04	271.48	247.74	288.36	208.61	196.01	201.64	178.13	158.55	170.71	179.45	188.27
YDR100W	TVP15	266.69	946.63	897.32	564.12	595.01	587.23	225.31	199.14	221.97	290.87	261.9	273.77
YMR071C	TVP18	544.79	589.74	589.12	494.34	506.63	603.5	531.08	465.87	490.37	483.51	424.86	473.27
YDR084C	TVP23	248.15	457.55	475.33	341.33	358.65	383.08	247.08	224.71	231.03	232.69	252.2	281.54
YKR088C	TVP38	557.62	647.69	660.25	686.86	723.47	752.34	469.55	497.84	511.89	571.24	547.08	614.04
YGR080W	TWF1	242.45	618.21	497.85	383.36	318.57	365.19	195.96	201.88	226.5	284.19	286.15	329.04
YOR344C	TYE7	319.46	491.11	347.31	285.84	313.43	383.08	356.89	328.85	294.45	304.22	345.32	354.09
YBR166C	TYR1	636.06	304.02	366.28	353.1	348.37	361.93	702.43	674.14	679.5	659.93	581.03	622.68
YGR185C	TYS1	1319.19	451.45	486	524.6	433.67	418.05	1231.61	1086.12	1004.52	1125.32	1006.86	1001.81
YPL207W	TYW1	1476.06	132.18	221.66	462.39	506.63	539.24	1326.28	1197.56	825.59	775.33	596.55	560.49
YGL050W	TYW3	313.75	131.17	181.36	150.49	202.45	148.03	357.84	277.69	315.97	291.82	323.98	335.09
YOR295W	UAF30	134.06	41.69	58.08	100.04	80.16	87.03	175.13	126.06	106.45	143.05	147.44	127.82
YKL210W	UBA1	1721.36	2527.74	2050.67	1425.01	1500.37	1642.94	1381.19	1529.15	2019.24	2653.09	2393.96	2368.93
YDR390C	UBA2	453.51	215.56	241.81	210.18	234.3	276.53	524.45	435.73	428.08	414.84	370.54	386.91
YPR066W	UBA3	128.35	161.67	132.76	138.72	143.87	156.97	96.56	95.91	94	130.65	139.68	144.23
YHR111W	UBA4	375.08	298.94	222.85	233.72	291.85	308.25	359.73	373.61	373.72	372.88	392.85	401.59
YDR177W	UBC1	627.5	576.52	503.78	407.75	393.59	381.45	727.99	623.9	642.12	681.87	663.48	611.45
YOR339C	UBC11	22.82	11.18	23.71	65.58	51.38	54.49	19.88	27.4	16.99	29.56	13.58	14.68
YLR306W	UBC12	111.24	158.62	143.43	163.94	143.87	150.47	144.84	93.17	109.85	156.4	110.58	152.86
YDR092W	UBC13	262.41	316.22	260.78	231.2	280.55	282.23	255.6	255.77	237.82	373.84	370.54	338.54
YBR082C	UBC4	928.42	4357.95	2290.12	1324.96	1163.3	1068.72	1170.08	1240.49	1437.13	1406.65	1264.88	1382.67
YDR059C	UBC5	86.99	266.4	285.67	315.27	327.82	341.6	76.68	74.9	92.86	126.84	136.77	172.73
YER100W	UBC6	319.46	364.01	303.45	258.94	190.12	200.08	454.4	302.36	328.42	373.84	325.92	316.09
YMR022W	UBC7	310.9	803.26	699.36	589.34	598.09	559.58	387.19	354.43	347.68	414.84	466.57	515.59
YEL012W	UBC8	51.34	410.78	318.86	206.82	187.03	185.44	69.11	56.64	65.68	62.94	54.32	82.04
YDL064W	UBC9	262.41	126.08	124.46	149.65	145.93	156.97	160.93	215.58	207.25	195.5	221.16	189.13
YDL122W	UBP1	1012.56	253.18	379.32	545.62	432.64	427	1046.07	985.63	865.23	801.08	672.21	628.72
YNL186W	UBP10	905.6	152.52	270.26	478.37	462.44	484.75	994	863.23	749.71	661.84	625.65	600.22
YKR098C	UBP11	145.47	207.42	273.82	221.95	197.31	199.27	127.8	178.13	137.03	144.96	176.54	196.04
YJL197W	UBP12	539.08	382.31	419.62	416.99	355.57	370.88	615.33	540.77	474.51	501.63	506.34	538.9
YBL067C	UBP13	557.62	244.03	301.08	341.33	312.41	366.81	495.11	420.2	334.09	349.04	316.22	326.45
YBR058C	UBP14	454.94	303	320.05	348.05	362.76	390.4	436.41	418.37	440.54	396.72	394.79	405.9
YMR304W	UBP15	276.67	1241.5	1117.8	760	775.88	811.71	325.65	369.04	414.49	444.41	464.63	506.09
YPL072W	UBP16	89.85	113.88	139.87	150.49	146.95	147.21	96.56	126.97	98.53	100.13	108.64	104.5
YOR124C	UBP2	539.08	1355.38	1231.59	894.52	827.26	830.42	596.4	648.56	779.16	819.2	758.54	775.54
YER151C	UBP3	437.83	431.12	304.64	285	231.22	235.05	479.96	418.37	394.11	370.97	362.78	344.59
YER144C	UBP5	289.51	368.08	394.73	429.6	462.44	437.57	196.91	262.17	249.15	307.08	409.34	506.09
YFR010W	UBP6	693.11	1235.4	839.24	531.33	452.17	504.27	745.03	681.45	789.35	904.07	882.7	778.99
YIL156W	UBP7	211.07	293.85	289.23	226.99	252.8	238.31	193.12	233.85	212.91	202.18	198.85	228.86
YMR223W	UBP8	248.15	139.3	200.33	279.96	252.8	269.21	271.69	282.26	269.53	271.79	212.43	235.77
YER098W	UBP9	128.35	336.56	391.17	376.64	362.76	330.21	121.17	188.17	174.4	124.93	138.71	127.82
YGR184C	UBR1	764.42	1004.59	994.52	917.22	962.91	978.44	780.05	781.02	917.32	1056.66	998.13	980.22
YLR024C	UBR2	201.09	335.54	341.38	366.55	360.71	367.63	218.68	191.83	268.4	275.61	246.38	259.09
YBR165W	UBS1	165.43	202.34	176.62	142.08	156.2	190.32	227.2	269.47	257.08	284.19	200.79	234.91
YML013W	UBX2	231.04	467.72	379.32	299.29	337.07	349.73	136.32	224.71	283.12	327.11	317.19	346.31
YDL091C	UBX3	114.09	270.47	296.34	226.99	205.53	231.8	113.6	102.31	120.04	138.28	150.35	145.09
YMR067C	UBX4	266.69	401.63	297.53	322.83	310.35	284.67	235.72	286.83	337.48	421.52	432.62	405.9
YDR330W	UBX5	162.58	486.02	357.98	248.85	240.47	269.21	138.21	163.51	201.58	241.28	278.39	237.5
YJL048C	UBX6	643.19	2655.85	1644.1	1085.36	1286.62	1414.39	521.61	659.53	884.48	905.98	767.27	794.54
YBR273C	UBX7	270.97	698.53	605.72	388.41	320.63	352.99	315.24	268.56	303.51	349.04	326.89	316.95
YGR048W	UFD1	270.97	520.6	372.2	337.97	325.77	343.23	248.97	331.59	426.95	537.87	514.1	520.77
YDL190C	UFD2	496.3	783.94	729	612.88	601.18	575.03	531.08	555.39	662.51	589.36	603.34	662.4
YKL010C	UFD4	670.29	1324.87	1239.89	1134.12	1110.89	1093.12	671.19	691.5	772.36	787.73	770.18	772.95
YOR075W	UFE1	211.07	315.2	238.26	196.73	207.59	236.68	238.56	242.07	228.76	255.58	219.22	234.04
YML088W	UFO1	430.7	322.32	291.6	300.13	263.08	257.01	425.05	390.97	406.57	424.38	376.36	409.36
YGR019W	UGA1	366.52	1632.96	1780.41	1380.45	1403.77	1349.32	354.05	370.87	439.41	457.76	485	521.63
YBR006W	UGA2	203.94	1047.29	829.75	698.63	771.77	775.92	213	273.13	276.33	270.84	208.55	240.95
YDL170W	UGA3	222.48	186.07	139.87	160.58	178.81	228.55	187.44	233.85	237.82	323.29	257.05	264.27
YDL210W	UGA4	112.67	100.66	99.57	135.35	141.82	133.39	78.57	81.3	89.47	119.21	98.94	70.82
YDR470C	UGO1	191.1	256.23	295.15	266.51	298.02	325.33	159.04	233.85	232.16	249.86	256.08	234.04
YKL035W	UGP1	1250.73	28305.35	15617.13	3911.84	3454.97	2945.9	1026.19	1225.88	1227.62	1223.55	1121.32	1202.17
YDL169C	UGX2	9.98	167.77	129.2	126.11	102.77	116.31	5.68	5.48	14.72	15.26	19.4	15.55
YAR027W	UIP3	322.31	1166.26	1166.4	904.61	889.95	904.43	335.12	404.67	458.66	553.12	595.58	687.45
YPL186C	UIP4	18.54	1325.89	1294.41	606.15	523.08	483.94	40.71	40.19	53.23	52.45	48.5	57.86
YKR044W	UIP5	285.23	99.65	148.17	229.51	233.28	217.97	242.35	256.69	252.55	214.57	225.04	246.13
YPL003W	ULA1	228.18	629.39	793.01	703.68	744.02	727.94	230.04	292.31	280.86	297.54	312.34	319.54
YFR026C	ULI1	28.52	57.96	66.38	102.57	116.12	115.49	39.76	40.19	36.24	39.1	68.87	68.23
YPL020C	ULP1	315.18	265.38	231.15	289.21	249.72	239.12	445.88	346.21	340.88	343.32	314.28	325.59
YIL031W	ULP2	248.15	238.95	308.19	390.93	390.51	468.48	197.85	215.58	184.6	173.57	194.97	187.41
YOR191W	ULS1	473.48	364.01	414.88	340.49	409.01	379.83	378.67	447.6	416.76	401.49	448.14	436.13
YPL139C	UME1	298.06	251.15	231.15	207.66	209.64	213.09	309.56	322.45	315.97	351.9	288.09	250.45
YDR207C	UME6	232.46	108.8	61.64	142.92	118.18	122	243.29	197.31	240.09	247	242.5	227.13
YBR173C	UMP1	409.3	617.19	565.42	413.63	444.97	502.64	379.61	419.28	556.05	647.54	632.44	649.45
YML021C	UNG1	168.29	242	197.96	186.64	193.2	211.47	204.48	182.69	204.98	206.94	202.73	199.5
YDR213W	UPC2	154.02	207.42	143.43	138.72	132.57	115.49	152.41	140.67	132.5	123.98	122.22	119.18
YGR072W	UPF3	309.47	144.38	144.61	195.89	160.31	156.97	431.68	280.44	266.14	248.91	209.52	157.18
YLR193C	UPS1	65.6	159.64	142.24	122.74	127.43	93.53	68.16	90.43	70.21	74.39	61.11	95.86
YLR168C	UPS2	278.1	966.97	711.22	337.97	331.93	331.03	294.41	330.68	269.53	202.18	172.66	175.32
YDR185C	UPS3	172.56	115.91	193.21	211.86	257.94	243.19	166.61	200.96	181.2	169.75	174.6	186.54
YKL216W	URA1	1140.92	110.83	84.16	247.17	303.16	330.21	1250.55	993.86	817.66	591.27	538.35	557.04
YMR271C	URA10	82.72	545	529.86	274.07	320.63	305.81	88.99	91.35	129.1	114.44	107.67	106.23
