,Rep3@0min,Rep3@30min,Rep3@60min,Rep3@90min,Rep3@120min,Rep3@150min,Rep3@180min,Rep3@195min,Rep1@0min,Rep1@30min,Rep1@60min,Rep1@90min,Rep1@120min,Rep1@150min,Rep1@180min,Rep1@195min,Rep2@0min,Rep2@30min,Rep2@60min,Rep2@90min,Rep2@120min,Rep2@150min,Rep2@180min,Rep2@195min,Rep3@210min,Rep3@225min,Rep1@210min,Rep1@225min,Rep2@210min,Rep2@225min
yezG,5.39053662184401,5.74001192232479,5.04915251354277,4.31987287787094,4.31808512448809,4.27992961299686,3.2461060363379,2.73511954001519,5.64239456710901,5.67018976405235,5.22371522611308,5.02330495810254,4.5398634645312,4.35300481612094,4.15955538562651,4.46220653494041,5.64803701392459,5.84376040227004,5.37736782639601,4.66992375610354,4.70311293048454,4.09602116270903,3.57268900584903,4.48155980901841,3.03880654369072,1.97597678441591,4.24109177457208,3.3449287435311,3.53091963122745,2.92332806441628
yjcO,2.62771239441276,3.35648427347711,2.99003004776389,2.66236109095806,2.39934793028891,2.72143592346496,1.72055508409828,1.35568161431775,2.84564173192985,3.77157657750936,3.62327034249794,3.30507454367863,2.83229924916301,2.72915157920851,2.63476303074714,2.89141306256002,2.76143850445506,3.72121631448306,3.1620498144666,3.28752157402909,2.87309924607717,2.71768990216216,1.02895946015467,2.42106176900252,1.2683556650937,0.783762752191372,2.88131708559164,1.49008828467325,2.414691379552,1.14346577641507
yhdR,6.68632722569926,6.37887037910348,5.99629233559721,5.57782636886725,5.49560575804973,5.35213416748597,5.06026116700897,5.17128821260506,6.2266442743676,6.30200152953909,6.10977065947955,5.82977851729081,5.68172092192665,5.52849722453811,5.425677263721,5.63705094207606,6.7035561154965,6.40157511307919,6.25861553438887,5.79225898154315,5.57229076694416,5.28140358211909,5.0783106285596,5.14056474773193,5.47711251642601,5.1537208219713,5.58702979983987,5.9726577249613,5.23196591538786,5.46886505065022
yisV,3.19346913991047,3.36099165221545,3.35800133295406,2.86948931119314,2.7813327335977,3.33551475910372,3.37581915995224,3.59972526359608,3.15236710077084,3.2459123993773,2.66241207366936,2.34854379330069,2.83229924916301,3.08426323430282,3.12945158048072,2.80634570081522,3.2309512291387,2.50253876225767,2.8682681501362,2.90691472286396,2.61144679261732,2.96139968515211,3.53666942904742,2.80479749460902,3.658225170658,4.34965879290307,2.79375367869126,3.76878585698973,3.41652307779327,3.74742185073662
yocR,6.77005666785217,7.6559112084348,7.97846522117597,7.64982812663794,7.5951335645588,7.76000294996671,8.30421247842676,8.36840214917535,7.34723283757759,7.9589014539931,8.30824125133429,7.73394927291189,7.72699996002974,7.69041821590194,7.52413256163635,7.66230495546337,7.22436386451624,7.80941445225795,8.10468447137366,8.01525843273878,7.53118694845125,7.59601927220791,8.18616950312756,7.63189788997231,8.17990749602139,8.56576409281499,7.57413437533043,7.90017285042331,8.02357368511955,7.96134306723107
mntC,5.84325771830154,4.61121072227271,4.805430566484,5.10872378370259,4.98630269851632,5.04899353340684,5.29771146980448,5.12261069641078,4.52868177305873,3.60611982584936,4.35201428916801,4.32556718525595,4.6060219112636,5.00255467293568,5.10449616277,4.87807092032282,4.04081778767512,3.78820369831311,4.36747374834883,4.40176902145275,4.88097943566713,5.2214500597238,5.23936181854115,5.03281396787812,5.31233519537299,5.3202477760476,5.06750534817108,5.00968930854906,4.91272407602513,5.00944850402459
B4U62_RS22985,-0.0073601827937948,0.957111127848261,1.68473268377141,1.19765919246924,1.57584799549439,1.16840793991548,1.86011069482501,1.80674694172624,0.52237545870206,0.862911790570505,0.593804187675264,0.28286173066473,0.305136547137749,0.803474699768239,1.6836307831394,1.05225498024087,-0.248648312929205,-0.736770544625459,0.148609765090157,1.40913196635111,0.770636021042452,1.13840819217551,1.76134092842903,1.33046952776184,2.09710822421221,1.95039737375335,1.19629029352112,0.482895696442734,1.65927035343807,1.2885865406253
aprX,4.29602530907818,3.31527133657397,1.71830234656965,1.39705318703553,0.537458456352181,1.35938413776794,0.926721587497838,1.2560383849859,3.35803510816171,2.15846676803463,1.56579599915409,1.42192797645234,1.82194579493588,1.02954602338046,0.81131433459889,1.21512300559502,5.09913758337583,3.47238311596565,2.10326561985433,1.40913196635111,1.50857175694916,1.46473163723337,1.5463201390924,1.33046952776184,1.3836004535023,1.27080895398781,0.859331618091187,0.482895696442734,1.07121043221456,0.800380493035063
rpoE,8.32375504260096,8.86724669607894,9.01343390109218,8.88921939528675,8.87595108356477,9.03828470623355,9.25288591322295,9.35040211799503,8.8329804502162,9.59075263474132,9.5607855266063,9.37969228054532,9.29778941584503,9.13899701805014,8.96092680460527,9.45700199967611,9.00999119812353,9.68461921890747,9.54374017034215,9.31837185146575,9.22004457386284,8.9458789019483,9.3924829110851,9.05132306102303,9.03994904766761,9.48943254206543,9.21276747979884,9.45480223375602,9.40025143380614,9.27757209132506
alaT,8.05792869089907,7.89495774499528,8.10461006563228,8.11009411295879,8.20020984292724,8.23242664771091,8.29783289832201,8.32795154065615,7.79844599811445,8.00647086625276,8.06211989542905,8.17396953501119,8.32493859331938,8.27975493288815,8.26564242499927,8.47811032016955,8.03083692877798,7.99099463388312,8.1681862824514,8.29055140124709,8.39151490502242,8.23601631719399,8.41122609437719,8.27521826288585,8.51932976302178,8.52843416697744,8.37944968265648,8.3887156372789,8.47774609203069,8.47537270514368
xkdB,2.23641818501806,2.64065412538417,4.35811796415214,3.62818463281309,3.93434519768707,4.5453298188675,4.4729750623116,4.16432658069216,1.3837240680289,2.36093620679154,3.69281392757563,3.09884311117035,3.69706727234559,4.70995673365006,4.11863849362908,3.80059379491125,1.9001978117125,4.01021561667019,4.4640611797753,4.16398281107875,4.03917853066048,5.32059212833036,4.64628185520484,4.91347074692274,3.99672894907335,3.7070614753811,3.95254897394889,3.40223074773575,4.36081793921745,3.91329607373564
putB,3.53802886551665,2.09797550526009,-0.405150149291832,-0.165948738724026,0.0485490785386901,0.538371995842385,0.425544288557738,-1.56102954154762,2.72696857319119,1.20912310630631,0.548346493229367,-0.581982007110895,0.305136547137749,-0.352856017758595,0.327779203126733,-0.143382523083803,3.08899144282421,0.890412946897385,0.409672343683739,-0.39563037529957,0.0846640624691361,-0.491260407663623,0.139750477162611,0.245016652288185,0.68490304088417,0.662975304319888,-1.56102954154762,1.07265723808647,0.653068848059009,0.665129171693399
yhcO,-0.925937632531872,-0.466912381243998,0.131885359111241,0.142500233875253,-0.403354428713601,0.331451722646127,-0.0701051486875703,0.929831919996684,-1.56102954154762,-0.265041964925411,0.350676830191676,0.0980462143847435,0.435614561813501,0.338185932951763,-0.327358294775121,0.625447467610074,0.0429600788238611,-1.17339112001078,-0.360905335436494,-0.123237249731515,0.262349641470488,-0.929181428340591,-0.801836544649606,0.292780110731747,-0.571807082858004,-0.407897561736192,0.418889837625032,-0.413881448787418,-0.414827259841825,-1.01520132848557
yqjQ,5.14901062798272,4.80726321888685,4.93778560758219,4.85700742994383,5.08713020999588,5.02335083451094,5.47826565333066,5.68862598601486,4.92888653923936,4.91666227987621,4.60051274945048,4.48955435841458,4.87493586686108,4.92558421817426,5.21538023127693,4.80137753029418,4.88570782735402,4.640465330439,4.62054939612296,4.62445082668849,4.9031205520767,5.09939789891593,5.21221614917415,5.03014777590975,5.85208848606407,5.93167612606471,5.15092024305063,5.64149974945765,5.46853716538137,5.81078390247103
yhaR,1.26341319286386,1.00397552669472,0.318563044568695,0.529846118305122,1.00551889910497,0.688308592795826,1.59296919199437,2.44959071333318,0.700907279737833,1.26402910323872,1.20478756362898,0.522085793214573,0.734964840714236,1.26992155596881,1.66480577037434,2.21982069629539,1.37928761945301,0.573438384129224,-0.002080272509023,0.680462266125455,1.38815101999486,1.5589377900092,1.65783269723853,1.1058048362045,3.01516991364504,3.30444988713688,2.64156060877876,3.43398104813124,2.688889484322,3.93550900227922
yjbH,7.76781498039572,7.28664893359936,6.68598355650764,6.59696814135006,6.63548329742929,6.91331591098779,7.22144212950348,7.38027089174596,7.23683053348807,7.16646364425641,6.8558065396558,6.74659930055252,6.83555104844358,6.84684142810564,6.80611161001601,7.16330653710076,7.86553677311052,7.52393263057595,6.89928537665975,6.89640324901247,6.54090586876152,6.78003125042883,7.26912265550817,6.8968674583136,7.45684312205508,7.86576884141519,6.95069073341016,7.54244171094745,7.26853275873959,7.59397707997557
yjzD,6.32636152744507,6.9652074960079,7.09983338799203,6.76421837085484,7.01247115586497,7.0870862495132,7.29554854581787,7.41027523726093,6.36421698878825,6.77459055550804,7.24090904101479,7.09614304411067,7.05824638647636,6.74747661807898,6.7055070632526,7.26875559023411,6.67100399545375,7.14121657128075,7.46204299228208,6.83651115732265,7.20339169038234,6.54199612068426,7.71137307530037,7.07945211196394,7.15006172297126,7.56810542582751,7.02322777675045,7.08830774243556,7.57934060239198,7.62335209784375
natA,6.21732140124019,6.03052893921744,3.89797693265647,3.47120120959815,3.30227905583029,3.78722686262196,4.15834481778024,4.41589973308411,5.74775095614355,5.24987346054829,3.94603154762209,3.25068162402542,3.49740097045595,3.71638343337822,3.84804343367498,3.90657336183344,5.98940026761393,5.32326378949075,3.91721584581107,3.37798515787282,3.68602696699392,4.11939912008942,4.2208127562581,4.03176705607284,4.5510438793817,4.28461692532465,4.24439835392569,4.35838368952631,4.39344386257788,4.47986293131077
spoIIT,8.80830353503388,8.97325935480399,9.31251299661529,8.8467068391994,8.74553747828356,8.69755393888348,8.47701817058779,8.45204498326375,9.30790402340554,9.65282576274755,9.9987285535727,9.52934695253947,9.16330038145301,8.80859515823538,8.51887818543556,8.69131466488154,9.29770150522824,9.57101413951209,9.64844127848105,9.12784047574777,8.97740571422148,8.69929449461347,8.66002592794976,8.6341805978417,8.48371291273687,8.2686862149263,8.45524611518197,8.46080660894429,8.57027935469415,8.40779740122562
yofA,5.07205554947575,5.06517600703599,4.35010973642363,4.56748920093277,4.60862078650959,4.80267907809867,5.14003050392915,5.27674504867548,5.30534691602044,4.86875369346421,5.04909245887628,4.65155910825583,4.48566614432243,4.40685663829806,4.66724909318779,4.82679781467874,5.70910658639571,5.03688588083302,4.88313672639625,5.0935628168861,4.60971246522392,4.5788883254669,5.00111190268082,4.78967676147701,5.12075491480444,5.51385923913309,4.61770968079007,5.12602479280699,5.03924653747294,5.13313151752359
yokH,5.0104714601839,4.68496776799989,3.96593046563089,3.40907348963762,3.77494091523564,3.84691991349024,3.45134051182777,2.73511954001519,4.53576011394427,4.50273656976386,3.86027655828086,3.8014904795511,3.68836828377279,3.70004271470537,3.85777319846512,4.01796484163885,4.76418429892778,4.40821374189966,4.12844255961472,3.95455347281659,3.97094109538925,3.88489660321913,3.41496367246497,4.01568375815598,2.75469641218874,2.8166066091479,3.97262517348957,3.8297291964585,3.44013958217206,3.47152157568641
yonO,0.902714860157721,1.87661656770117,1.48468451610814,1.86928208498737,1.05463803640758,1.29849171752774,0.484258115223828,-1.56102954154762,1.50409199242726,1.44124520145405,1.44696843452689,1.21021834662311,1.24248943218458,-0.496118273370227,-0.183961068857878,0.690193422881652,1.21324626492534,1.58633883023846,1.91981594386742,2.00892759363909,1.13730761410328,1.51260351980428,0.539807560293381,1.39820281305871,0.0095449378015722,-1.56102954154762,0.859331618091187,-1.56102954154762,-0.204906250654706,-0.310325912774722
ynzK,0.486465066752657,1.71700244424899,1.34123104668201,1.57220560533578,1.19269382958126,1.02542190747455,1.83776887273051,1.35568161431775,1.42497267860752,1.93983180094376,1.89118881105677,0.962008188990392,1.19414823462007,1.96047298225987,1.32446710608828,1.49430291342088,1.82542049744117,1.56102251693658,1.42456270200772,1.57129296926707,1.46953776934603,1.25557751399424,1.42546075979016,1.39820281305871,1.05311420365191,1.27080895398781,0.926742820072465,1.22561822703789,1.14970245293695,0.515874003901462
speE,8.20675146890075,9.04696746668796,9.28153081483855,9.37305775223422,9.3540771270743,9.50092433996091,9.52739400074782,9.58904272026868,9.0990851817197,9.64484750825593,9.98859329083727,9.90098357178057,9.72453698964166,9.55703463941481,9.33341232272033,9.54865451412347,8.95979776890888,9.64817432039584,9.73306758627886,9.5395664524854,9.57208444162532,9.32455988233403,9.53257454411906,9.45213063205636,9.3744472636124,9.33614767608445,9.39219353060632,9.29500971166967,9.44081408920966,9.17082895245725
yxzC,4.30972515301411,2.80184109233018,2.12102586953401,1.88596559028911,2.73688124242657,2.30791340329572,2.24674236841913,1.53643099317969,3.72302168539643,2.12918964195115,1.65427873884805,1.87453815175649,1.95844594100904,1.86109131429317,3.00025752564795,2.31527726321899,3.11538758796335,1.83892826571455,1.30126448702261,0.727100722770223,2.02165504474752,2.78745730124447,1.90388466548983,2.766865290752,1.14309942357257,0.783762752191372,2.48264192842944,2.13652505299463,1.85937741764389,1.65269832106623
yyaO,3.15350953958255,3.178963156262,2.99688514556195,3.08710975555943,2.2171882080378,2.87530267330868,3.14054418724615,3.59972526359608,3.07673550631546,3.51851014801885,3.31936934022709,3.09267159936568,3.38883511568432,2.95251325922838,2.98516155805122,3.01028999900304,3.77214533762676,3.57712003231971,3.20281519722571,2.84482538829318,2.97416737557239,2.49747212274544,3.05641484627832,3.03500017413993,3.42699987662473,4.10500111209884,3.34273086875684,3.44959795469112,3.6232180060757,3.07777558700012
ycdC,5.5833362386552,5.87849238977062,5.20675811997617,4.93523535504192,4.78634870513729,4.88781977457828,4.41379065944713,4.32046782462424,5.98602793210803,5.55381847089398,5.58055480811372,5.30266815443767,5.05659152626778,5.05006684820789,4.6385918934141,4.77922643664609,5.95838555272469,5.61841003752911,5.50509665384659,5.02054977914738,4.90128838235782,4.84973475836431,4.57348631234065,4.67146649248385,4.60745740459165,3.9328298535832,4.5867831442572,4.50385168094467,4.49465355527391,4.39691143590268
cdsA,6.77088228006138,7.11147908709898,7.52488961705227,7.56236481411933,7.80076284428679,7.56616728571712,7.6562873852916,7.60002321647371,6.74319407101605,6.81134453002347,6.39861217475329,6.71430363560585,7.1181745611571,7.48490783678184,7.75247455299168,7.16175916324706,6.18340181780747,6.59327409570327,6.68478832167974,7.14475663640908,7.23282852572457,7.70980549172137,7.67082082426375,7.68794687865199,7.43807842992458,6.86658196432544,7.49895436539497,7.27025384763318,7.34506582796227,7.15928390036259
yndJ,4.93144708650923,5.53987930193095,5.41813666587974,5.3260370526197,5.48220340700301,5.17078569582533,5.24774842116419,5.46701713014269,5.00055924360796,5.07090025892646,4.7955083521954,4.92078424624852,4.92578045480602,5.10073976090996,5.37300990815274,5.09684281977237,4.55060263971964,4.95421957368269,4.96158727262074,5.1459955689478,5.12971177741091,5.05765141360311,5.05812483472033,5.23620466387636,5.35061311055596,4.93966420786351,5.29181381896436,5.43145200081703,4.97333082514317,5.24111054045674
exoR,6.89686535640798,6.52560919049279,6.59177640581225,6.70198324176047,6.53845878550811,6.62562621943561,7.22950918512791,7.36764470530506,6.69658391321004,6.63576033199051,7.03694531599006,6.90510934213443,6.77777914208968,6.73850385226968,6.45737858089152,6.82196762165386,7.18065913980999,6.76523657936114,6.92126304247225,6.99855372030559,6.73340939809657,6.66094722513223,7.1930633186892,6.66561917095285,7.09193300062166,7.62731649231248,6.68043298563619,7.07452450047861,7.13200559131567,7.1561345101923
rplL,11.2537058552456,11.7868116149988,11.9126812252358,12.1209721378785,12.2660779128618,12.4514961559171,12.7874740304404,12.9933273059928,11.4343545295897,11.9560868853702,11.9199312057633,12.1558620189027,12.3196628645735,12.3984607603422,12.3222834175152,12.6049524988949,11.2905278527561,11.9790352077762,12.0952134090354,12.4339540761741,12.3688694530538,12.3442186283806,12.896682424315,12.4546508066292,12.985797936838,13.3229266237913,12.4359875937524,12.8462510906561,12.9160226002113,12.9789655662298
B4U62_RS09850,8.60062797576012,6.45989419010053,7.55074213049201,7.02367868249497,7.05382788122066,7.28153104158334,7.644268446179,7.72057301557456,7.29465310658235,7.00157130393436,7.87456447742987,7.20670962117143,7.02408495912219,6.97333230223678,6.42418211451774,7.1017909076008,8.4913971085894,6.9263218268633,7.60685413084916,7.23879055787757,6.99155050187937,6.7547502226537,7.46534592869846,6.9682457843566,6.85951105529015,8.10589500963721,6.76919449642483,7.10319532818873,7.38718726316118,7.549662043238
sweD,6.50915543562659,7.0844778085044,7.12898804215003,6.83251198796689,6.8243556912082,6.5095286403574,5.71883620169741,5.07829931520509,7.22775342397441,7.76017256145248,7.9975213042876,7.47957617384457,7.24371577994643,6.98686629602885,6.62196557604615,7.12539638797995,7.31654860070511,7.82412065043987,7.73696031351905,7.29598453917502,7.14536396463551,6.69959118727248,6.0014081828462,6.52214281313699,5.10963744121966,4.74139124016108,6.70163779408848,5.51732224376205,5.92843709291093,5.21410699062575
rpsU,11.4215938975069,11.5563826644707,11.4894673110008,11.2301770427871,11.2332211792172,11.0807827279918,11.232083638566,11.5072565809234,11.8459754297089,12.1926036995281,12.3765755070601,11.9988231257984,11.7031378585941,11.3747909733087,11.0558513134287,11.5300220898079,12.0971861899493,12.2880608330678,12.0100401089932,11.7182428439154,11.5250739592775,11.089662889723,11.48216353456,11.093602957698,10.8504885748303,11.2240609516704,11.2571840245389,11.5615602729328,11.4938882982584,11.3449712847954
pheA,8.32459873633679,7.84535516456954,7.66543621890695,7.58233556967533,7.75969501111382,7.75753070160348,7.81338525781663,7.92550688606773,8.06808833873305,7.32010694853634,7.22022320869565,7.47987176160299,7.55104617447427,7.72439466017407,7.71235895668868,7.50050689890651,7.78293493628182,7.37390665874819,7.37011750190835,7.27308364427671,7.44766029769468,7.73493365539383,7.72863771914547,7.81806548662663,7.71244909015799,7.61972973749329,7.57183306434476,7.42292941743131,7.67906032526647,7.57994381932095
ykoI,4.09972102341451,4.10679700098025,3.73533758826683,3.62818463281309,3.73028895996494,3.64160707398264,2.76770283141734,1.69703549202806,4.50723596185572,4.02307153680407,3.94164298100016,3.88599720549684,3.55116731995269,3.60670244442383,3.44844070915754,3.48650010977027,4.20467496848906,4.13126232088911,3.76608655921691,3.12287370117328,3.4507535561344,3.79580689051067,2.93989915299974,3.62842360285756,2.79689354057638,0.947868962989688,3.20696055356868,2.28318751846442,2.63533583507596,2.02832601158918
racA,4.65561027760247,4.7789111984067,4.69173476751149,4.49321306453724,4.61682087054661,4.68866103261675,5.23284386501476,5.45583271368502,5.19043978189856,4.99584147900758,5.34332399234791,5.08055803151704,4.72987870732053,4.56409657014114,4.6385918934141,4.74534873854864,5.3664014268032,5.38227129252891,5.14161087430422,5.0935628168861,4.7301997649319,4.61771165120766,5.04279795366063,4.52765534992685,5.36470948535147,6.12127416215143,4.62787293570841,5.24266735801118,5.2364689278288,5.40130948926598
pta,8.4745360261142,9.95899474352763,10.35156286347,10.1963337297465,10.1898877378113,10.207789994262,10.3713584229058,10.5228446863012,9.16647557935208,10.5525142011315,10.4475732852628,10.4194816096182,10.3280886087549,10.1845281218636,10.0892290338712,10.4087613510555,9.17562274768863,10.7279854053945,10.7208002069557,10.718230134084,10.3005773184029,10.0822963532193,10.5355561274159,10.1853013323986,10.5071869380988,10.6956459507286,10.2480027287399,10.6028134134113,10.5512416247357,10.5629927457005
ywcI,0.386582836262925,-0.344443449971752,-0.334610007362832,-1.39060815889726,0.0485490785386901,-0.494006800809621,0.300422101252734,-0.748809943116579,-0.727854952798799,0.139113689288757,-0.690162548492083,-0.113972453768668,-0.803867162341872,0.0594997661079261,-0.404782056724889,-0.260872047300345,0.730048465639944,0.295010471136752,-0.839615534061219,-0.731711374575846,0.0846640624691361,-0.313787521203171,-0.533298387471833,-0.784185243394904,0.0095449378015722,-0.700285593493282,-0.0148322927934252,-0.956379424586087,0.354785261875379,-0.310325912774722
B4U62_RS18560,1.37187073181405,1.61502779650767,1.36261857971737,0.529846118305122,0.669458954735651,0.735013802134685,1.16071024898779,0.254424085310227,1.08234067743316,1.70206312441072,1.44696843452689,0.484869440257775,0.110497604058299,0.535274019114449,0.549226086668609,0.332790250066663,1.8757001768133,2.62974397923221,1.91981594386742,1.46523542687845,0.407372583642205,0.495521082838684,1.14833803322877,-0.281999312253433,1.18607121947098,1.31156332758796,0.926742820072465,1.78910586737069,0.419579992741568,1.19347898883844
ykkB,2.38185591804573,2.72699372606857,1.6676503133769,1.57220560533578,1.35834988615533,1.35938413776794,1.08685182553817,0.617711854228687,2.47536065050974,2.06879035384015,2.59694266834083,1.21021834662311,1.65339929935091,0.833748175342972,0.704763111005848,1.58222185730449,2.85839328408673,2.88568225336586,2.19848996566942,1.64601388772873,1.68931513637477,0.542398371064072,0.755731877484468,1.25939889450615,1.4903164027436,0.307624490199584,1.05279331578797,2.05719522820914,1.42686819777475,1.85270284172151
yoyI,2.0958981306002,1.68859483963996,1.81456455635055,1.76491433867433,1.70453236809934,1.81562434181665,1.36199174517781,1.97287661009335,2.14594219192425,1.97316812075675,2.59694266834083,1.77013015934082,1.2892632123885,1.75435378870184,1.54638574937405,1.72811820373778,1.97128953771695,1.50901685448649,2.37193299419177,1.62153440780414,1.75571531217424,1.31077670784413,1.81043712222122,1.46289817412998,1.30780236930009,0.998669551549299,1.16871006015285,0.989631312709801,1.29493113385719,1.03791678573103
ytzG,5.81551805035043,5.78850116428961,5.9825437366132,5.86547054567517,5.82778088111114,6.1337996795141,6.47548706151137,6.76993277002009,5.54986476465375,5.74084781428482,5.68794980537855,5.5725332949948,5.90369165829593,5.98482621535683,5.86869821163322,5.99114027843159,5.76185917387601,5.76695933782495,5.81973077296794,5.97243826804703,5.81738087390968,5.84357288926086,6.47288310378434,6.0253266490535,6.64622560952312,6.95686254400792,5.88590362204228,6.42380061294302,6.44852296504274,6.3726310250884
yrbE,3.07546459260445,3.10027245920746,3.35266702468104,4.42635490055616,5.17860192255616,6.02993070706606,6.81769930338501,7.2592349799139,2.67662400792735,4.78675485676278,3.93282559452359,5.02330495810254,5.56895242152093,6.17640044421566,6.62196557604615,6.93356491992483,3.05666504226983,4.38676000678003,4.39034398301833,4.68771905679714,5.79486009944443,6.08137780407158,6.98494497219024,6.6237890697726,7.6953541183243,8.15990154506821,7.14720135266131,7.6212641462071,7.46023149109636,7.67652493088978
gltA,4.71515830627387,2.79519499274362,2.5794661964831,3.53076357636382,3.71509249273644,3.38760539853262,3.37581915995224,3.86788456222459,3.29268349299092,2.21529673497975,1.81645950665676,2.7208251170658,3.37263663408034,3.38952887735933,3.74579283065901,3.70591275154727,3.82747951284636,1.99830993755306,2.46104841384934,2.68862918894545,3.44573416237092,4.04403066208276,3.68225667716218,3.96073972525249,3.94137003177589,3.72225570725289,3.90737259300204,3.72454005187709,4.12860933975931,3.49165030714378
yoxB,1.35435127871069,-0.0772500143982761,3.05058396139421,1.39705318703553,0.790387893161893,0.640040635637642,0.839457279851045,-1.23682922289103,0.0286534904050133,0.631943762189792,2.92502021056218,1.23284320471748,0.954005089298754,0.535274019114449,-0.665619327328552,0.48652702508758,0.392907197675644,0.76298949820162,3.09556774317221,1.6937609216813,0.833475013973144,0.235140085694703,-0.801836544649606,-0.392122337218487,0.68490304088417,0.724632752395987,0.509624992756643,0.482895696442734,0.215752471050516,-0.310325912774722
hbs,11.0190207829023,11.7298216037023,12.0195651190581,12.1288783155691,12.2343759205059,12.479228519324,12.9707261507971,13.1261009855128,11.345107702372,11.8959004618945,11.861272966805,11.9793204180004,12.1753293462594,12.3767014934859,12.237327150181,12.7876674271907,11.554259527799,12.1386596285952,12.1836148857933,12.6370208064855,12.4650549005976,12.2313413530007,12.9479602709027,12.5582696556357,12.8839597906904,13.8507256487125,12.5522772697064,13.0695581934528,13.1074746436263,13.3692208840824
spoVB,0.776853453417183,0.514617669143436,0.700879632617057,0.690421192270024,0.669458954735651,1.81562434181665,1.64536511681666,1.69703549202806,0.766561340161286,0.673098453014887,0.548346493229367,1.49861657872486,0.801013280788105,0.920934030211731,1.27567184251983,1.41989411788504,1.23266758120143,0.76298949820162,1.60918922724988,0.940045844946384,0.770636021042452,1.07605036205571,1.14833803322877,0.630184054013064,1.93020712521103,2.71393475758627,0.991144283605746,1.07265723808647,1.81189213377475,1.50208173442338
treR,7.24644770594295,7.38854050794664,7.6702685126777,8.42028855615688,8.74880578741429,9.03668347327172,9.42175406198369,9.71032877954355,7.34689751862096,7.95094919256881,7.59731544296727,8.34581615044342,8.77828126003092,9.06615816581642,9.34297299902968,9.35066571038475,7.48564970876108,7.90526152395897,7.85629763809994,8.53623861978947,8.98196367920329,9.19931735887071,9.43272675795968,9.27104550417686,9.96890559998424,10.0959311529955,9.47765028427688,9.83540238158856,9.73310567768842,9.94055193710681
galM,4.0130546180794,3.73890669033474,3.83433859174264,3.15062037144994,3.20772779067763,2.84368463980434,2.71963860167963,3.12227883392358,3.46077752141774,3.7950693356445,3.43628237904985,3.11720080853698,2.99633915044986,2.94559905711192,3.01519716749374,3.12597578449278,3.27844614407281,3.61451569014771,3.38591993753209,3.20754517314101,3.61625992836125,3.26374078924165,3.43075032868651,2.99180478640049,3.48837222609742,3.03919699361952,3.19333795247446,3.96083752542945,3.46337570944908,3.84452842232275
yneQ,5.08671789892461,5.02974662791044,5.07529622557547,4.79652408928613,4.63308252490458,4.55837440023883,3.87540900753784,3.9418983403634,5.19193409672184,5.35161112646015,5.47518467094338,5.379455326917,5.22845048080375,4.78353319431469,4.34835518586049,4.82499685953634,5.34871007845782,5.64123825025378,5.58106055874419,4.96569113578989,5.1044539891707,4.46488101042168,4.342640393127,4.41362886643359,3.53066428818217,3.3245012710258,4.4842319009512,3.97709265474574,4.18560847913919,3.74742185073662
rsoA,1.88025307754394,1.52148995900553,0.559866174370718,0.800114343699988,-0.276433159495607,0.590101721027195,0.233541393296674,0.0314931624286044,1.86042116412831,1.68204144432623,1.44696843452689,0.934666633890475,0.801013280788105,0.86339942744532,0.327779203126733,0.782170095503747,2.17575785090073,2.17557597202847,1.50127103626029,0.421557986690917,0.770636021042452,0.235140085694703,-0.205887457785565,0.0897979402192023,-0.195794060047221,-1.06739526943874,-0.14721803406426,0.0630431392170216,0.419579992741568,0.161126422510513
acoA,-0.764114340543645,-0.0772500143982761,-0.203103226347138,-0.751760946608984,-1.06500147734553,-0.390111737181503,-1.15045356349776,-0.97228198695623,-1.2702339741813,-1.38175589412632,-0.926429104403453,-1.04337259852844,-0.456510609837849,-0.22254368977744,-0.573333456576962,-0.858983406938725,-0.922893887169042,-0.215490812981257,-0.360905335436494,-0.39563037529957,-0.637755823199898,-1.56102954154762,-0.111410594304617,-1.12093897507856,-1.08175144721789,-1.06739526943874,0.163426878393476,-0.800470843639892,0.419579992741568,-0.62013638997659
psdS,5.90773446171364,5.63785212111961,5.64672521157915,5.58550727429207,5.70239034715678,5.62438011185018,5.70038077330392,5.87019025925171,5.79374653352077,5.28182040620188,5.09723759522754,5.33831595458469,5.30014695662624,5.31708270610486,5.68704777459788,5.23209589924732,5.15746056917892,5.13236226493584,5.10674491706224,5.24145820943478,5.21331024437499,5.63365860176835,5.61936767875585,5.65666449337064,5.99789516548264,5.62918496854875,5.57788481928744,5.8877903202856,5.65836370931764,5.76396872778612
mbl,9.8245554049209,9.99736426896135,10.2170394106902,10.3638765092822,10.2775179140994,10.4976271186815,10.8990553215949,11.1424193300002,9.80163859010293,10.3383656711736,10.6434052760503,10.450843487948,10.3834100359317,10.4451274921466,10.4004605234045,10.5775688199366,9.93032836825819,10.3154706845727,10.4650483742774,10.6073879720234,10.3806750506773,10.3817527039977,10.7986306857618,10.4265962163449,10.9994797933251,11.4589420507126,10.5092273371955,10.8828273320506,10.9741538366747,10.9143831803623
