,Rep2@30min,Rep2@0min,Rep1@180min,Rep1@150min,Rep3@240min,Rep3@0min,Rep2@240min,Rep3@195min,Rep3@225min,Rep1@225min,Rep2@225min,Rep2@180min,Rep1@30min,Rep1@195min,Rep3@180min,Rep1@0min,Rep3@150min,Rep2@150min,Rep1@60min,Rep3@210min,Rep2@120min,Rep3@120min,Rep2@60min,Rep2@90min,Rep2@210min,Rep1@210min,Rep3@90min,Rep2@195min,Rep1@90min,Rep3@60min,Rep1@120min,Rep3@30min,Rep1@240min
yobT,3.10298455427172,3.53853000398775,3.06630024404489,3.46399884802849,2.50229459120698,4.40852598705589,3.09282191969018,3.39244354993458,2.05010145057255,2.6773197243881,2.39181953264965,3.02555956118225,2.84795327274624,2.79902504570921,2.6572150793654,2.78356606528409,3.15836557806794,3.42877833565873,3.10062540854501,2.78296451735303,3.04889132097779,3.15239199094251,2.97298470429481,2.97612850382012,2.91920341626227,2.82058520411461,3.10146681287359,2.94727607239258,3.27813441093527,2.76758745124232,3.24200922070937,2.26119532910019,2.48184043467386
B4U62_RS11785,3.40994553706782,3.47878835167558,3.18995412359601,3.63276361840954,1.95984757802917,3.3341716434082,2.35711840388266,2.17736475308693,2.29332317598455,2.21171917274945,2.08241735440653,2.11402320471472,3.72830081865927,3.20010149230685,2.64439958640988,3.41544656347639,3.14112805753309,3.5252839059234,3.59560406931412,2.26684420674002,3.5287759917836,3.10654250980023,3.19706162138089,3.2718770476541,2.17301663094589,3.15168092915653,3.27616546376744,3.06656861407646,3.72774225205714,3.27583862326444,3.61682099701213,3.24385372459541,2.77666382810728
yqkC,6.42807182535728,6.78720705504839,6.21849933721015,6.45909123202991,6.40701005589821,6.45007308381457,6.44269734491066,6.41891771621988,6.55909083080525,6.31290864302834,6.54144771701982,6.6307093644254,6.10742926859388,6.61867856485077,6.56065631542905,6.21125308267209,6.49433683561867,6.31023530647912,6.00955304161085,6.09692069009083,6.46913092964793,6.19939872842941,6.27714048531438,6.75375322439735,6.6560383353873,6.35220642398767,6.15335585824725,6.50496320522725,6.0787893901244,6.16327278771586,6.24285963704402,6.29949590606153,7.18079332665633
B4U62_RS04075,1.61121854500752,1.23266758120143,2.52422554341468,1.90452433861096,2.78843795560477,1.79190946287996,3.10386265052494,2.84207608285437,4.09336181751483,2.55270799608082,2.57277184724725,2.63381317974321,1.3169218762777,2.00757586665678,2.88129243483781,1.46507464360582,2.05532109800198,2.05553385168202,1.73764687054068,3.4089744654421,2.19916923311374,1.878302298293,2.07844399536407,1.71705463934282,2.86206827538181,2.40203030114134,1.76491433867433,2.19216123296445,1.91707049194389,1.87534662672467,1.65339929935091,1.53750684099221,3.15433749836311
glcK,5.66668093762583,5.12924157932457,6.42697784878955,6.23428509251304,3.88854406795409,5.64767706286909,4.33614567882285,4.86801652374311,4.00914636309304,5.46641577824936,5.03710379761529,5.44378667133349,5.96763050103059,6.17203631785035,5.36565551315768,5.30948286459696,6.28663128575526,6.39329560673854,5.40359844960682,5.21713535037578,6.09011047566476,6.06051230853363,5.77987079558569,5.83680112936325,5.34887014033026,6.22491981481207,6.09894038340525,6.26754798617444,5.7378601309379,6.06558347924099,5.99382150708348,5.60877351316239,4.34357448247802
xkdP,3.9481008375517,3.47063256231194,6.61217268012338,5.67364081348182,5.04874397638472,4.65561027760247,5.55070311347955,5.23482847677018,4.47604467989031,4.79113819706948,5.76810046043514,5.79887067788434,3.64800712186053,5.81784991350504,6.10178146620053,3.85715520004293,6.09067787937344,7.15803328761219,3.89246656699633,5.60928285574804,6.76246383784393,7.30474752081512,4.82649929670565,6.41757685038249,5.96959039836497,6.32669610623456,6.86915922363866,7.66191789417636,5.19155847870642,5.77787913816058,5.45945515715392,5.07068998443987,4.67862660525084
proS,9.08175743078758,8.53873214041143,9.68361276310003,9.52311120024029,9.35930294588737,8.84542028452529,9.31279948195025,9.63671491517563,9.23913290594004,9.4655234792077,9.5291079841536,9.6821664126728,9.19900555665077,9.367505347846,9.59742973888905,8.99881659481451,9.52146963905831,9.67860039760769,8.87294630417051,9.54804323311512,9.43514887802038,9.66158986430583,9.0728114736021,9.35491130341097,9.62187733731379,9.46769412853681,9.60927896030592,9.66398089047468,8.98028535626197,9.59314169376344,9.32136557046349,9.38157505531446,8.8503386429057
yugM,3.60835000739591,3.04572658308858,3.4373913722895,3.49747830653277,3.38682654087005,3.10719097997352,4.0237489838406,3.7537910791726,4.76359255880138,4.22862067014297,4.66850388151664,3.64213759209631,3.1026402923743,3.72535258816793,3.71305599045592,2.81493774351743,3.45890209407216,3.42877833565873,2.84268343666291,4.29544919463516,3.11361894648981,3.2610193074506,3.09556774317221,2.57848020556656,4.23595036901919,3.73473883647338,2.57246021007029,3.7106479202219,2.95656961747951,2.00340958865661,3.23605242788372,2.9042144698814,3.39666928941738
ylaB,0.969510021666488,1.52817625049221,1.1728323991459,1.00314993563449,-0.353244540634291,1.81770729807009,-0.0082076304903835,-0.0943805071400202,-0.164898002630525,0.707346804654351,-0.177254152647768,-0.205887457785565,0.78995512866971,0.522531220371994,0.540675596865991,1.59725435967062,1.32925916771784,1.6473676585136,0.840036947696224,0.102202396209038,1.36706614898861,1.19269382958126,0.19553404615773,0.632265600473814,0.705980117759992,0.824406805580854,1.37358478810142,1.06470796788321,0.819803973413388,1.05629559205248,0.864169848774146,1.5690168164379,0.314518549861
ylaC,3.38851773140815,3.96736583261593,2.83327499058933,2.97305924114034,1.74739333830977,4.13862057976951,2.15964274823725,1.80674694172624,1.75739136545767,2.26564959653004,2.2572031858424,2.49053667282239,2.61437223837539,3.03542773060333,2.69499235379983,3.94129993160799,3.02376528702364,3.12433275542242,2.96015827281833,1.97989542389713,2.98804459067166,3.12964938228432,2.89694408013124,2.98575059342658,2.62163093731977,2.96386863158789,2.57246021007029,2.8658823213716,3.24512781801505,3.17063771013283,3.14996689688969,3.53062943975853,2.87482816668555
nagB,5.54606264812121,5.10573557593963,5.52948024392547,5.36321461888988,6.4250099038096,5.42556167284988,6.55657062305062,6.35413070030078,6.99333016769564,6.344576610164,6.46333451026442,5.91846213131755,5.77787087784485,5.3926932809107,6.00484464937033,5.37277761918005,5.49975001742589,5.57145064963157,5.26117882243445,6.55798567985304,5.40005010984815,5.29047946958114,5.40508258361128,5.20485181580662,6.19569339254867,5.78279527819417,5.50679352988681,5.52082069308323,5.44390154219052,5.25043730353785,5.40075816944285,5.7742092330552,5.66562458310257
ydhK,3.80447558707749,5.07781891354445,4.56942470515721,4.98580150273783,4.43607565854953,4.13605965406717,4.24433741480405,4.7075363272918,4.3447583646804,4.85703126704066,4.71633012411815,4.58763827109085,4.15239168541951,4.67910233459724,4.6045110661328,4.95376255677095,4.7063488519263,4.46488101042168,6.281081526468,4.09018697172229,4.91588100080009,4.7117499572705,6.47970049173947,5.36825426369786,4.79249574248133,4.78598754053941,4.8925294171105,4.78967676147701,5.60324719542205,5.69283683409279,5.06501660176088,2.97649250428035,5.01096863530553
ykuC,6.66037097074261,7.21950505878524,6.72381171452976,6.68450136553919,7.83835329128012,6.96770754192524,7.80291750863609,7.31755054115005,7.81529398136581,7.31836142694765,7.53882077078604,7.21031530542084,6.58679594277451,6.80562257185955,7.27386958149841,6.7769404354061,6.81687702755776,6.61645516004144,6.36213226971015,7.38373908438577,6.52612054032548,6.59143200242713,6.66408374334665,6.75304910534852,7.26247394364262,6.75361517424041,6.51487755627557,6.75713826338344,6.57957439645671,6.65055788349293,6.74564529283878,6.91321386773023,7.35566622829351
xtmB,5.83322481527797,4.72357974152473,8.54533211692757,7.87778174675809,7.85891342081682,6.0203302787603,7.84629541408413,8.11295041498819,7.59001305435824,7.65827730991337,8.31729735477734,8.42656149173745,5.29341426329094,8.06724818182484,8.45997712680597,4.99029037182692,8.18564131348654,8.93067920618949,5.58759414638622,8.27813431721437,8.55877408306528,8.75671242006635,7.30974826937998,8.57021242761848,8.63523565812813,8.50709673040234,8.56107084495475,9.46883998499395,6.94590701620362,7.70600383128304,7.27455558846965,6.56862515001963,7.18558311702485
ywqM,3.57712003231971,3.03470455490352,2.64440428676558,2.93865155863015,1.95984757802917,2.62040201158925,2.98945820906329,2.40376426814134,2.37250097006048,2.84020843132471,2.37023778363974,2.57819814954198,3.19029902538924,2.79166705392791,2.69499235379983,2.85321670236385,2.74444735501849,3.13965800050352,3.48535008314968,2.28672304827037,3.2751330016466,2.69101647708635,3.24803596538735,2.59114258328847,3.07817030005288,2.71966311151286,2.25046846821158,3.01356413708092,3.47127756027001,2.91239250981865,3.27724253782719,2.500608355779,2.67132931573075
glpT,6.84606254690966,4.6278122897222,10.7911668954905,10.1747218676346,10.4599622768625,4.9373425689327,10.9743769961232,11.3038476673918,12.1440445309497,11.5612795261215,11.4836624141769,10.894379016261,7.13182517066965,10.7759367841327,10.8406972830054,4.99885283279863,10.2406578445276,10.2592865110455,6.89094342311497,11.8237273091852,9.46917180911549,9.39100196995303,7.42898245492795,8.4314379436594,11.4292038809287,11.1310986323112,8.43335400300568,10.633861162586,8.43708714336127,7.41306262317785,9.49235788056623,5.65905404270122,9.99535125287267
pgk,10.9640704471301,9.80457269702726,11.7567679646302,11.8491607454205,12.7019414828014,10.4440768621915,12.8766202562144,12.88177672888,13.1933496542697,12.2431779103687,12.398618961335,12.3462242914922,11.2268947314219,11.3320684171159,12.5813073492236,10.7924347305482,11.9927504400123,12.1772531385469,10.8036132980387,12.6939977619426,11.6407494423193,12.0163724786742,11.1373074335179,11.6766828823672,12.23332693031,11.6433968380491,12.1132114327124,11.9046480977354,11.1659808740328,11.8436993816791,11.4878789280888,11.2696950463607,11.3898791527609
ywhC,6.53433124372302,6.62351712669729,6.60725119131283,6.74548748727624,6.57763636503199,6.42564073931941,6.68710124020573,6.54696990248218,6.70962265008086,6.60294637713938,6.7119962725478,6.77759684400431,6.34958340369587,6.71711977485219,6.60762988231192,6.25265307418704,6.61863750308208,6.55776908844285,6.46127163460038,6.70188128701398,6.66270915510996,6.66938665228452,6.55304191562342,6.88359307961487,6.70153291562483,6.60011652153496,6.65347919378853,6.55682674570669,6.37357047049436,6.59629727061321,6.590301171728,6.33658560731746,6.74838359291927
yrdC,6.68986760188843,6.38670658876229,4.78524539474466,5.31975893087669,2.86075296232657,5.68143938137885,3.83124581530501,2.73511954001519,2.58688580581865,3.85340351194638,3.38807490127902,3.94113523697557,6.64095559308412,5.21294308464432,4.13104393411245,6.14568036779871,4.98280239452022,5.0000411811919,6.55403417958706,2.91654937073007,5.36724300770755,5.09888640399976,6.18058416860276,5.41885266765058,3.92049481991154,4.5867831442572,4.93923742270487,4.45794771026253,6.05438661176931,5.54399136573709,5.37523956600938,5.89023393743956,5.34010044813896
yybO,2.33342511490207,2.75473717303657,2.75533721117878,3.12155113003971,4.10497250888527,2.07465809080185,4.5080610743965,3.9418983403634,4.89007105545347,3.88820212872432,4.1783819973745,3.24679934863001,1.83493579547191,3.18894250591773,3.71918014205203,2.41522126504455,3.33551475910372,3.01224025452661,3.01966288989688,4.32938790698865,3.08161811014562,3.09484879127098,4.14048395591424,3.70947390072169,3.71642654431932,3.07203802875451,3.27616546376744,3.15732956056878,2.9901585450197,3.68952810554159,2.99633915044986,1.7448614691385,3.87708488575315
ydiM,2.44834067424963,1.11201301693455,3.11565490552736,2.65479373824713,1.08035678263032,1.40628402665951,1.28466009393672,0.769966054687153,0.224698229581499,1.81345060413937,1.33388799474441,1.5463201390924,2.76472862138943,2.08184809122403,2.26360139175027,2.33092524220514,2.74444735501849,2.90870184481106,1.08255500038252,2.28672304827037,2.35721506242456,2.86632653374176,1.70959359258753,1.51923856116247,1.60458454225414,2.2258896738735,2.3257727772154,2.61856873850593,2.26319476997974,2.57030364845813,2.3925544522815,2.06520402470651,-0.51295802052406
yjbI,6.46180567843137,6.67677605277004,5.96417448425591,6.00907155316287,6.95537907936611,6.82395608842486,6.84841850187379,6.51229988339065,6.9120142777593,6.59331239063478,6.67726614149648,6.34021064063529,6.13530726322029,6.19173622765487,6.35677085427224,6.04095555927301,6.04969568075338,5.78264419199258,5.78545434787827,6.54978314132268,5.77898351548691,5.83306952544166,6.15558586990032,5.97967929670842,6.38301447765734,6.03845596821435,5.68419363419398,5.89657994378776,5.82327052936995,5.92080365719109,6.01745564646655,6.28533769443254,6.87535573163184
ctsR,5.50682494064781,5.76852758120705,4.83661221770887,4.88820924434299,3.32426345797187,6.11700022716101,3.47089641230278,3.58952724223862,2.89914575823141,4.30357986979079,3.64330438402089,4.57583096960468,5.17842605003788,4.87633288465591,4.39860725368502,5.03759852602748,4.68670206705773,4.73838260978205,5.50374668684576,3.71067200221059,4.74253189404058,5.05429781842345,5.27184598383022,4.67884884387737,4.42928714519096,4.97300270327525,4.87592208188179,4.80535473279007,5.21447554109598,5.00902659119939,4.9423380981146,4.96806261235797,4.28228931898448
yvbX,7.47436618134348,7.56898418691421,7.99878205575723,8.09135356576432,7.06466490220539,7.75785508696055,6.9778301623756,6.6934327097412,6.1829790197165,7.35302858703665,6.89787647753438,7.32984215513836,7.80106686692492,8.0725706829505,7.13418404410757,7.17885583008666,7.78588225881516,7.84537440397165,8.26322938388882,6.85285913700859,8.44311432988337,8.18650201382982,8.03503680780687,8.15533722671634,7.36987126812974,8.00560048788802,8.20912712351411,7.74840256007921,8.82083753878888,7.99010695234564,8.40128140070318,7.36025596794731,8.03858715909474
mprF,7.18847943641498,7.40800781013555,8.14878399433487,8.06447944230143,9.3878804443869,7.7924179803873,9.33697969588203,8.97825395894474,9.59689374932323,8.94428750530683,9.08317530024246,8.56666224330258,7.27152618298815,8.18337608590068,8.7597913020953,7.70943361677101,8.22758614729053,8.08785213001545,6.96633070606257,9.14066679069466,7.89313658743678,8.03449410667342,7.31340930213217,7.90326221961574,8.65492273337702,8.24395256694416,8.04589292469687,8.10703755936568,7.41519409883811,7.65355535402457,7.73757948373662,7.84475186928868,8.32353675350228
yktA,6.29428192894753,6.11571674673043,5.01813942853936,5.25970376586005,5.08315764131207,5.49015471818499,5.26127309959629,5.33894400438416,5.63119877510662,5.50055221803552,5.41718236133894,5.48595267860131,6.1297745939507,5.48111616240606,5.43984396194083,6.07455661004059,5.34838394470176,5.13997028348528,6.35389881316978,5.05852058000341,5.4142522096806,5.41325792490451,6.24752447957113,5.43298929148556,5.58963208079969,5.36503031721448,5.23129400041817,5.34318478921475,6.13016172745527,5.52277412035838,5.73337833305891,5.77336410577535,5.56628715658725
yfhB,4.6354410258059,5.38133562116482,3.62759543211116,3.22989545319281,4.40012883006492,5.1932134740608,4.05446280648575,3.4906264740327,4.03979072009305,4.20120629546103,4.00717513921163,3.85600443139158,4.66029424084271,3.3511970882546,3.27682336478487,4.9607919125201,3.20340546797709,2.98992170630234,3.88946199182143,3.97643169440401,3.31784473525604,3.15239199094251,3.82323078606367,3.54570310580887,3.85956369270404,3.5350437771514,3.39748436572483,2.99180478640049,3.61599942169652,3.63053853661867,3.14361681757835,5.02974662791044,3.80421190300125
ywaD,2.44834067424963,2.45742565273369,0.667422480456368,1.29189513586749,1.74739333830977,2.13746250215631,1.95537451278138,2.09324937272031,2.12060303638967,1.66081025356689,1.78906643820115,1.22276665358025,1.41722286960432,1.14756061180944,1.08685182553817,1.81459612072024,1.58010574625214,1.01087498828016,1.61071561078351,1.87874626596257,0.704934829885089,0.790387893161893,1.0176948116479,1.7625432588582,1.29493113385719,1.51378265337153,0.529846118305122,1.18464491682765,0.906796882908122,1.05629559205248,0.982748650308292,1.38651983924418,1.93999150657434
lnrN,1.83892826571455,0.980339401340852,1.483319221828,1.2019184248346,2.84301118690462,0.996051456332833,1.9795526153773,1.73454067068832,2.61971225830742,2.11709778633061,1.88349847612305,2.49053667282239,1.3679438550917,1.10069464910197,2.14122881394637,0.131909485141158,1.32925916771784,0.907234943774834,0.0581035561267899,2.30633169871582,1.16200156059552,1.57584799549439,0.729625912614552,1.78476078344925,1.72483560167796,1.37586390232873,1.25015019122958,2.03081431807958,1.11599455075704,1.10786624736464,1.2892632123885,1.52148995900553,1.84630632230174
yaaO,6.5229038204728,5.99011366602738,7.13498766290959,7.17042390980108,6.34375882418223,6.72006236605371,6.30836134919633,6.54960263353066,6.31787156836263,6.59506881646495,6.50229979091265,6.80737921058049,6.35433547803426,6.94521783744433,6.88188935313201,6.06887496250675,7.19543164233751,7.17300652234438,6.22620746405268,6.43756479981909,6.99370157957517,7.22048811344452,6.44856087541344,6.6911719001466,6.70153291562483,7.00677179562771,7.00470790611649,7.09675614551243,6.69559181636301,6.88662883522588,6.9957205589374,6.44032707850645,6.52755758308826
metC,2.56754290813992,4.67294050653111,2.85834588153686,2.37497133249312,4.57690115162784,5.37215601530414,4.43125184715066,3.34473447304811,4.64900308950214,4.12057788645221,4.47986293131077,2.88365792768266,2.25649671547032,2.70815104830018,3.25456389302027,4.14942914492739,2.44064541728934,2.16443449418012,2.28679824645108,3.89679475147671,2.50929893537465,2.15097177725466,2.20996294341731,2.16951884444987,3.43231029064414,2.83819960547216,2.11550768760411,2.30233416405802,1.11599455075704,2.57030364845813,1.86889555234606,3.66062984987141,4.14640333780764
gcvPB,3.6806540346987,4.89944373808692,3.60969407460658,3.19335457044392,3.57053978938643,5.76503055883806,3.77709716766199,2.90921470570136,3.15569855235702,4.10586951203595,3.90581510663786,3.22885244917181,4.39308755157682,3.17204050169906,3.2461060363379,5.24039775786118,3.14977256218328,3.42877833565873,3.78388516325656,3.71801115577647,3.08161811014562,3.3814188619326,3.65295458205201,3.4211750255926,3.18453394007477,3.44398884719957,3.53076357636382,3.29695767880677,2.87980024899489,3.50949521785613,3.4518693275551,4.79732012242185,3.20239358472576
yfjA,4.23495232186014,4.83260330866458,2.77302421415584,2.80751126227988,2.17366672720883,4.7372925145111,2.65608722397855,1.49332201564745,2.12060303638967,3.1194187855807,3.10416326419932,2.15261271817652,4.44450356785881,2.65237153463688,1.81507561178264,4.76788534674336,2.14452356624842,2.37332339895207,4.69740326238809,1.85231070287723,2.81977975787232,2.43688397728763,4.55458592070835,3.77197827092816,2.26404635240218,2.46006595573838,2.95103058188238,1.36473363630864,3.08647357381741,4.32853455760921,3.1562891485156,4.25461432630684,3.13465771261226
aroF,7.56430744374813,6.85613389478151,7.19280141637676,7.15139493705391,6.20827521294429,7.00818099789308,6.34371835530041,6.57696006864583,5.93004116262515,6.70894084804126,6.63377624429017,6.78067989611449,7.61052692021928,7.02934688142443,6.6871052446284,7.38658941969817,7.20531353830263,7.30927050890576,7.51865867396862,6.52593769409818,7.38315793371256,7.38735510094313,7.57476700528226,7.14206998893664,6.76680386174713,7.11143181756032,7.50209164993976,7.09739306685402,7.42156620111887,7.69339910709327,7.36296482791561,7.29324970179055,6.38699675543476
yfiH,0.806726468310529,-0.0478476073908577,2.42702905285641,1.98765414775415,2.1449938331409,0.776853453417183,2.37545701092101,2.20434757673447,2.96449512777374,2.8637127959975,3.21727602219133,2.03360231599879,0.965863484727601,2.02022314939301,2.36081657329928,0.228266319289935,1.20204492865727,1.75078838816478,0.840036947696224,2.3822050925176,2.28035528716872,2.17338331001939,0.664405129329192,1.43745639804158,2.36620338474634,2.0097521670256,1.74676135172592,2.0728740129983,1.0151842320191,1.445132411528,1.39996448260783,1.2178639468883,1.18199874856224
ynzC,7.2252056462283,7.4441213202104,5.2583948156104,5.40791700109989,4.80020005356025,6.90365656531791,4.77305358379221,5.01241900021245,4.53316211135199,4.75388625996559,5.01988146214066,5.47647713630224,6.16084949527346,5.69932485763319,5.07704873082435,6.60308692372687,5.49466945651951,5.32562608592449,5.78300336807199,4.59156308583112,6.04767339568667,5.57771285230773,6.39804825488246,5.75757501712743,5.42974067687852,5.22308630600166,5.56363761264501,5.55646280239004,5.63544514432088,6.02088254800521,5.90181154978907,7.02097845871124,6.25194681279099
sigL,6.63481576649013,7.30283245305663,5.71018435938595,5.44760996342354,5.39460604642419,7.1312635277072,5.78137973286438,6.05571754882772,6.61001224270263,6.43952750996127,6.68711879091789,5.95849064796068,6.35828361788565,5.9346393718064,5.80485330848336,6.36421698878825,5.42159648324659,5.45376788195615,6.090078080535,6.45304124044211,5.56304953559315,5.33091680700553,6.00648448155222,5.35717695270497,6.28643281553926,5.83307585927732,5.04329867270429,5.76806617395746,5.97440983170975,5.63578700177164,5.73126246876069,5.84240929261357,5.45960066540441
yqjV,3.49928877524143,4.31127662210601,2.85834588153686,3.01329369640968,4.7343587978935,4.58601187714067,4.63145340665466,3.97361265086433,4.72262553454234,4.06589790992239,4.08872455203494,3.43075032868651,3.47262592877438,3.26530139750815,3.65034070087653,4.15862894267367,3.02376528702364,2.71768990216216,3.33952469648872,4.05584576351608,3.00861329557856,2.45529201174999,3.13220991544924,3.32590639501049,3.48624351867201,2.99561052379793,2.59292789829132,2.82954264631319,2.92217999120897,3.15233350246428,2.45542985393916,3.78659506126742,4.25520576474778
ydbI,6.1928580988018,6.72642716400465,7.39265917012413,7.01149155389502,8.62918788428466,7.11151955717971,8.57763389709163,8.48817531222047,9.19607869903405,8.40457716256801,8.59445729715969,7.93400922108884,6.16536340027386,7.32685977899006,8.2911680728601,6.48980552722964,7.31313951478237,7.19884146991839,6.33226929259193,8.63264289939967,6.73134834921961,6.99920220369963,6.56593447864692,7.05962163151934,8.02487582430584,7.61142535843844,6.95418370859145,7.4428662621915,6.61014033520719,6.76189281459261,6.86141704227472,6.49671452480715,7.73675592272063
yxeH,7.49331057368208,7.6015606547572,7.20506882464678,7.10599291585522,7.8764618878154,7.18676046974945,7.7174426430133,7.63515191764465,8.08032695929562,7.83329141123066,7.75980048948305,7.4441136585932,7.42358966180615,7.41659334938386,7.52479870268511,7.66277947224342,7.17652037124076,6.99750103279288,7.25424174686019,7.80710563238208,7.05637468870327,6.91774864002597,7.1087598177902,6.93664776155447,7.64559308905779,7.38035368889851,6.76759840119185,7.08524321476158,7.11110424945687,6.62368265873279,7.18347150993422,7.39775539202509,7.60887267322884
feuC,9.28459732736867,8.06017814982886,7.90112655411416,8.06905964714223,8.33844554041608,7.76388074055542,8.3333448157118,8.58149980436346,8.65951656830497,8.00066100576429,8.38410153614008,8.3235732580647,8.57790581335034,7.68208854588505,8.41021667363287,8.64897954656575,8.28658811413407,8.31069317677541,7.13245573094193,8.64352377805966,7.9716251239491,8.06027836902997,7.26576281442794,7.83003697535184,8.28634918517641,7.8834052809865,8.25440001394924,8.01934949955192,8.20933825779256,7.23607161147773,8.02155626259838,9.70195541446231,7.21692004631987
xkzB,1.58633883023846,1.30783941015668,4.46720033538381,3.6110787975155,2.92961554762295,2.32901990621603,3.31810747031989,3.50523907083818,2.71393475758627,2.65054349271605,3.93550900227922,3.85014637726459,2.00575150436005,3.89974519146566,4.06044214978613,1.84530730369239,3.93457283920652,4.65551754988807,1.23379343054253,3.6195603673396,4.39995208335199,4.96397811139661,3.03879812130124,4.16398281107875,4.02309826822074,4.16984325133005,4.40625634321972,5.32372097003936,3.4229038188317,3.50949521785613,3.38345580491796,2.59546603532058,2.5869529430915
aroK,5.52330386824022,5.35979256817153,4.76770849739869,4.949973564168,5.01348931526946,4.6046552399102,5.06622077596717,4.89310977979869,5.06115340784391,4.87738145128513,4.87415930288488,5.04792502747772,5.2566581738355,5.23481137659305,4.87245827194762,4.84018605265818,4.94356912811622,4.72828105384334,5.35657136983152,4.60745740459165,4.86414771269924,4.91161474856368,5.26498741162073,5.10243501308133,4.90425868022092,5.039227786102,4.84212265097519,4.9105743909505,5.01680095376235,4.86284313715275,4.95689814793715,4.81549710334835,5.24693651277374
yopF,2.42045847259378,1.61953081061766,1.25064103523992,1.98765414775415,0.395629385434181,2.56816507912835,0.602800231585938,0.147260367195303,-0.87219491101947,0.482895696442734,0.161126422510513,0.7047043222135,2.39823078057742,2.00757586665678,0.647294241232624,2.05690262427574,1.58010574625214,1.51260351980428,2.41895748365257,-0.0894743993557809,2.53788234230869,2.57796332757781,2.27694837632582,2.13534485244139,0.354785261875379,2.05564785029288,1.80054911611882,1.52481646281752,2.29579520289604,2.64202463858661,2.40322582750794,1.97398959702235,1.74611233309769
iolH,1.15013552374375,1.41372718967686,4.70459415412302,3.51159217751024,2.80685936053257,1.91651903825562,3.39202704299267,4.48904336078676,4.42123522486238,4.90029265158254,4.72060036135677,4.21626562032362,1.72181074327295,4.16188255272191,4.24153923097114,1.08234067743316,3.42369412883863,4.06825929284955,1.44696843452689,4.80302602695011,3.55697982469148,3.7675942357713,1.50127103626029,2.92703122818982,4.48333141510817,4.71387389823376,3.23768709130337,4.28534553849955,2.84350726704256,2.01696169556575,3.66638852925455,1.09337059703872,3.12471622618297
ycbO,3.45873974918978,3.2309512291387,3.45393380445753,3.39968312424388,3.27218307890083,3.31165364780577,3.56976624177506,4.01991404893899,3.85224972036512,3.44181063257307,3.44079190330731,3.36653999080984,3.44912470910027,3.55328857711746,3.66944319562417,3.2531483151805,3.57897811543368,3.57685950867512,3.07681012229677,3.57983072833893,3.29201179177819,3.48359979618689,3.52100851839189,3.56931774479297,3.55274936619772,3.63748885854571,3.47120120959815,3.71729301599833,3.2170334889149,3.17668786619513,3.37263663408034,3.63107858887489,3.90058022836006
yogA,1.79617116600311,1.82542049744117,1.11852627719653,1.75435378870184,1.49815836733131,0.973277289795975,1.90576766381858,0.769966054687153,1.35119799773311,1.60611729567825,1.72249302360357,1.48715567873771,2.15846676803463,1.25846848607446,1.92513233435278,0.947299802337016,1.47396192717995,1.07605036205571,2.15652841422842,1.58967936664621,1.75571531217424,2.12820659170148,2.12766740057356,2.15253303358819,1.60458454225414,1.49169247369766,1.65240348102223,0.839583227545481,2.124885672908,1.57906598923304,1.78977505266349,2.2319651899033,2.26364556362446
mhqD,1.83892826571455,3.15154916455261,2.07444130572278,2.37497133249312,2.33467728633002,2.99295500360831,2.37545701092101,2.42685943968843,2.51890342383785,2.44775204829394,2.28052971616671,2.26254949444875,2.61437223837539,2.44288296934343,1.72055508409828,2.8607521075396,2.05532109800198,2.20870205667532,1.67557674962189,2.41869606722075,2.52841732401686,2.10507641292513,2.16351322853983,1.93138249187046,2.67568628592671,2.40203030114134,1.9976414566107,2.17295244961493,1.98528461464309,1.83000183051385,2.09635250153709,2.99980229484656,2.82658075273061
yuiE,7.47690651952806,6.76320149027475,6.69626690217677,6.69896378102961,7.06466490220539,6.60948750697474,7.09450882303161,6.70292440286614,7.05163184306848,7.33842291985523,7.16321099453445,6.87312623893465,7.37725780800129,6.86729758446714,6.63703906314051,6.96478865499026,6.58954504256905,6.65961894700374,7.17700679229007,7.08201302975133,6.78051704017331,6.69090705032762,7.17794021809912,6.83916752143718,6.83371395200336,6.8571362814511,6.89050221575434,6.57340320328416,7.02985983746214,6.97085963264149,6.92296483040122,7.339850456119,7.15049137692492
yonV,0.573438384129224,1.41372718967686,0.50757281562144,0.675597804132547,-1.56102954154762,0.926621196861098,-1.56102954154762,-0.97228198695623,-1.56102954154762,-1.56102954154762,-1.56102954154762,-0.533298387471833,1.03063047814108,-0.143382523083803,-0.831209019065148,1.50409199242726,0.112622104779691,0.447069314922587,0.45289446000717,-1.56102954154762,-0.331675086179167,-1.06500147734553,0.664405129329192,0.858599490988202,-0.801177332507106,0.163426878393476,0.834900468280506,-0.0841566897782687,0.28286173066473,1.20578633862998,-0.0549178347221219,0.577939576379284,-1.12175606929242
ywrF,5.21786633374924,5.58615626053085,4.02947525178606,4.10564409316927,4.75347918856766,5.09069099396003,4.73094561831568,4.06477555625344,4.56721942712276,4.82745241132973,4.34253531548083,4.26551283632979,4.67470278374762,4.34896230362982,4.07484161944984,4.91447668815485,4.08637977969019,4.26626094268638,4.73085171456895,4.16190199745886,4.38167084978165,3.74532702397491,4.81339652347914,4.04016001024737,4.293265547915,4.22778914700625,3.85271787576747,3.73049208397453,4.38989575050485,4.03416277859639,4.31815334998198,4.73791183322599,4.99195405042994
