,Rep3@30min,Rep3@60min,Rep3@90min,Rep3@120min,Rep3@150min,Rep3@180min,Rep3@195min,Rep3@210min,Rep1@30min,Rep1@60min,Rep1@90min,Rep1@120min,Rep1@150min,Rep1@180min,Rep1@195min,Rep1@210min,Rep2@30min,Rep2@60min,Rep2@90min,Rep2@120min,Rep2@150min,Rep2@180min,Rep2@195min,Rep2@210min,Rep3@225min,Rep3@240min,Rep1@225min,Rep1@240min,Rep2@225min,Rep2@240min
ydfH,4.57286819827119,4.68326021826241,4.49321306453724,4.61682087054661,4.38982526802889,3.81378790272303,3.50523907083818,3.22546751358206,4.59396171470018,5.03268029599202,4.70513062960205,4.54469100958256,4.68526503258065,4.33353197975903,4.48062694329882,4.2834972361743,4.84571187406684,4.85052173635823,4.2543253941952,4.3551462896681,4.32106052303029,3.63534125618169,4.25826095871607,3.35986632613121,3.22133558462279,3.58128078653443,3.94989812268672,4.45091232452337,3.64330438402089,3.2098576968542
fra,6.50539295531429,6.14718698231704,5.97283819644074,6.17183593339523,6.42124657893534,6.86541750670038,6.79122393058271,6.26542577494912,6.77930995761123,6.78714327191903,6.41125290567777,6.35291730772138,6.40718917783286,6.30158269015299,6.6061495280877,6.49646419624917,6.78723676746278,6.68273118399156,6.46392373883393,6.3785310786966,6.1605139908165,6.6794260030248,6.51643897752688,6.70965270245412,6.52808467915005,5.91542225002009,6.72266351105067,6.88495837369674,6.40350349834762,6.15492192837579
ktrD,6.90049797578752,7.15411966483871,7.2190318695892,7.16425092309798,7.39676649502066,7.86089784925421,8.197216965539,7.80667543630333,6.96008605273047,7.1430065631022,7.14019512494668,7.27273822280603,7.41748357682603,7.16502164499125,7.49626955116276,7.25522615848712,7.03948622553512,7.17355206446247,7.47999701803162,7.37129447770311,7.17579678517437,7.77691158530739,7.27904315806741,7.67699121479771,8.33195993807814,8.23128123831517,7.49807265938936,8.08418794580317,7.73310107938999,8.12559311044687
csn,4.50525195524057,4.19183405526443,3.96689687087987,3.44727491939458,3.12368208761915,2.36081657329928,3.12227883392358,2.28672304827037,4.78205978555249,4.9694162301961,4.30168830658834,3.57023235525873,3.07161665107668,3.38083850613368,3.57916161849604,3.20016533183291,4.71982076872373,5.02304099089145,4.77076468999134,3.89931519323281,3.04516513726703,3.19227466642142,2.87779494272848,3.33488676186296,2.71393475758627,3.67451238103098,3.66558283494248,4.33928226703174,3.18054840690086,3.30859542549879
yheC,-0.231562199549425,-0.0825887413636946,-0.236423014814919,-0.542528187726734,0.247601715970455,0.364339221058788,0.0314931624286044,1.05311420365191,0.196696024001663,-0.395508360006702,-0.296317839173071,0.393419591414889,-0.286229035893768,-0.0535370939029219,0.411705485748244,-0.0148322927934252,-0.0503203009984466,0.524390447821543,0.582402995395425,0.322294530567935,0.795569372089784,0.539807560293381,0.0054408861985111,1.03030264484018,1.27080895398781,1.74739333830977,0.654422152595364,0.787513157200255,0.161126422510513,1.62838371511442
yfiB,5.51986343239474,5.30254838519721,5.1713101842104,5.24491339820899,5.7716628004336,6.17674648882094,6.54915540806622,6.85647160827514,5.42873295599192,5.33441318290085,5.02547725930237,5.46244304667135,5.66909371106418,5.68665122737201,5.80665061749966,5.90447871095335,5.38227129252891,5.24094604829144,5.14096640260996,5.55840662657309,5.69977129621835,6.24705497049085,5.77604475685712,6.44916325765852,7.2514108718811,6.83675026757991,6.57682106063291,6.66136778776852,6.94394854811668,6.92667273780443
yqcI,1.36872489240576,0.318563044568695,0.0269086878364276,0.392152901054943,0.112622104779691,-0.831209019065148,0.0314931624286044,-0.195794060047221,1.46487407963763,1.14496541663473,-0.232940483803578,-0.309870380202236,-0.496118273370227,0.22871606618616,0.411705485748244,0.371288497126763,1.70665667969273,0.822241262976271,0.940045844946384,0.231883129137394,0.176908986989728,-0.533298387471833,0.0897979402192023,-0.306052018828949,0.224698229581499,-0.953232027565581,-0.109295431063658,0.140733295505215,0.161126422510513,-0.734379939695402
queC,7.02109950199188,5.90722274698247,6.72997524896872,6.70635904864285,6.83172669946608,6.93415995268586,6.9550838894123,6.72483159100463,6.36222098257275,5.94085254968568,6.61229903493163,6.63908053414894,6.77308880215228,6.47707078322713,6.53797563064415,6.48323035397515,6.51633299350358,5.94344707023127,6.41134272803985,6.61432016077873,6.70475224910172,6.89320606744291,6.59160082806552,6.62889320669334,6.75095531256084,7.2230818272791,6.46472362095369,6.67108317787807,6.6439293642145,6.9823241443514
comN,6.08535460023755,6.13091979867507,6.02743147787304,5.92674254909564,6.11736654886635,5.96674561074551,6.16276917389623,6.21962513722375,6.42153744719862,6.7240198963655,6.36719325135476,6.29464544102233,5.92895602391132,5.96897822577136,5.84417604525512,5.95514260026766,6.3359240927937,6.17254378681122,5.84343156166663,5.96325748176409,5.90651876107295,6.16724923971573,6.09841608576172,6.21635665454318,6.13126909935459,6.11895081415953,6.19741029989433,5.5366017598055,6.23313838439049,6.20576896106513
nupO,0.696809871766023,0.318563044568695,1.02765166196034,1.47119376818605,0.428991752073931,0.594969616879552,1.14899906828059,0.623699320188135,0.305393092578715,0.45289446000717,0.28286173066473,0.161673984179919,0.535274019114449,0.845151607879073,-0.388784734516915,0.163426878393476,0.232242603892799,-0.002080272509023,0.421557986690917,0.670927039225207,0.907234943774834,-0.111410594304617,1.1058048362045,0.59814291917573,0.895214077015863,0.661625578931336,0.901533972183278,0.570313853278237,1.09165632439541,0.66375737770156
ylmC,0.957111127848261,0.403561531880546,0.690421192270024,0.537458456352181,0.78025429079907,-0.157171822273038,0.254424085310227,0.189266343983005,0.305393092578715,0.578508733261524,0.193411410157381,0.59303997887913,0.803474699768239,0.776664334776022,0.249307303138362,-0.0795071850581186,0.76298949820162,1.25770672783543,0.363694984430174,0.407372583642205,0.542398371064072,0.139750477162611,-0.784185243394904,0.354785261875379,0.783762752191372,1.66900355499652,1.22561822703789,0.884966338383367,0.800380493035063,0.602800231585938
cdaS,-0.344443449971752,-0.334610007362832,-0.236423014814919,-0.159780506358395,0.590101721027195,-0.569966424030428,0.254424085310227,-0.435287339739178,0.406471270656909,1.05030725329201,-0.362607791082437,0.0574388797230116,-0.496118273370227,-0.764214394846962,-0.529151624689514,0.271098008112678,0.232242603892799,1.2127928246504,-0.610774289202428,-0.637755823199898,0.447069314922587,-0.306987530492294,0.245016652288185,-0.532477555831179,0.386042123437949,0.0692471769701305,0.707346804654351,-0.0861488139428991,-0.0554268348089879,-1.56102954154762
yomN,1.35070770946113,1.81456455635055,1.39705318703553,1.73498669154283,0.86668955219797,0.484258115223828,-0.232295483410745,-0.195794060047221,2.09930605634112,2.44399626854851,0.988841197440551,0.555264605025775,0.675597804132547,0.374871463531886,0.449601253572446,0.675584208488991,1.56102251693658,2.17526661283382,1.59663238293505,0.979549205699034,0.833759656646035,-0.205887457785565,0.738679451514324,1.03030264484018,-0.700285593493282,-1.56102954154762,-0.413881448787418,-0.181604888208975,-0.456930829126282,-1.08928966998533
ysdA,5.54384936641242,5.96079576445177,6.06729066024402,6.1063688756687,6.1337996795141,6.51562459024319,6.53107181897141,6.4813500222173,5.64196506696353,5.7356256834524,5.9118145678537,5.96439944877314,6.08497120769604,6.04464972393363,6.04551155662263,5.9317466580973,6.02132109302435,5.87392726006308,6.3029463058374,6.0885011549934,6.04724808446405,6.44982678758783,6.06494159385212,6.29293257826975,6.52592155893894,6.54782804006994,6.00340394536787,6.16124208241555,6.11807821195613,6.51581873412358
yfkC,6.17127142919438,6.20605120986606,6.46716899026907,6.54061548354547,6.6364307078015,7.02471371106771,7.23817299448115,7.05401364817465,5.73721399616525,5.78177631491909,5.93872859192909,6.44874664231601,6.60060810173026,6.54877181622221,6.60719778038529,6.59882540977159,5.75305357813562,6.17034315601203,6.34933810645312,6.58722569900313,6.59159571617934,6.90243468660742,6.57797417388397,6.95752446940471,7.39876516441313,7.4720714767164,6.95788024277304,7.18319020962045,6.71948331275827,7.41572121040208
glgB,2.24821233226234,2.21808608483369,2.2375265454573,1.39695357201573,2.10346240236468,2.59196793842676,2.09324937272031,1.4903164027436,2.01121822601371,1.31746799400302,1.7388568355646,1.68872072304808,2.06625376808199,2.23619938799937,2.02022314939301,2.04051093956555,1.37015768963566,1.66860419414095,1.87035969847977,2.07464065787087,2.22316112582937,2.07758547931368,2.01666112016196,2.05561089109995,1.37677279220686,1.54280350478103,1.42837576329776,1.37349661439064,1.61649252643956,1.62838371511442
gmuD,3.31990912298038,3.41028691328568,3.94715931891493,4.74205388774266,4.89297786183255,5.16940165434168,5.19838386303707,5.38790162187847,2.96027672365888,2.55158532564403,3.4617317005497,4.51055396130662,5.15269820078901,5.79053222058431,5.24965582244817,5.80087424969471,2.82316774076347,2.74750028483416,3.51054038641175,4.48559345318633,5.17943280681168,5.23036989525865,5.50554599824504,5.2364689278288,4.55029126464639,3.14763692335487,5.34014541840285,3.26709130573127,5.16167873704776,3.76323638083545
yolB,6.97993435785232,6.34952836810991,6.13776813412491,6.28035291089436,5.79527099176355,5.82486971354101,5.71700924284274,6.06129943860754,7.08398976980871,6.97440931183953,7.0111669064909,6.4221038406331,6.06517168512861,6.37725270003729,6.62955291997781,6.56946566403588,6.94234174782373,6.69043037221021,6.43787276861314,6.48083305991544,5.79962756504779,6.38546647309255,5.96378681163168,6.34285892984584,5.96239349089149,7.32245647216419,7.09017711395653,7.43574700063319,6.78721083242497,7.13476309153245
gbsR,5.22701035508511,5.38846795316068,5.14035634451951,5.24887594738631,5.22701046345941,4.87520325675229,4.94202370294597,4.50935369258528,6.0674722916866,6.1970471211743,5.82420204125878,5.73126246876069,5.51688272940764,5.20238491356939,5.75335124280506,5.41283520219125,6.0636222327482,5.79518568685642,5.8031840279691,5.59740310040549,5.2499740683327,5.38016685680527,5.10553444325207,5.20464863140092,5.00012977983102,4.98949830987347,5.22462673944877,5.96487867196486,4.87415930288488,4.99090808701361
cypA,4.00966973602241,3.98674111967728,3.60317848562866,3.44727491939458,3.01432921820488,2.45189248095144,0.907674997126104,1.71233870665613,4.22683644034433,4.30836818154252,3.96582661295971,3.4518693275551,3.37930265405224,2.95448731497894,2.95866109205115,3.11602366819138,4.26661870372474,3.99554104183251,3.51054038641175,3.6384267234404,3.24260498486879,2.11402320471472,3.30580278366449,2.07585407275835,0.531143391400372,1.08035678263032,1.71350529760691,2.52782946482889,1.85270284172151,1.20486869656316
secG,7.94046652616646,7.97673250272119,8.15466320678726,8.35313782777233,8.81328068367321,9.17816357979441,9.24389291198765,9.31428350418503,7.81607235770169,7.91374093519033,8.05045119763184,8.28744862713628,8.48458631043987,8.32530009068529,9.03629838714241,8.7077245706333,8.04106404622753,8.08651584563693,8.63852134040431,8.46188151297911,8.4190692463825,9.22915208332355,8.77101344936791,9.36199682262536,10.016788478315,9.4155277699376,9.1548260231226,9.99637385952384,9.67528143809352,9.38472317311274
hisH,2.1613663568736,2.45555866220109,2.21128911195358,2.81022394950496,2.16172080503851,2.43710685760831,2.51571148929789,2.24668762394629,1.87075527346226,1.6326615957416,1.69063781563513,1.78977505266349,1.91871622262034,2.46016082140299,1.64889224694458,1.69870533956116,1.6356764652275,1.96113783937157,2.21930834939114,2.34648262732887,2.63359216277326,2.56395282514027,2.03081431807958,1.99311917059576,2.0258139460071,2.38458757265674,1.54926893272956,1.61021409572794,2.15993196200635,1.59747043365026
ybfP,3.53062943975853,2.98314222176704,2.65264431989241,2.65960935027077,2.74444735501849,2.22968400240372,2.44959071333318,2.24668762394629,2.85691092450947,3.1622753442798,2.92217999120897,2.45542985393916,3.07161665107668,2.907217310218,2.79166705392791,2.47139810156741,3.49928877524143,2.89694408013124,2.77994326845951,2.90270549946334,2.94404674170982,1.90388466548983,2.43725250907254,2.03507962002953,1.69714748250781,2.1449938331409,2.66399372808114,2.36846351900405,2.18487149080551,2.1806519504928
